club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status,normalized_name
Norwich City,Pierre Lees-Melou,28.0,France,Defensive Midfield,DM,7000000.0,OGC Nice,France,3900000.0,in,summer,Premier League,2021,False,,pierre lees-melou
Southampton FC,Tino Livramento,18.0,England,Right-Back,RB,30000000.0,Chelsea U23,England,26200000.0,in,summer,Premier League,2021,False,,tino livramento
Southampton FC,Adam Armstrong,24.0,England,Centre-Forward,CF,14000000.0,Blackburn,England,17700000.0,in,summer,Premier League,2021,False,,adam armstrong
Southampton FC,Romain Perraud,23.0,France,Left-Back,LB,12000000.0,Stade Brestois,France,12000000.0,in,summer,Premier League,2021,False,,romain perraud
Southampton FC,Lyanco,24.0,Brazil,Centre-Back,CB,3200000.0,Torino,Italy,7500000.0,in,summer,Premier League,2021,False,,lyanco
Tottenham Hotspur,Bryan Gil,20.0,Spain,Left Winger,LW,15000000.0,Sevilla FC,Spain,25000000.0,in,summer,Premier League,2021,False,,bryan gil
Tottenham Hotspur,Emerson Royal,22.0,Brazil,Right-Back,RB,20000000.0,Barcelona,Spain,25000000.0,in,summer,Premier League,2021,False,,emerson royal
Tottenham Hotspur,Pape Matar Sarr,18.0,Senegal,Central Midfield,CM,35000000.0,FC Metz,France,16900000.0,in,summer,Premier League,2021,False,,pape matar sarr
Tottenham Hotspur,Rodrigo Bentancur,24.0,Uruguay,Central Midfield,CM,40000000.0,Juventus,Italy,19000000.0,in,winter,Premier League,2021,False,,rodrigo bentancur
Watford FC,Imrân Louza,22.0,Morocco,Central Midfield,CM,9000000.0,FC Nantes,France,10000000.0,in,summer,Premier League,2021,False,,imran louza
Watford FC,Emmanuel Dennis,23.0,Nigeria,Left Winger,LW,7000000.0,Club Brugge,Belgium,4000000.0,in,summer,Premier League,2021,False,,emmanuel dennis
Watford FC,Moussa Sissoko,32.0,France,Central Midfield,CM,1500000.0,Tottenham,England,3500000.0,in,summer,Premier League,2021,False,,moussa sissoko
Watford FC,Maduka Okoye,22.0,Nigeria,Goalkeeper,GK,2000000.0,Sparta R.,Netherlands,5000000.0,in,winter,Premier League,2021,False,,maduka okoye
Watford FC,Samir Caetano,27.0,Brazil,Centre-Back,CB,7000000.0,Udinese Calcio,Italy,5000000.0,in,winter,Premier League,2021,False,,samir caetano
Watford FC,Edo Kayembe,23.0,DR Congo,Defensive Midfield,DM,4000000.0,KAS Eupen,Belgium,4700000.0,in,winter,Premier League,2021,False,,edo kayembe
Watford FC,Hassane Kamara,27.0,Cote d'Ivoire,Left-Back,LB,8000000.0,OGC Nice,France,4000000.0,in,winter,Premier League,2021,False,,hassane kamara
Watford FC,Yáser Asprilla,18.0,Colombia,Attacking Midfield,AM,4500000.0,Envigado,Colombia,3000000.0,in,winter,Premier League,2021,False,,yaser asprilla
Watford FC,Samuel Kalu,24.0,Nigeria,Right Winger,RW,2500000.0,G. Bordeaux,France,3000000.0,in,winter,Premier League,2021,False,,samuel kalu
West Ham United,Kurt Zouma,26.0,France,Centre-Back,CB,22000000.0,Chelsea,England,35000000.0,in,summer,Premier League,2021,False,,kurt zouma
West Ham United,Nikola Vlašić,23.0,Croatia,Attacking Midfield,AM,15000000.0,CSKA Moscow,Russia,30000000.0,in,summer,Premier League,2021,False,,nikola vlasic
West Ham United,Craig Dawson,31.0,England,Centre-Back,CB,2000000.0,Watford,England,2300000.0,in,summer,Premier League,2021,False,,craig dawson
Wolverhampton Wanderers,Rayan Aït-Nouri,20.0,Algeria,Left-Back,LB,25000000.0,Angers SCO,France,11100000.0,in,summer,Premier League,2021,False,,rayan ait-nouri
Wolverhampton Wanderers,José Sá,28.0,Portugal,Goalkeeper,GK,18000000.0,Olympiacos,Greece,8000000.0,in,summer,Premier League,2021,False,,jose sa
Wolverhampton Wanderers,Yerson Mosquera,20.0,Colombia,Centre-Back,CB,3000000.0,Atl. Nacional,Colombia,5200000.0,in,summer,Premier League,2021,False,,yerson mosquera
Wolverhampton Wanderers,Bendegúz Bolla,21.0,Hungary,Right-Back,RB,1800000.0,Fehérvár,Hungary,2000000.0,in,summer,Premier League,2021,False,,bendeguz bolla
Wolverhampton Wanderers,Chiquinho,21.0,Portugal,Left Winger,LW,2000000.0,Estoril Praia,Portugal,3500000.0,in,winter,Premier League,2021,False,,chiquinho
Wolverhampton Wanderers,Sang-bin Jeong,19.0,"Korea, South",Centre-Forward,CF,2500000.0,Suwon Bluewings,"Korea, South",1200000.0,in,winter,Premier League,2021,False,,sang-bin jeong
Dynamo Kyiv,Vitinho,22.0,Brazil,Left Winger,LW,5000000.0,Athletico-PR,Brazil,6000000.0,in,summer,Premier Liga Ukr,2021,False,,vitinho
Dynamo Kyiv,Eric Ramírez,22.0,Venezuela,Centre-Forward,CF,,Dunajska Streda,Slovakia,1750000.0,in,summer,Premier Liga Ukr,2021,False,,eric ramirez
SK Dnipro-1,Felipe Pires,26.0,Brazil,Left Winger,LW,,Moreirense,Portugal,1000000.0,in,winter,Premier Liga Ukr,2021,False,,felipe pires
Shakhtar Donetsk,Pedrinho,23.0,Brazil,Right Winger,RW,8000000.0,Benfica,Portugal,18000000.0,in,summer,Premier Liga Ukr,2021,False,,pedrinho
Shakhtar Donetsk,Marlon,25.0,Brazil,Centre-Back,CB,6000000.0,Sassuolo,Italy,12000000.0,in,summer,Premier Liga Ukr,2021,False,,marlon
Shakhtar Donetsk,Lassina Traoré,20.0,Burkina Faso,Centre-Forward,CF,7000000.0,Ajax,Netherlands,10000000.0,in,summer,Premier Liga Ukr,2021,False,,lassina traore
Shakhtar Donetsk,David Neres,24.0,Brazil,Right Winger,RW,25000000.0,Ajax,Netherlands,12000000.0,in,winter,Premier Liga Ukr,2021,False,,david neres
Shakhtar Donetsk,Vinícius Tobias,17.0,Brazil,Right-Back,RB,3000000.0,Internacional,Brazil,6000000.0,in,winter,Premier Liga Ukr,2021,False,,vinicius tobias
Dynamo Moscow,Denis Makarov,23.0,Russia,Right Midfield,RM,3500000.0,Rubin Kazan,Russia,7500000.0,in,summer,Premier Liga,2021,False,,denis makarov
Dynamo Moscow,Diego Laxalt,28.0,Uruguay,Left-Back,LB,2800000.0,AC Milan,Italy,3500000.0,in,summer,Premier Liga,2021,False,,diego laxalt
Dynamo Moscow,Luka Gagnidze,18.0,Georgia,Central Midfield,CM,2000000.0,Dinamo Tbilisi,Georgia,1500000.0,in,summer,Premier Liga,2021,False,,luka gagnidze
Dynamo Moscow,Guillermo Varela,28.0,Uruguay,Right-Back,RB,2000000.0,FC Copenhagen,Denmark,1000000.0,in,summer,Premier Liga,2021,False,,guillermo varela
FC Sochi,Victorien Angban,24.0,Cote d'Ivoire,Central Midfield,CM,1700000.0,FC Metz,France,4100000.0,in,summer,Premier Liga,2021,False,,victorien angban
FC Sochi,Mateo Cassierra,24.0,Colombia,Centre-Forward,CF,6000000.0,B SAD,Portugal,1200000.0,in,summer,Premier Liga,2021,False,,mateo cassierra
FK Krasnodar,Jhon Córdoba,28.0,Colombia,Centre-Forward,CF,12000000.0,Hertha BSC,Germany,20000000.0,in,summer,Premier Liga,2021,False,,jhon cordoba
FK Krasnodar,Grzegorz Krychowiak,31.0,Poland,Defensive Midfield,DM,5000000.0,Loko Moscow,Russia,4000000.0,in,summer,Premier Liga,2021,False,,grzegorz krychowiak
FK Krasnodar,Vladimir Iljin,29.0,Russia,Centre-Forward,CF,,Akhmat Grozny,Russia,3000000.0,in,summer,Premier Liga,2021,False,,vladimir iljin
FK Krasnodar,Júnior Alonso,28.0,Paraguay,Centre-Back,CB,7000000.0,Atlético-MG,Brazil,8000000.0,in,winter,Premier Liga,2021,False,,junior alonso
FK Krasnodar,Erik Botheim,21.0,Norway,Centre-Forward,CF,3500000.0,Bodø/Glimt,Norway,7500000.0,in,winter,Premier Liga,2021,False,,erik botheim
FK Rostov,Ali Sowe,27.0,The Gambia,Centre-Forward,CF,2500000.0,CSKA-Sofia,Bulgaria,3000000.0,in,summer,Premier Liga,2021,False,,ali sowe
FK Rostov,Magnus Knudsen,20.0,Norway,Central Midfield,CM,1200000.0,Lillestrøm,Norway,1270000.0,in,winter,Premier Liga,2021,False,,magnus knudsen
Lokomotiv Moscow,Konstantin Maradishvili,21.0,Russia,Defensive Midfield,DM,1800000.0,CSKA Moscow,Russia,7000000.0,in,summer,Premier Liga,2021,False,,konstantin maradishvili
Lokomotiv Moscow,Gyrano Kerk,25.0,Netherlands,Right Winger,RW,4000000.0,FC Utrecht,Netherlands,7000000.0,in,summer,Premier Liga,2021,False,,gyrano kerk
Lokomotiv Moscow,Alexis Beka Beka,20.0,France,Defensive Midfield,DM,4000000.0,SM Caen,France,6000000.0,in,summer,Premier Liga,2021,False,,alexis beka beka
Lokomotiv Moscow,Nair Tiknizyan,22.0,Armenia,Left-Back,LB,5000000.0,CSKA Moscow,Russia,5500000.0,in,summer,Premier Liga,2021,False,,nair tiknizyan
Lokomotiv Moscow,Tin Jedvaj,25.0,Croatia,Centre-Back,CB,2500000.0,B. Leverkusen,Germany,4000000.0,in,summer,Premier Liga,2021,False,,tin jedvaj
Lokomotiv Moscow,Maksim Nenakhov,22.0,Russia,Right-Back,RB,1800000.0,Akhmat Grozny,Russia,2000000.0,in,summer,Premier Liga,2021,False,,maksim nenakhov
Lokomotiv Moscow,Jan Kuchta,25.0,Czech Republic,Centre-Forward,CF,4000000.0,Slavia Prague,Czech Republic,5000000.0,in,winter,Premier Liga,2021,False,,jan kuchta
Lokomotiv Moscow,Wilson Isidor,21.0,France,Centre-Forward,CF,5000000.0,Monaco,France,3500000.0,in,winter,Premier Liga,2021,False,,wilson isidor
Lokomotiv Moscow,Mark Mampassi,18.0,Russia,Centre-Back,CB,1000000.0,Shakhtar U19,Ukraine,3000000.0,in,winter,Premier Liga,2021,False,,mark mampassi
Rubin Kazan,Anders Dreyer,23.0,Denmark,Right Winger,RW,6500000.0,FC Midtjylland,Denmark,7000000.0,in,summer,Premier Liga,2021,False,,anders dreyer
Rubin Kazan,Sead Hakšabanović,22.0,Montenegro,Left Winger,LW,4000000.0,Norrköping,Sweden,6500000.0,in,summer,Premier Liga,2021,False,,sead haksabanovic
Rubin Kazan,Aleksandr Lomovitskiy,23.0,Russia,Right Winger,RW,,Spartak Moscow,Russia,1500000.0,in,winter,Premier Liga,2021,False,,aleksandr lomovitskiy
Rubin Kazan,Vitaliy Lisakovich,23.0,Belarus,Centre-Forward,CF,1000000.0,Loko Moscow,Russia,1200000.0,in,winter,Premier Liga,2021,False,,vitaliy lisakovich
Spartak Moscow,Victor Moses,30.0,Nigeria,Right Midfield,RM,2000000.0,Chelsea,England,5000000.0,in,summer,Premier Liga,2021,False,,victor moses
Spartak Moscow,Maximiliano Caufriez,24.0,Belgium,Centre-Back,CB,3000000.0,Sint-Truiden,Belgium,2500000.0,in,summer,Premier Liga,2021,False,,maximiliano caufriez
Spartak Moscow,Shamar Nicholson,24.0,Jamaica,Centre-Forward,CF,4500000.0,RSC Charleroi,Belgium,8000000.0,in,winter,Premier Liga,2021,False,,shamar nicholson
Spartak Moscow,Daniil Khlusevich,20.0,Russia,Left-Back,LB,5000000.0,Arsenal Tula,Russia,3000000.0,in,winter,Premier Liga,2021,False,,daniil khlusevich
Spartak Moscow,Danil Prutsev,21.0,Russia,Central Midfield,CM,3500000.0,KS Samara,Russia,1500000.0,in,winter,Premier Liga,2021,False,,danil prutsev
Zenit St. Petersburg,Claudinho,24.0,Brazil,Attacking Midfield,AM,20000000.0,RB Bragantino,Brazil,12000000.0,in,summer,Premier Liga,2021,False,,claudinho
Zenit St. Petersburg,Dmitriy Chistyakov,27.0,Russia,Centre-Back,CB,2500000.0,Rostov,Russia,3250000.0,in,summer,Premier Liga,2021,False,,dmitriy chistyakov
Zenit St. Petersburg,Stanislav Kritsyuk,30.0,Russia,Goalkeeper,GK,1200000.0,Gil Vicente,Portugal,2000000.0,in,summer,Premier Liga,2021,False,,stanislav kritsyuk
Zenit St. Petersburg,Yuri Alberto,20.0,Brazil,Centre-Forward,CF,16000000.0,Internacional,Brazil,25000000.0,in,winter,Premier Liga,2021,False,,yuri alberto
Zenit St. Petersburg,Arsen Adamov,22.0,Russia,Right-Back,RB,1200000.0,Ural,Russia,5000000.0,in,winter,Premier Liga,2021,False,,arsen adamov
Zenit St. Petersburg,Ivan Sergeev,26.0,Russia,Centre-Forward,CF,5000000.0,KS Samara,Russia,2150000.0,in,winter,Premier Liga,2021,False,,ivan sergeev
Celtic FC,Kyogo Furuhashi,26.0,Japan,Centre-Forward,CF,14000000.0,Vissel Kobe,Japan,5400000.0,in,summer,Scottish Premiership,2021,False,,kyogo furuhashi
Celtic FC,Carl Starfelt,26.0,Sweden,Centre-Back,CB,5000000.0,Rubin Kazan,Russia,5000000.0,in,summer,Scottish Premiership,2021,False,,carl starfelt
Celtic FC,Liel Abada,19.0,Israel,Right Winger,RW,7500000.0,M. Petah Tikva,Israel,4000000.0,in,summer,Scottish Premiership,2021,False,,liel abada
Celtic FC,Josip Juranovic,26.0,Croatia,Right-Back,RB,12000000.0,Legia Warszawa,Poland,3000000.0,in,summer,Scottish Premiership,2021,False,,josip juranovic
Celtic FC,Georgios Giakoumakis,26.0,Greece,Centre-Forward,CF,5000000.0,VVV-Venlo,Netherlands,2450000.0,in,summer,Scottish Premiership,2021,False,,georgios giakoumakis
Celtic FC,Joe Hart,34.0,England,Goalkeeper,GK,1500000.0,Tottenham,England,1200000.0,in,summer,Scottish Premiership,2021,False,,joe hart
Celtic FC,Matt O'Riley,21.0,Denmark,Central Midfield,CM,10000000.0,MK Dons,England,1800000.0,in,winter,Scottish Premiership,2021,False,,matt o'riley
Celtic FC,Reo Hatate,24.0,Japan,Central Midfield,CM,11000000.0,Kawasaki Front.,Japan,1530000.0,in,winter,Scottish Premiership,2021,False,,reo hatate
Rangers FC,Juninho Bacuna,24.0,Curacao,Central Midfield,CM,4500000.0,Huddersfield,England,2300000.0,in,summer,Scottish Premiership,2021,False,,juninho bacuna
AC Milan,Fikayo Tomori,23.0,England,Centre-Back,CB,40000000.0,Chelsea,England,31600000.0,in,summer,Serie A,2021,False,,fikayo tomori
AC Milan,Mike Maignan,25.0,France,Goalkeeper,GK,45000000.0,LOSC Lille,France,15400000.0,in,summer,Serie A,2021,False,,mike maignan
AC Milan,Sandro Tonali,21.0,Italy,Defensive Midfield,DM,60000000.0,Brescia,Italy,14500000.0,in,summer,Serie A,2021,False,,sandro tonali
AC Milan,Yacine Adli,21.0,France,Attacking Midfield,AM,8000000.0,G. Bordeaux,France,8500000.0,in,summer,Serie A,2021,False,,yacine adli
AC Milan,Fodé Ballo-Touré,24.0,Senegal,Left-Back,LB,3500000.0,Monaco,France,5400000.0,in,summer,Serie A,2021,False,,fode ballo-toure
AC Milan,Olivier Giroud,34.0,France,Centre-Forward,CF,4000000.0,Chelsea,England,2850000.0,in,summer,Serie A,2021,False,,olivier giroud
AC Milan,Marko Lazetić,18.0,Serbia,Centre-Forward,CF,2000000.0,Red Star,Serbia,4500000.0,in,winter,Serie A,2021,False,,marko lazetic
ACF Fiorentina,Nicolás González,23.0,Argentina,Right Winger,RW,35000000.0,VfB Stuttgart,Germany,24500000.0,in,summer,Serie A,2021,False,,nicolas gonzalez
ACF Fiorentina,Igor,23.0,Brazil,Centre-Back,CB,15000000.0,SPAL,Italy,7650000.0,in,summer,Serie A,2021,False,,igor
ACF Fiorentina,Arthur Cabral,23.0,Brazil,Centre-Forward,CF,20000000.0,FC Basel,Switzerland,15500000.0,in,winter,Serie A,2021,False,,arthur cabral
ACF Fiorentina,Jonathan Ikoné,23.0,France,Right Winger,RW,16000000.0,LOSC Lille,France,15400000.0,in,winter,Serie A,2021,False,,jonathan ikone
AS Roma,Tammy Abraham,23.0,England,Centre-Forward,CF,35000000.0,Chelsea,England,41000000.0,in,summer,Serie A,2021,False,,tammy abraham
AS Roma,Marash Kumbulla,21.0,Albania,Centre-Back,CB,8000000.0,Hellas Verona,Italy,26500000.0,in,summer,Serie A,2021,False,,marash kumbulla
AS Roma,Eldor Shomurodov,26.0,Uzbekistan,Centre-Forward,CF,6000000.0,Genoa,Italy,18000000.0,in,summer,Serie A,2021,False,,eldor shomurodov
AS Roma,Matías Viña,23.0,Uruguay,Left-Back,LB,8000000.0,Palmeiras,Brazil,13000000.0,in,summer,Serie A,2021,False,,matias vina
AS Roma,Rui Patrício,33.0,Portugal,Goalkeeper,GK,5000000.0,Wolves,England,11800000.0,in,summer,Serie A,2021,False,,rui patricio
AS Roma,Roger Ibañez,22.0,Brazil,Centre-Back,CB,28000000.0,Atalanta BC,Italy,9000000.0,in,summer,Serie A,2021,False,,roger ibanez
AS Roma,Bryan Reynolds,20.0,United States,Right-Back,RB,4000000.0,Dallas,United States,6850000.0,in,summer,Serie A,2021,False,,bryan reynolds
Atalanta BC,Juan Musso,27.0,Argentina,Goalkeeper,GK,8000000.0,Udinese Calcio,Italy,20500000.0,in,summer,Serie A,2021,False,,juan musso
Atalanta BC,Cristian Romero,23.0,Argentina,Centre-Back,CB,60000000.0,Juventus,Italy,17000000.0,in,summer,Serie A,2021,False,,cristian romero
Atalanta BC,Teun Koopmeiners,23.0,Netherlands,Defensive Midfield,DM,35000000.0,AZ Alkmaar,Netherlands,14000000.0,in,summer,Serie A,2021,False,,teun koopmeiners
Atalanta BC,Matteo Lovato,21.0,Italy,Centre-Back,CB,6000000.0,Hellas Verona,Italy,7200000.0,in,summer,Serie A,2021,False,,matteo lovato
Atalanta BC,Davide Zappacosta,29.0,Italy,Right Midfield,RM,7000000.0,Chelsea,England,6000000.0,in,summer,Serie A,2021,False,,davide zappacosta
Bologna FC 1909,Musa Barrow,22.0,The Gambia,Left Winger,LW,9000000.0,Atalanta BC,Italy,14340000.0,in,summer,Serie A,2021,False,,musa barrow
Bologna FC 1909,Marko Arnautovic,32.0,Austria,Centre-Forward,CF,5000000.0,SH Port,China,6000000.0,in,summer,Serie A,2021,False,,marko arnautovic
Bologna FC 1909,Kevin Bonifazi,25.0,Italy,Centre-Back,CB,2800000.0,SPAL,Italy,5850000.0,in,summer,Serie A,2021,False,,kevin bonifazi
Bologna FC 1909,Adama Soumaoro,29.0,France,Centre-Back,CB,3000000.0,LOSC Lille,France,2100000.0,in,summer,Serie A,2021,False,,adama soumaoro
Bologna FC 1909,Denso Kasius,19.0,Netherlands,Right-Back,RB,1700000.0,Utrecht U21,Netherlands,3280000.0,in,winter,Serie A,2021,False,,denso kasius
Cagliari Calcio,Răzvan Marin,25.0,Romania,Central Midfield,CM,5000000.0,Ajax,Netherlands,10000000.0,in,summer,Serie A,2021,False,,razvan marin
Cagliari Calcio,Gabriele Zappa,21.0,Italy,Right-Back,RB,2000000.0,Pescara,Italy,3200000.0,in,summer,Serie A,2021,False,,gabriele zappa
FC Empoli,Lorenzo Tonelli,31.0,Italy,Centre-Back,CB,,Sampdoria,Italy,2400000.0,in,summer,Serie A,2021,False,,lorenzo tonelli
FC Empoli,Nicolas Haas,25.0,Switzerland,Central Midfield,CM,2000000.0,Atalanta BC,Italy,2300000.0,in,summer,Serie A,2021,False,,nicolas haas
FC Empoli,Ardian Ismajli,24.0,Albania,Centre-Back,CB,3500000.0,Spezia Calcio,Italy,2000000.0,in,summer,Serie A,2021,False,,ardian ismajli
FC Empoli,Liam Henderson,25.0,Scotland,Central Midfield,CM,2000000.0,Lecce,Italy,1500000.0,in,summer,Serie A,2021,False,,liam henderson
FC Empoli,Giovanni Crociata,23.0,Italy,Central Midfield,CM,,Crotone,Italy,1000000.0,in,summer,Serie A,2021,False,,giovanni crociata
Genoa CFC,Lennart Czyborra,22.0,Germany,Left-Back,LB,1400000.0,Atalanta BC,Italy,5500000.0,in,summer,Serie A,2021,False,,lennart czyborra
Genoa CFC,Abdoulaye Touré,27.0,Guinea,Defensive Midfield,DM,1200000.0,FC Nantes,France,3500000.0,in,summer,Serie A,2021,False,,abdoulaye toure
Genoa CFC,Caleb Ekuban,27.0,Ghana,Centre-Forward,CF,1300000.0,Trabzonspor,Turkey,2600000.0,in,summer,Serie A,2021,False,,caleb ekuban
Genoa CFC,Alberto Paleari,28.0,Italy,Goalkeeper,GK,,Cittadella,Italy,2000000.0,in,summer,Serie A,2021,False,,alberto paleari
Genoa CFC,Felipe Caicedo,32.0,Ecuador,Centre-Forward,CF,,Lazio,Italy,2000000.0,in,summer,Serie A,2021,False,,felipe caicedo
Genoa CFC,Alessandro Vogliacco,22.0,Italy,Centre-Back,CB,2000000.0,Pordenone,Italy,2000000.0,in,summer,Serie A,2021,False,,alessandro vogliacco
Genoa CFC,Kelvin Yeboah,21.0,Italy,Centre-Forward,CF,3500000.0,Sturm Graz,Austria,6500000.0,in,winter,Serie A,2021,False,,kelvin yeboah
Genoa CFC,Silvan Hefti,24.0,Switzerland,Right-Back,RB,3400000.0,BSC Young Boys,Switzerland,5000000.0,in,winter,Serie A,2021,False,,silvan hefti
Genoa CFC,Morten Frendrup,20.0,Denmark,Central Midfield,CM,6000000.0,Bröndby IF,Denmark,3900000.0,in,winter,Serie A,2021,False,,morten frendrup
Genoa CFC,Johan Vásquez,23.0,Mexico,Centre-Back,CB,4000000.0,UNAM Pumas,Mexico,3500000.0,in,winter,Serie A,2021,False,,johan vasquez
Genoa CFC,Albert Gudmundsson,24.0,Iceland,Left Winger,LW,12000000.0,AZ Alkmaar,Netherlands,1500000.0,in,winter,Serie A,2021,False,,albert gudmundsson
Hellas Verona,Mert Çetin,24.0,Turkey,Centre-Back,CB,1000000.0,AS Roma,Italy,7800000.0,in,summer,Serie A,2021,False,,mert cetin
Hellas Verona,Ivan Ilić,20.0,Serbia,Central Midfield,CM,19000000.0,Man City U23,England,7500000.0,in,summer,Serie A,2021,False,,ivan ilic
Hellas Verona,Kevin Lasagna,28.0,Italy,Centre-Forward,CF,1600000.0,Udinese Calcio,Italy,6500000.0,in,summer,Serie A,2021,False,,kevin lasagna
Hellas Verona,Antonin Barak,26.0,Czech Republic,Attacking Midfield,AM,10000000.0,Udinese Calcio,Italy,6000000.0,in,summer,Serie A,2021,False,,antonin barak
Hellas Verona,Giangiacomo Magnani,25.0,Italy,Centre-Back,CB,3000000.0,Sassuolo,Italy,4000000.0,in,summer,Serie A,2021,False,,giangiacomo magnani
Hellas Verona,Federico Ceccherini,29.0,Italy,Centre-Back,CB,1500000.0,Fiorentina,Italy,3000000.0,in,summer,Serie A,2021,False,,federico ceccherini
Inter Milan,Zinho Vanheusden,21.0,Belgium,Centre-Back,CB,4500000.0,Standard Liège,Belgium,16200000.0,in,summer,Serie A,2021,False,,zinho vanheusden
Inter Milan,Denzel Dumfries,25.0,Netherlands,Right Midfield,RM,28000000.0,PSV Eindhoven,Netherlands,14250000.0,in,summer,Serie A,2021,False,,denzel dumfries
Inter Milan,Matteo Darmian,31.0,Italy,Right-Back,RB,4000000.0,Parma,Italy,3300000.0,in,summer,Serie A,2021,False,,matteo darmian
Inter Milan,Edin Dzeko,35.0,Bosnia-Herzegovina,Centre-Forward,CF,4000000.0,AS Roma,Italy,2800000.0,in,summer,Serie A,2021,False,,edin dzeko
Juventus FC,Weston McKennie,22.0,United States,Central Midfield,CM,20000000.0,FC Schalke 04,Germany,20500000.0,in,summer,Serie A,2021,False,,weston mckennie
Juventus FC,Kaio Jorge,19.0,Brazil,Centre-Forward,CF,3000000.0,Santos,Brazil,6800000.0,in,summer,Serie A,2021,False,,kaio jorge
Juventus FC,Mohamed Ihattaren,19.0,Netherlands,Attacking Midfield,AM,,PSV Eindhoven,Netherlands,1900000.0,in,summer,Serie A,2021,False,,mohamed ihattaren
Juventus FC,Dušan Vlahović,22.0,Serbia,Centre-Forward,CF,70000000.0,Fiorentina,Italy,83500000.0,in,winter,Serie A,2021,False,,dusan vlahovic
Juventus FC,Denis Zakaria,25.0,Switzerland,Defensive Midfield,DM,20000000.0,Bor. M'gladbach,Germany,10880000.0,in,winter,Serie A,2021,False,,denis zakaria
Juventus FC,Federico Gatti,23.0,Italy,Centre-Back,CB,12000000.0,Frosinone,Italy,5400000.0,in,winter,Serie A,2021,False,,federico gatti
SS Lazio,Toma Bašić,24.0,Croatia,Central Midfield,CM,4500000.0,G. Bordeaux,France,7100000.0,in,summer,Serie A,2021,False,,toma basic
SS Lazio,Dimitrije Kamenović,20.0,Serbia,Left-Back,LB,,FK Cukaricki,Serbia,3000000.0,in,summer,Serie A,2021,False,,dimitrije kamenovic
SS Lazio,Felipe Anderson,28.0,Brazil,Right Winger,RW,15000000.0,West Ham,England,3000000.0,in,summer,Serie A,2021,False,,felipe anderson
SSC Napoli,Matteo Politano,27.0,Italy,Right Winger,RW,15000000.0,Inter,Italy,21000000.0,in,summer,Serie A,2021,False,,matteo politano
Spezia Calcio,Janis Antiste,19.0,France,Centre-Forward,CF,2300000.0,Toulouse,France,4600000.0,in,summer,Serie A,2021,False,,janis antiste
Spezia Calcio,Kelvin Amian,23.0,France,Right-Back,RB,2800000.0,Toulouse,France,3900000.0,in,summer,Serie A,2021,False,,kelvin amian
Spezia Calcio,Dimitrios Nikolaou,22.0,Greece,Centre-Back,CB,2800000.0,FC Empoli,Italy,3500000.0,in,summer,Serie A,2021,False,,dimitrios nikolaou
Spezia Calcio,Jakub Kiwior,21.0,Poland,Centre-Back,CB,25000000.0,MSK Zilina,Slovakia,2400000.0,in,summer,Serie A,2021,False,,jakub kiwior
Spezia Calcio,David Strelec,20.0,Slovakia,Centre-Forward,CF,1100000.0,Slo. Bratislava,Slovakia,2280000.0,in,summer,Serie A,2021,False,,david strelec
Spezia Calcio,Samuel Mraz,24.0,Slovakia,Centre-Forward,CF,,FC Empoli,Italy,1600000.0,in,summer,Serie A,2021,False,,samuel mraz
Spezia Calcio,Aimar Sher,18.0,Sweden,Central Midfield,CM,,Hammarby,Sweden,1450000.0,in,summer,Serie A,2021,False,,aimar sher
Spezia Calcio,Léo Sena,25.0,Brazil,Defensive Midfield,DM,1000000.0,Atlético-MG,Brazil,1250000.0,in,summer,Serie A,2021,False,,leo sena
Spezia Calcio,Emil Kornvig,21.0,Denmark,Central Midfield,CM,,Lyngby BK,Denmark,1130000.0,in,summer,Serie A,2021,False,,emil kornvig
Spezia Calcio,Mikael Egill Ellertsson,19.0,Iceland,Central Midfield,CM,1500000.0,SPAL U19,Italy,1000000.0,in,summer,Serie A,2021,False,,mikael egill ellertsson
Torino FC,David Zima,20.0,Czech Republic,Centre-Back,CB,5000000.0,Slavia Prague,Czech Republic,5900000.0,in,summer,Serie A,2021,False,,david zima
Torino FC,Demba Seck,20.0,Senegal,Right Winger,RW,2700000.0,SPAL,Italy,3600000.0,in,winter,Serie A,2021,False,,demba seck
UC Sampdoria,Antonino La Gumina,25.0,Italy,Centre-Forward,CF,1100000.0,FC Empoli,Italy,5500000.0,in,summer,Serie A,2021,False,,antonino la gumina
UC Sampdoria,Ernesto Torregrossa,29.0,Venezuela,Centre-Forward,CF,1200000.0,Brescia,Italy,5500000.0,in,summer,Serie A,2021,False,,ernesto torregrossa
UC Sampdoria,Antonio Candreva,34.0,Italy,Right Midfield,RM,1500000.0,Inter,Italy,2500000.0,in,summer,Serie A,2021,False,,antonio candreva
US Salernitana 1919,Riccardo Gagliolo,31.0,Sweden,Centre-Back,CB,,Parma,Italy,2000000.0,in,summer,Serie A,2021,False,,riccardo gagliolo
US Salernitana 1919,Éderson,22.0,Brazil,Central Midfield,CM,20000000.0,Corinthians,Brazil,6500000.0,in,winter,Serie A,2021,False,,ederson
US Salernitana 1919,Simy,29.0,Nigeria,Centre-Forward,CF,,Crotone,Italy,3500000.0,in,winter,Serie A,2021,False,,simy
