height_cm,weight_kg,nationality,overall,potential,preferred_foot,contract_valid_until,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,age_y,position,fee,window,league,season
187,85,Croatia,71,77,Right,2020.0,46,44,74,64,42,59,39,37,65,64,52,53,52,66,42,68,64,69,82,48,76,65,44,44,60,60,69,72,65,13,9,10,7,9,24.0,Centre-Back,3500000,summer,Jupiler Pro League,2018
173,69,Germany,71,76,Right,2018.0,64,69,55,67,65,74,69,58,48,69,85,85,84,66,83,72,80,78,48,68,56,30,68,63,67,63,19,28,21,11,15,10,9,11,25.0,Centre-Forward,3200000,summer,1 Bundesliga,2018
176,75,Iran,71,76,Right,2019.0,64,68,63,65,68,72,65,60,49,71,88,80,79,72,88,76,58,75,73,68,63,38,62,66,48,68,31,39,38,10,11,6,13,9,24.0,Attacking Midfield,4000000,summer,Ligue 1,2018
178,69,Italy,71,75,Right,2018.0,54,62,52,72,50,70,53,55,69,74,75,74,64,64,71,59,73,92,57,60,66,58,68,71,52,73,53,65,60,10,13,7,14,7,26.0,Central Midfield,1300000,summer,Serie A,2018
170,59,DR Congo,71,72,Right,2020.0,71,52,38,65,64,78,68,57,54,73,88,83,90,68,89,60,88,70,41,54,39,28,63,64,54,69,18,29,24,11,10,9,10,15,27.0,Right Winger,1350000,summer,Jupiler Pro League,2018
180,70,Uruguay,70,85,Left,2021.0,66,69,75,73,48,68,45,69,71,66,71,72,74,72,71,71,69,75,67,68,62,66,73,71,73,73,71,69,64,8,8,11,10,9,20.0,Left-Back,12000000,summer,1 Bundesliga,2018
185,75,England,70,84,Right,2022.0,54,70,64,71,65,73,54,42,58,76,76,74,73,63,69,68,69,68,70,57,34,22,66,63,71,64,24,15,22,9,15,14,9,10,21.0,Centre-Forward,21200000,winter,Premier League,2018
188,74,France,70,82,Left,2022.0,68,71,70,72,56,74,54,39,53,73,77,73,56,66,64,65,68,57,45,63,32,14,64,59,71,63,15,17,16,11,8,11,5,9,22.0,Right Winger,10000000,summer,Premier League,2018
176,78,Nigeria,70,82,Right,2020.0,73,61,33,66,48,74,63,43,48,71,84,81,80,62,74,62,43,70,34,51,57,22,61,69,52,74,17,31,24,11,13,6,10,12,20.0,Right Winger,8500000,summer,Ligue 1,2018
187,83,France,70,80,Right,2018.0,46,67,68,67,64,74,62,47,52,70,77,75,72,64,68,71,67,71,70,62,64,37,67,67,69,68,46,44,28,7,6,13,11,13,20.0,Centre-Forward,10300000,summer,Scottish Premiership,2018
182,80,Mali,70,80,Right,2021.0,62,40,60,72,35,70,50,59,70,72,79,77,75,65,81,80,62,69,64,72,60,65,63,68,58,66,54,66,63,12,8,8,12,8,21.0,Central Midfield,16800000,summer,Premier League,2018
180,71,Gabon,70,79,Left,2021.0,69,75,52,69,69,75,71,68,58,71,75,75,73,60,59,74,52,50,65,66,40,11,70,52,48,65,21,23,18,8,9,14,8,16,23.0,Left Winger,3000000,summer,Ligue 1,2018
191,88,Wales,70,78,Right,2021.0,13,11,13,30,13,19,15,14,42,23,47,42,38,67,60,25,55,22,60,16,25,22,19,38,20,30,19,20,18,70,69,63,67,73,25.0,Goalkeeper,14000000,summer,Premier League,2018
188,80,Italy,70,78,Right,2018.0,17,14,19,31,20,18,13,15,25,24,46,48,56,72,52,23,52,40,68,17,19,18,12,30,21,25,15,12,19,73,59,60,70,76,23.0,Goalkeeper,4400000,summer,Serie A,2018
189,80,Netherlands,70,78,Right,2021.0,73,32,67,64,28,67,40,33,55,64,77,81,67,64,53,66,80,78,82,40,75,61,58,52,43,63,66,71,70,10,10,7,13,14,22.0,Right Midfield,5500000,summer,Eredivisie,2018
182,83,Slovakia,70,78,Right,2020.0,63,65,59,68,70,71,66,65,62,71,77,77,68,67,68,74,63,74,69,68,55,60,60,68,55,64,58,59,50,13,9,14,5,7,22.0,Central Midfield,1640000,summer,Eredivisie,2018
191,85,England,70,77,Right,2020.0,36,44,70,66,20,57,22,28,63,56,67,68,52,61,45,42,73,69,79,39,64,68,30,50,34,62,69,71,68,10,8,10,11,8,25.0,Centre-Back,3400000,summer,Scottish Premiership,2018
183,72,Poland,70,77,Right,2018.0,51,74,71,69,62,68,48,34,54,68,74,70,76,64,70,68,73,57,56,59,50,32,74,59,62,60,19,18,17,8,13,7,9,7,23.0,Centre-Forward,2500000,summer,Serie A,2018
185,80,Argentina,70,77,Right,2021.0,44,35,74,60,29,58,34,36,53,59,53,62,59,67,51,50,85,71,78,34,65,68,34,36,44,61,68,70,66,7,9,7,14,16,25.0,Centre-Back,9000000,winter,Eredivisie,2018
187,86,Slovenia,70,76,Left,2018.0,65,25,63,64,37,56,48,26,61,66,66,65,57,60,62,44,74,65,80,30,66,68,59,22,44,63,72,72,70,8,9,11,15,10,23.0,Centre-Back,1360000,summer,Serie A,2018
193,82,Georgia,70,76,Right,2020.0,49,70,73,59,55,74,62,33,55,67,82,81,77,60,73,64,73,65,78,62,61,31,67,58,64,63,35,31,33,10,5,13,12,9,24.0,Centre-Forward,3000000,summer,Jupiler Pro League,2018
185,78,Sweden,70,75,Left,2018.0,65,71,37,69,70,69,71,65,66,72,72,68,72,65,61,71,60,67,69,68,70,36,67,65,66,73,45,52,52,7,7,7,11,13,23.0,Central Midfield,1000000,summer,Eredivisie,2018
190,78,Belgium,70,74,Right,2020.0,18,14,10,32,17,11,11,17,32,16,47,45,52,66,42,21,65,31,62,15,29,17,18,42,24,47,11,11,17,70,72,64,64,74,26.0,Goalkeeper,2200000,winter,Jupiler Pro League,2018
180,71,Czech Republic,70,74,Right,2020.0,63,70,59,66,69,68,63,58,56,72,83,82,75,66,70,67,81,69,60,67,53,31,76,62,77,67,16,28,34,10,11,12,13,15,26.0,Centre-Forward,12200000,summer,Premier League,2018
196,89,Poland,70,73,Right,2018.0,38,35,67,66,24,57,45,59,71,68,41,57,57,66,32,71,82,68,78,54,63,68,30,55,41,66,71,70,67,14,9,9,13,12,27.0,Centre-Back,2000000,summer,Serie A,2018
185,73,Colombia,70,73,Left,2018.0,73,54,55,69,43,70,72,68,59,72,91,91,76,53,59,80,73,72,69,59,74,59,61,61,67,68,58,66,70,13,8,14,9,15,25.0,Left-Back,5000000,summer,Laliga,2018
185,72,Iran,70,73,Right,2019.0,38,68,75,72,61,61,62,70,42,68,66,68,57,63,54,76,65,68,73,69,58,18,67,71,71,66,12,18,13,10,6,14,7,14,26.0,Centre-Forward,5000000,summer,Jupiler Pro League,2018
185,78,Ukraine,70,72,Right,2019.0,62,65,66,70,56,71,43,46,64,73,68,64,76,58,63,65,53,56,68,69,44,45,67,72,56,61,34,36,33,10,11,14,12,14,28.0,Attacking Midfield,1200000,winter,Jupiler Pro League,2018
178,72,Scotland,70,70,Right,2019.0,65,69,49,65,66,71,63,57,63,67,80,79,74,64,74,66,73,79,69,67,56,47,66,64,67,74,24,45,36,16,16,16,11,15,28.0,Left Winger,1200000,summer,Scottish Premiership,2018
182,71,Germany,70,70,Right,2020.0,62,61,49,71,59,71,66,52,57,70,77,80,81,67,75,61,63,71,49,56,46,19,63,70,62,66,23,28,22,7,9,7,6,14,28.0,Attacking Midfield,2500000,summer,Superliga,2018
182,74,Switzerland,69,84,Right,2018.0,53,69,62,69,65,74,52,45,64,70,81,76,80,56,65,67,69,69,69,60,49,23,66,59,52,58,36,45,50,10,9,9,10,7,20.0,Centre-Forward,4100000,summer,Super League,2018
183,76,Italy,69,82,Left,2018.0,62,39,60,74,52,68,66,54,70,74,54,66,73,63,75,66,58,78,78,59,58,63,43,68,52,69,60,70,64,13,14,9,14,16,21.0,Defensive Midfield,20000000,summer,Serie A,2018
179,73,England,69,80,Right,2021.0,59,65,30,65,60,72,72,72,64,72,78,74,87,62,79,60,56,58,30,66,56,29,61,67,60,72,16,28,25,11,14,14,12,14,21.0,Attacking Midfield,25000000,summer,Premier League,2018
184,73,Germany,69,80,Right,2020.0,64,30,64,68,25,66,38,29,55,68,86,85,74,66,60,49,60,73,64,25,58,66,44,43,49,44,59,69,64,10,5,12,14,6,22.0,Right-Back,2000000,summer,1 Bundesliga,2018
183,85,Finland,69,80,Right,2020.0,67,69,49,71,70,75,55,40,63,74,72,69,70,62,67,74,59,72,74,65,60,41,60,59,48,70,48,55,53,5,11,6,6,7,20.0,Attacking Midfield,3000000,summer,1 Bundesliga,2018
178,70,Denmark,69,79,Right,2021.0,65,68,61,70,55,73,63,63,67,71,74,76,81,68,76,63,74,83,61,61,75,47,68,68,60,66,44,50,42,15,15,15,7,10,21.0,Left Winger,4000000,summer,Premier Liga Ukr,2018
186,75,Uruguay,69,79,Right,2018.0,22,30,76,62,28,48,38,27,48,70,68,64,56,55,49,52,68,60,70,28,65,53,60,40,32,62,72,73,70,11,7,13,14,6,23.0,Centre-Back,2000000,summer,Laliga,2018
178,75,Germany,69,78,Right,2020.0,60,66,68,64,65,68,57,46,49,68,84,75,78,63,83,74,78,74,64,65,45,23,64,49,67,49,21,21,18,8,6,11,8,8,22.0,Centre-Forward,2000000,summer,1 Bundesliga,2018
176,76,Uruguay,69,78,Right,2019.0,59,44,60,75,43,69,66,46,71,72,54,59,61,64,73,57,60,66,65,49,70,62,57,60,50,57,66,67,65,7,13,13,15,7,22.0,Central Midfield,2150000,summer,Laliga,2018
181,69,Sweden,69,77,Right,2020.0,67,53,53,70,42,72,63,60,66,70,80,74,85,65,68,59,67,81,55,55,71,52,65,73,46,72,55,58,56,10,6,9,11,7,23.0,Central Midfield,4500000,winter,Premier Liga,2018
189,77,Venezuela,69,77,Right,2021.0,33,25,70,59,35,44,31,32,38,59,57,56,45,67,51,40,71,66,74,30,81,65,30,33,40,72,66,68,64,11,9,10,13,8,24.0,Centre-Back,2000000,summer,Liga Portugal,2018
187,77,Denmark,69,76,Right,2020.0,63,54,65,70,54,63,64,63,70,69,60,57,66,67,71,63,59,73,71,55,61,63,60,65,60,68,65,70,68,11,9,13,14,11,24.0,Defensive Midfield,3500000,summer,Serie A,2018
191,93,Argentina,69,76,Right,2022.0,20,18,15,31,15,16,16,12,24,20,46,42,32,53,39,18,51,35,70,14,27,18,19,21,25,30,20,14,16,71,67,66,68,74,24.0,Goalkeeper,4000000,summer,Serie A,2018
177,69,Sweden,69,75,Left,2018.0,64,57,32,65,61,73,63,64,54,67,81,84,73,65,83,75,45,75,80,67,58,45,59,67,44,63,42,43,48,7,11,10,16,7,24.0,Left Midfield,2250000,summer,Premier League,2018
198,87,England,69,73,Left,2019.0,43,25,70,59,22,47,48,46,60,52,34,36,31,57,26,53,59,70,89,29,69,68,37,49,48,62,70,68,67,15,13,7,8,10,26.0,Left-Back,3550000,summer,Premier League,2018
188,85,Italy,69,73,Left,2018.0,31,71,74,52,62,59,43,49,37,64,68,68,63,68,59,67,74,68,76,62,51,36,72,58,55,67,36,32,37,11,15,10,9,16,26.0,Centre-Forward,1100000,winter,Serie A,2018
182,78,Spain,69,72,Right,2020.0,30,12,20,21,15,22,34,14,22,14,58,53,70,61,48,32,82,42,48,12,15,24,15,35,24,31,11,13,12,72,68,62,74,64,27.0,Goalkeeper,1200000,summer,Laliga,2018
187,81,Uruguay,69,71,Right,2018.0,63,33,52,66,43,52,49,54,64,64,60,65,58,72,60,54,83,76,77,53,79,68,53,64,56,61,59,71,68,15,9,12,14,8,28.0,Defensive Midfield,1000000,summer,Ligue 1,2018
167,58,Mexico,68,83,Left,2020.0,58,57,50,76,57,74,62,56,70,71,69,68,65,64,93,55,52,68,57,56,50,29,55,57,66,59,45,54,51,14,13,14,7,9,18.0,Right Winger,14000000,winter,Laliga,2018
183,75,Germany,68,80,Right,2021.0,57,40,60,72,40,69,42,45,67,72,63,66,68,67,67,63,67,71,76,44,78,65,63,65,49,62,63,69,65,15,8,5,13,10,21.0,Central Midfield,11000000,summer,1 Bundesliga,2018
172,70,Japan,68,80,Left,2018.0,55,66,45,63,59,74,56,44,66,71,74,74,85,62,92,72,44,75,56,62,41,41,58,72,45,68,32,36,42,8,5,6,13,14,20.0,Right Winger,1700000,summer,Eredivisie,2018
183,82,Belgium,68,79,Right,2018.0,54,70,59,64,59,67,52,39,44,71,77,76,69,57,66,74,75,57,72,66,47,12,59,42,63,70,13,22,19,14,15,9,12,15,20.0,Centre-Forward,1250000,summer,Ligue 1,2018
189,89,Switzerland,68,74,Right,2021.0,45,67,70,63,52,61,40,35,61,68,63,65,59,62,46,71,71,56,90,55,29,26,70,62,62,62,22,20,16,10,14,7,16,14,24.0,Centre-Forward,2640000,summer,Super Lig,2018
195,86,Netherlands,68,74,Right,2019.0,14,16,11,27,14,12,19,12,34,31,28,36,34,64,38,21,54,28,61,11,32,12,14,35,23,24,17,13,20,70,65,72,63,72,25.0,Goalkeeper,2000000,summer,1 Bundesliga,2018
191,70,England,68,69,Right,2019.0,13,12,19,34,11,18,12,15,23,22,60,55,34,59,45,12,78,35,67,13,37,24,12,46,11,48,12,17,11,70,69,57,64,70,29.0,Goalkeeper,4500000,summer,Premier League,2018
173,67,England,67,79,Right,2021.0,63,64,42,61,55,71,56,44,43,70,83,82,78,55,76,74,51,62,60,66,41,29,65,57,58,55,25,25,24,10,12,10,15,15,23.0,Left Winger,11400000,summer,Premier League,2018
180,74,Argentina,67,78,Right,2020.0,51,65,63,57,55,73,43,42,54,65,78,75,76,57,66,65,69,71,72,61,33,12,73,50,68,55,23,14,20,6,14,11,11,10,22.0,Right Winger,8000000,summer,Serie A,2018
168,64,France,67,78,Right,2019.0,72,55,58,71,55,67,42,40,67,61,84,81,78,60,89,67,60,60,57,52,62,45,57,62,50,51,41,39,47,12,13,7,11,5,21.0,Right Winger,3000000,summer,Ligue 1,2018
185,73,France,67,77,Right,2018.0,68,64,59,66,61,73,67,75,70,68,76,82,80,65,70,79,79,79,59,68,60,61,57,70,63,68,56,63,58,9,11,14,11,16,21.0,Right-Back,2000000,summer,Ligue 1,2018
187,73,Germany,67,77,Left,2018.0,64,61,60,60,50,71,61,48,47,67,84,86,68,55,67,65,54,77,65,53,47,42,64,49,52,50,20,26,28,12,15,7,16,8,23.0,Right-Back,5000000,summer,1 Bundesliga,2018
178,70,Sierra Leone,67,75,Right,2019.0,44,65,65,53,58,71,44,47,29,69,85,89,80,58,74,65,72,77,69,63,67,20,62,55,56,62,15,17,16,14,9,5,10,10,23.0,Centre-Forward,1800000,summer,Jupiler Pro League,2018
187,79,Germany,67,73,Right,2018.0,38,68,71,59,65,62,60,64,42,64,62,68,64,64,61,72,71,61,71,55,50,29,61,49,51,65,18,35,22,6,12,7,12,16,24.0,Centre-Forward,2000000,summer,1 Bundesliga,2018
183,77,Poland,67,73,Right,2020.0,51,65,64,60,43,62,47,40,35,66,73,75,71,54,70,70,74,75,73,65,33,31,74,51,64,62,35,38,26,10,15,10,6,13,23.0,Centre-Forward,35000000,winter,Serie A,2018
179,72,Colombia,67,73,Left,2022.0,66,48,58,59,31,63,46,42,64,65,90,85,78,66,68,45,71,78,58,52,63,59,58,62,46,45,54,65,62,13,11,15,12,6,25.0,Left-Back,3200000,winter,Liga Portugal,2018
185,80,Austria,67,70,Left,2020.0,65,58,58,67,55,68,67,68,66,71,68,65,62,62,54,74,43,62,74,62,27,63,64,74,66,71,57,56,61,10,16,8,8,15,25.0,Central Midfield,2500000,winter,Jupiler Pro League,2018
174,68,France,67,68,Right,2019.0,60,51,32,72,48,66,61,67,68,71,79,71,79,61,85,74,70,75,45,67,52,52,54,69,56,68,57,59,52,9,13,12,12,15,26.0,Attacking Midfield,2600000,summer,Ligue 1,2018
170,68,Spain,66,85,Right,2019.0,43,65,30,63,44,73,62,47,48,72,78,75,79,54,82,69,67,62,43,62,28,20,61,58,58,57,22,23,21,13,9,13,10,6,19.0,Attacking Midfield,17000000,winter,Laliga,2018
175,68,United States,66,82,Right,2019.0,46,24,63,65,24,65,46,34,59,66,74,78,78,72,86,48,82,80,64,42,74,62,50,57,51,73,59,65,59,6,13,12,8,7,19.0,Defensive Midfield,2630000,winter,1 Bundesliga,2018
185,77,Sweden,66,78,Right,2020.0,60,23,57,55,27,55,58,37,50,61,75,90,66,59,65,66,62,88,69,41,58,60,40,36,36,64,57,63,64,6,6,11,8,6,20.0,Right-Back,3000000,summer,1 Bundesliga,2018
190,85,Italy,66,77,Right,2022.0,32,67,71,45,54,63,44,33,33,67,73,68,58,56,70,63,58,58,71,48,29,10,72,40,65,60,10,18,10,4,5,5,4,3,21.0,Centre-Forward,7500000,summer,Serie A,2018
184,81,Ghana,66,77,Left,2020.0,45,67,54,58,55,64,58,42,41,61,76,82,70,65,66,70,62,63,71,53,47,25,64,56,66,63,12,13,20,7,7,10,15,6,22.0,Centre-Forward,6200000,summer,Laliga,2018
178,68,Sweden,66,75,Right,2020.0,64,42,39,66,46,62,67,41,59,66,82,81,75,58,74,54,58,80,57,40,68,62,49,51,45,62,62,60,63,7,13,6,13,13,21.0,Right-Back,1300000,summer,Superliga,2018
173,75,Italy,66,72,Right,2018.0,70,50,33,70,52,73,40,39,62,66,73,75,73,65,71,60,41,53,68,50,26,16,62,65,56,60,18,22,17,6,10,10,8,14,25.0,Right Winger,3250000,summer,Serie A,2018
171,71,Romania,66,71,Left,,65,26,64,62,59,48,69,65,62,55,75,78,73,65,75,85,58,74,65,60,68,62,46,31,38,55,64,68,60,11,5,8,5,12,26.0,Left-Back,1000000,summer,Laliga,2018
185,81,Austria,65,77,Right,2018.0,41,24,66,52,21,22,28,40,38,58,61,57,55,56,60,27,75,67,70,34,64,65,23,22,41,47,63,65,61,14,8,11,12,14,21.0,Centre-Back,2000000,summer,1 Bundesliga,2018
172,60,France,65,75,Left,2018.0,60,62,44,64,60,66,63,47,61,64,76,76,92,58,89,66,69,65,49,61,67,30,60,60,54,57,37,41,42,7,10,9,13,12,22.0,Right Winger,2000000,summer,Ligue 1,2018
177,76,Netherlands,65,75,Right,2019.0,56,35,62,65,38,60,43,39,58,64,76,77,72,62,75,55,72,71,75,29,74,58,56,51,46,60,60,64,66,6,5,6,10,10,20.0,Right-Back,2000000,summer,Eredivisie,2018
185,78,Ukraine,65,75,Left,2018.0,66,26,62,55,28,51,30,27,25,59,71,74,57,58,55,27,60,64,76,29,59,60,46,35,40,55,64,68,67,6,11,11,11,5,21.0,Left-Back,2500000,winter,Laliga,2018
177,70,Slovenia,65,74,Right,2021.0,51,52,55,70,43,61,52,49,66,62,66,68,70,66,72,51,56,33,47,50,52,39,73,66,48,70,40,48,52,14,6,13,11,5,24.0,Central Midfield,3500000,winter,Super Lig,2018
177,74,Argentina,65,73,Right,2022.0,34,66,70,50,60,64,47,28,38,62,68,68,66,55,67,66,76,71,68,51,40,17,65,65,57,55,21,22,22,12,10,12,10,13,24.0,Centre-Forward,1140000,winter,Super League 1,2018
173,68,Denmark,65,72,Right,2020.0,60,48,42,67,41,67,51,45,68,68,77,77,87,67,80,72,72,67,40,64,57,45,48,66,49,58,53,60,51,5,13,10,8,12,22.0,Central Midfield,5000000,summer,Laliga,2018
189,76,Serbia,65,72,Left,2021.0,35,64,58,58,58,63,43,26,32,67,63,68,63,55,54,69,63,70,81,57,42,22,63,52,64,63,13,17,10,12,12,8,12,10,24.0,Centre-Forward,1300000,summer,Bundesliga,2018
195,81,Norway,65,68,Right,2020.0,44,65,75,55,45,65,41,39,45,58,85,77,73,57,58,56,73,78,76,58,34,18,60,49,66,66,11,17,20,12,11,9,7,14,26.0,Centre-Forward,2300000,summer,Eredivisie,2018
183,62,Wales,64,81,Left,2019.0,48,52,33,69,50,68,53,48,64,65,66,63,75,53,94,49,65,60,59,50,51,34,49,67,49,58,22,38,28,8,14,9,13,7,20.0,Right Winger,11300000,summer,Premier League,2018
175,74,Russia,64,81,Left,2020.0,60,60,53,64,48,72,58,63,65,68,65,68,77,67,77,63,52,50,63,65,55,56,64,63,52,66,50,50,52,6,14,5,7,12,20.0,Attacking Midfield,4000000,summer,Premier Liga,2018
184,80,Russia,64,80,Right,2020.0,53,62,39,56,54,71,41,61,51,68,77,82,70,53,73,66,49,67,65,68,31,21,54,56,59,62,27,33,32,15,11,6,13,10,21.0,Attacking Midfield,1500000,summer,Premier Liga,2018
185,77,Sweden,64,79,Right,2019.0,60,54,32,62,53,68,66,63,58,64,82,83,77,49,64,71,65,63,63,64,65,46,48,66,57,55,47,46,48,7,6,13,8,12,19.0,Central Midfield,4500000,summer,Serie A,2018
180,69,Hungary,64,77,Right,,42,47,42,71,41,65,33,45,62,67,76,68,66,48,58,52,63,34,44,35,59,29,61,70,56,63,32,37,38,7,5,11,14,9,21.0,Right Winger,4500000,summer,1 Bundesliga,2018
185,77,Poland,64,76,Right,2020.0,42,48,43,67,35,63,45,39,61,64,68,66,57,60,61,62,60,68,72,55,55,60,60,63,41,72,59,60,59,10,6,11,13,6,21.0,Central Midfield,4500000,winter,Serie A,2018
183,70,England,64,75,Right,2019.0,48,61,63,62,47,63,42,37,45,60,86,84,76,55,63,56,62,56,75,52,39,29,62,52,62,52,21,29,19,8,15,10,6,13,22.0,Centre-Forward,2200000,summer,Super League 1,2018
179,75,Norway,64,75,Right,2017.0,58,53,54,66,49,66,59,46,66,68,72,69,75,56,66,69,74,78,75,50,73,59,49,64,52,53,56,58,57,14,6,9,13,7,22.0,Defensive Midfield,1700000,winter,Premier Liga,2018
190,82,Netherlands,64,75,Right,2019.0,32,23,60,56,28,55,49,32,68,63,65,67,66,57,60,48,71,66,74,20,61,62,32,36,46,54,64,62,64,12,13,15,13,11,21.0,Centre-Back,2500000,summer,Premier League,2018
187,76,Poland,64,70,Left,2018.0,52,49,47,55,43,69,44,41,52,62,79,73,54,51,42,55,74,69,80,48,53,44,67,73,63,58,35,38,34,8,12,13,10,10,23.0,Left-Back,3700000,summer,Serie A,2018
180,76,Italy,63,79,Left,2018.0,28,68,69,52,44,51,26,28,32,60,44,63,53,65,64,70,65,55,55,67,67,29,64,45,57,53,23,18,20,14,14,8,12,11,19.0,Centre-Forward,5000000,summer,Serie A,2018
175,75,Italy,63,77,Left,2021.0,63,29,58,56,33,61,57,68,50,59,64,67,51,59,71,33,57,67,58,29,62,58,54,45,66,59,62,66,66,9,8,12,7,7,20.0,Left-Back,5000000,summer,Serie A,2018
185,79,Argentina,63,77,Right,2018.0,31,26,58,51,33,30,35,29,38,43,57,64,61,58,63,48,67,80,73,37,55,71,29,29,40,41,60,63,60,5,7,11,10,14,20.0,Centre-Back,4250000,summer,Serie A,2018
188,78,Belgium,63,75,Left,2021.0,63,26,64,61,33,59,44,34,58,63,56,69,52,58,59,45,64,66,68,36,62,62,47,45,42,57,61,63,60,10,12,7,7,7,20.0,Centre-Back,3000000,summer,Jupiler Pro League,2018
179,73,Morocco,63,75,Left,2020.0,62,36,56,54,33,60,54,38,47,58,78,76,69,57,67,53,60,65,65,44,65,59,52,51,48,59,58,60,62,11,12,14,14,6,20.0,Left-Back,6000000,summer,1 Bundesliga,2018
180,68,Argentina,63,75,Left,2019.0,62,61,44,55,48,71,56,42,50,60,74,77,68,59,69,62,65,61,53,47,38,35,61,58,58,63,32,32,35,10,6,9,5,8,20.0,Right Winger,11260000,summer,1 Bundesliga,2018
189,80,Switzerland,63,72,Right,2022.0,24,17,24,31,15,25,21,16,27,26,49,51,32,57,51,26,57,35,72,18,19,25,17,15,27,34,17,18,19,68,57,64,61,64,24.0,Goalkeeper,2000000,summer,Super League,2018
193,79,Cameroon,63,70,Right,2019.0,58,62,66,64,62,67,64,68,59,66,81,83,75,47,48,58,67,68,60,54,84,38,54,50,59,58,43,43,28,11,6,12,12,13,21.0,Centre-Forward,1000000,summer,Jupiler Pro League,2018
191,85,Slovakia,63,63,Right,2020.0,14,13,13,42,12,12,14,13,37,21,40,35,40,56,60,22,62,40,44,14,26,21,11,51,17,36,14,20,22,59,64,53,65,67,29.0,Goalkeeper,4000000,summer,Premier League,2018
173,65,Portugal,62,82,Right,2019.0,54,44,30,59,46,68,58,47,58,69,74,72,78,55,77,54,54,60,40,57,53,28,51,61,45,59,19,30,27,12,11,8,12,6,18.0,Central Midfield,1100000,summer,Premier League,2018
183,78,Slovenia,62,78,Right,2018.0,38,66,60,58,50,58,42,37,42,62,62,64,60,58,60,60,62,55,70,54,36,18,60,50,62,60,17,23,19,10,12,13,6,14,20.0,Centre-Forward,3000000,winter,Premier League,2018
180,68,France,62,74,Right,2019.0,61,44,52,68,42,62,48,42,66,65,66,60,62,60,67,60,68,50,43,52,67,54,49,59,49,59,48,59,52,6,13,6,13,11,19.0,Central Midfield,8000000,summer,Premier League,2018
188,80,Czech Republic,62,74,Right,2019.0,63,49,39,68,55,67,63,41,56,68,64,72,59,51,45,68,35,64,68,62,56,48,51,63,54,53,37,53,47,6,15,12,14,9,21.0,Central Midfield,1800000,winter,Super League,2018
180,70,France,62,73,Right,2020.0,60,65,63,55,55,68,50,42,45,65,74,73,60,55,68,66,72,53,45,59,31,12,59,55,68,54,16,16,15,10,15,7,14,15,22.0,Right Winger,2000000,summer,Ligue 1,2018
193,81,Denmark,62,72,Right,2021.0,52,53,62,59,43,62,39,52,56,65,73,78,63,55,56,66,68,68,83,52,57,51,55,58,42,61,56,65,58,16,8,10,14,10,23.0,Right-Back,1470000,summer,Superliga,2018
174,72,Argentina,61,79,Right,2020.0,55,54,38,59,38,66,47,44,48,62,71,66,59,61,71,58,62,55,48,48,41,23,52,63,48,62,35,38,41,7,10,14,15,10,20.0,Central Midfield,8000000,winter,Premier League,2018
174,67,Mali,61,78,Right,2021.0,47,58,44,63,52,63,54,49,62,62,60,65,66,55,71,62,69,55,69,65,60,51,53,60,44,53,50,56,54,7,11,8,7,10,20.0,Central Midfield,19000000,winter,1 Bundesliga,2018
190,81,Denmark,61,75,Left,2020.0,38,22,62,56,20,42,21,20,58,56,58,56,59,55,52,35,66,55,73,19,51,61,22,30,24,52,58,61,59,9,11,12,13,8,21.0,Centre-Back,7000000,winter,Serie A,2018
180,75,Poland,61,73,Right,2020.0,56,49,33,65,54,67,58,48,60,64,72,75,66,49,69,53,64,51,58,48,50,33,49,58,48,60,40,41,47,11,9,13,6,15,21.0,Central Midfield,2000000,winter,Serie A,2018
184,74,Poland,61,70,Left,2019.0,48,62,50,56,57,62,60,35,54,63,66,61,73,62,55,60,54,74,78,59,40,33,57,52,69,51,17,16,18,14,12,11,12,7,21.0,Centre-Forward,2500000,winter,Super League 1,2018
182,80,South Africa,61,70,Right,2018.0,42,58,58,62,57,59,40,41,38,62,64,71,52,54,51,64,58,60,73,58,34,21,55,41,61,57,18,15,12,14,14,11,7,10,22.0,Centre-Forward,4000000,summer,Ligue 1,2018
182,73,Italy,61,67,Left,2018.0,66,34,48,61,42,60,66,67,57,65,68,72,50,54,73,52,62,64,55,33,56,44,56,55,58,54,33,39,50,8,7,8,6,13,23.0,Left-Back,1500000,summer,Serie A,2018
175,70,Slovenia,61,66,Right,2018.0,55,43,51,64,48,54,52,48,57,58,70,71,72,55,70,61,63,61,70,65,60,62,52,57,47,51,60,62,58,13,5,12,13,15,23.0,Defensive Midfield,1550000,summer,Serie A,2018
172,60,Colombia,60,75,Right,2020.0,32,57,40,57,43,60,58,27,52,62,80,81,85,48,85,59,80,86,35,58,30,14,62,55,55,61,16,15,14,15,13,9,13,9,19.0,Left Winger,2000000,summer,Eredivisie,2018
