height_cm,weight_kg,nationality,overall,potential,preferred_foot,contract_valid_until,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,age_y,position,fee,window,league,season
175,70,Italy,71,77,Left,2019.0,75,40,60,75,48,70,64,41,70,73,79,69,65,70,62,49,44,68,60,45,61,63,67,66,48,65,62,64,61,15,10,12,7,6,24,Left-Back,1450000,summer,Serie A,2019
178,64,Ukraine,71,77,Right,2020.0,71,46,55,68,35,74,37,39,67,68,80,81,68,71,75,31,56,72,56,50,61,67,68,66,48,65,64,68,69,8,10,8,12,8,24,Right-Back,1000000,summer,Premier Liga,2019
177,71,Norway,71,76,Right,2021.0,66,53,20,71,54,80,62,61,64,80,78,73,87,65,83,48,57,64,46,52,26,21,63,69,56,66,28,20,24,6,12,10,7,9,24,Attacking Midfield,2500000,winter,Jupiler Pro League,2019
187,82,Netherlands,71,76,Right,2020.0,60,61,65,67,42,74,52,38,66,72,85,87,70,66,56,72,74,86,80,60,82,67,66,62,44,70,64,68,67,13,10,7,11,11,24,Right-Back,2000000,summer,1 Bundesliga,2019
175,66,Uruguay,71,75,Right,2022.0,60,48,51,74,56,69,74,71,77,70,74,68,83,72,78,68,53,76,59,68,41,55,65,75,67,69,57,52,45,10,15,10,8,11,27,Defensive Midfield,2550000,winter,Serie A,2019
174,70,Slovakia,71,74,Right,2021.0,61,59,35,75,41,64,48,39,74,66,60,68,61,76,77,54,50,77,44,62,35,71,49,73,40,57,43,69,43,13,14,9,6,12,27,Central Midfield,5200000,summer,Jupiler Pro League,2019
179,75,Denmark,71,71,Right,2020.0,67,58,54,68,60,67,63,61,65,69,81,82,77,67,72,70,68,85,63,65,58,65,66,65,40,60,68,68,68,13,16,7,15,13,28,Right-Back,1000000,summer,Serie A,2019
186,82,Italy,70,85,Right,2019.0,41,33,70,59,35,51,32,30,53,59,64,73,49,63,55,51,73,70,81,33,65,66,33,50,52,64,67,71,70,12,14,5,15,11,21,Centre-Back,2250000,summer,Serie A,2019
185,76,France,70,85,Right,2022.0,45,46,62,72,44,67,47,45,68,72,67,69,62,67,58,64,62,63,74,46,72,68,65,63,47,70,69,70,59,9,8,12,12,7,20,Defensive Midfield,18000000,winter,Ligue 1,2019
174,70,Montenegro,70,82,Right,2019.0,64,60,37,67,58,79,62,62,59,74,80,73,81,62,82,67,75,66,56,65,36,26,58,65,64,61,23,29,27,14,6,7,11,15,21,Left Winger,2600000,summer,Allsvenskan,2019
175,68,Austria,70,82,Left,2020.0,58,65,56,67,60,75,71,62,63,72,76,71,73,60,74,68,73,67,52,63,54,38,69,67,64,63,23,41,35,13,10,13,6,8,20,Left Winger,12000000,summer,1 Bundesliga,2019
180,73,Colombia,70,82,Right,2021.0,52,64,36,68,38,78,55,41,61,67,84,86,88,62,66,57,58,69,60,46,59,21,68,65,44,64,28,36,34,10,13,13,14,14,22,Left Winger,7220000,summer,Liga Portugal,2019
178,72,Croatia,70,82,Right,2022.0,67,67,51,64,66,76,60,58,57,76,77,73,72,58,74,66,55,62,59,64,63,26,65,66,63,61,34,35,37,6,14,15,9,14,21,Attacking Midfield,23000000,summer,Premier Liga,2019
188,91,Germany,70,80,Right,2020.0,58,49,64,75,46,70,57,59,64,74,63,74,60,65,61,74,62,88,86,61,72,59,61,70,36,58,61,66,60,5,10,5,12,13,22,Central Midfield,7000000,summer,1 Bundesliga,2019
192,85,Turkey,70,80,Left,2019.0,31,32,68,64,34,51,48,23,61,53,53,62,58,63,56,60,68,65,82,38,71,70,26,38,41,61,68,70,67,15,7,13,6,11,21,Centre-Back,19500000,summer,Serie A,2019
183,70,England,70,79,Left,2022.0,73,36,58,66,37,66,63,62,62,64,67,75,69,67,63,34,60,67,67,38,63,67,49,49,51,59,70,73,70,10,15,8,11,14,23,Left-Back,15500000,summer,Premier League,2019
182,82,Nigeria,70,79,Right,2020.0,63,33,55,60,36,70,42,37,45,66,85,79,65,65,75,34,73,71,76,35,64,72,56,38,49,58,67,72,68,7,14,10,10,9,22,Right-Back,9800000,summer,Serie A,2019
190,90,Denmark,70,78,Right,2021.0,36,40,62,60,30,46,40,36,64,58,64,59,50,66,55,48,77,53,83,38,68,70,28,48,44,62,71,72,66,13,7,9,15,14,23,Centre-Back,24000000,summer,Ligue 1,2019
186,84,Denmark,70,77,Left,2021.0,59,71,68,59,70,64,51,45,52,68,68,73,68,67,73,67,67,67,75,63,40,24,75,52,63,66,32,30,24,12,13,10,14,7,23,Centre-Forward,1500000,summer,1 Bundesliga,2019
191,69,Netherlands,70,77,Right,2022.0,52,65,67,70,58,72,58,47,59,73,69,66,67,70,62,44,70,76,73,58,42,30,69,72,48,73,47,38,36,10,12,10,13,11,22,Attacking Midfield,6900000,summer,Jupiler Pro League,2019
183,77,Poland,70,76,Right,2022.0,51,71,68,60,43,65,47,40,35,69,74,75,70,65,61,72,81,76,72,63,33,31,72,52,69,66,33,38,24,10,15,10,6,13,24,Centre-Forward,24000000,winter,1 Bundesliga,2019
183,70,Italy,70,75,Right,2019.0,58,12,70,58,49,60,50,30,56,65,69,73,67,70,67,59,70,72,72,48,74,72,32,32,27,68,72,73,72,9,11,12,12,6,25,Centre-Back,3600000,summer,Serie A,2019
184,80,France,70,75,Right,2020.0,48,69,67,57,53,73,47,41,44,70,75,76,71,62,68,76,69,62,69,70,37,22,65,55,75,60,19,20,17,12,14,13,6,16,23,Centre-Forward,11100000,summer,Premier League,2019
173,71,Japan,70,75,Right,2019.0,56,63,60,63,58,73,51,39,43,69,92,91,91,76,79,69,79,72,61,55,46,22,68,58,63,67,30,18,16,15,7,6,9,14,24,Centre-Forward,1000000,summer,Super Liga Srbije,2019
196,77,England,70,74,Left,2021.0,70,35,63,65,30,69,45,37,59,65,62,74,58,65,48,41,62,71,81,30,73,70,57,54,45,59,70,71,70,7,10,13,7,15,26,Centre-Back,22300000,summer,Premier League,2019
192,87,Kosovo,70,74,Right,2021.0,24,21,67,48,26,27,24,21,22,42,66,62,47,62,47,33,68,72,79,31,75,71,26,24,34,59,70,73,69,12,8,13,8,7,25,Centre-Back,2100000,summer,Serie A,2019
190,75,Croatia,70,70,Left,2020.0,41,75,73,58,66,65,44,31,30,69,52,68,59,66,43,70,36,71,76,64,55,24,72,39,65,68,29,35,27,11,14,8,16,15,27,Centre-Forward,2200000,summer,Laliga,2019
185,83,Poland,70,70,Left,2019.0,62,70,70,64,64,66,59,43,61,69,64,63,68,67,71,68,72,75,79,64,74,56,76,61,65,67,45,31,25,13,9,7,7,13,32,Centre-Forward,1070000,winter,Super Lig,2019
185,66,United States,69,88,Right,2020.0,55,71,67,61,62,69,63,41,55,66,83,83,75,59,69,70,67,59,59,66,48,22,65,60,60,66,30,26,24,7,9,12,15,14,19,Right Midfield,10000000,summer,Ligue 1,2019
190,80,Italy,69,83,Right,2019.0,13,16,19,29,18,19,12,12,19,18,55,49,53,51,51,23,65,25,55,19,24,11,9,30,22,56,10,10,10,74,66,63,65,77,22,Goalkeeper,20000000,summer,Serie A,2019
177,66,Argentina,69,83,Right,2021.0,61,62,57,74,47,70,55,42,65,72,72,76,79,59,69,70,72,73,59,72,44,57,70,69,54,68,55,61,57,10,5,8,9,6,21,Central Midfield,17000000,winter,1 Bundesliga,2019
190,74,Sweden,69,83,Right,2022.0,51,69,65,59,74,69,40,35,40,71,79,76,77,66,60,63,67,66,59,57,41,24,71,59,53,61,27,20,16,7,6,9,7,11,19,Centre-Forward,15000000,summer,Laliga,2019
184,77,Switzerland,69,82,Right,2021.0,65,45,52,74,64,66,58,48,72,71,76,78,67,64,70,63,64,77,69,66,57,59,63,68,54,64,67,59,50,6,12,9,7,8,22,Central Midfield,14000000,summer,1 Bundesliga,2019
187,75,Poland,69,81,Right,2022.0,54,72,64,64,56,66,52,32,56,68,77,69,72,64,62,68,68,72,67,52,58,42,74,62,72,68,20,18,16,15,13,9,9,11,22,Centre-Forward,6750000,winter,1 Bundesliga,2019
174,70,England,69,81,Left,2020.0,58,69,62,64,53,71,59,60,53,70,78,75,74,66,80,63,62,71,64,67,47,26,73,65,61,61,47,31,29,14,8,14,10,7,23,Right Winger,21300000,winter,Premier League,2019
190,78,Italy,69,81,Right,2019.0,37,72,72,56,65,65,52,39,37,67,72,68,59,58,72,65,59,68,76,55,29,10,72,40,67,60,21,24,10,4,5,5,4,3,22,Centre-Forward,7000000,summer,Serie A,2019
191,85,Poland,69,80,Right,2019.0,44,36,66,69,38,60,53,52,67,57,62,70,69,66,62,74,65,74,78,45,78,72,46,66,44,62,67,66,60,7,11,8,11,13,24,Centre-Back,3500000,summer,Serie A,2019
185,75,Denmark,69,80,Right,2021.0,49,33,67,67,36,56,41,35,64,64,64,66,58,63,68,52,68,75,79,41,65,67,38,62,37,58,69,68,66,10,6,12,7,14,20,Centre-Back,3600000,summer,Superliga,2019
182,81,France,69,80,Left,2020.0,62,53,47,73,55,73,66,65,69,74,71,72,72,62,72,72,62,71,69,51,72,56,68,68,55,65,53,58,55,13,9,10,12,11,19,Central Midfield,2000000,summer,Ligue 1,2019
172,65,England,69,79,Right,2019.0,65,59,40,66,36,74,56,32,60,70,85,85,89,59,85,55,54,62,57,61,38,20,59,64,52,62,21,20,17,9,8,6,13,7,22,Left Winger,7200000,summer,Scottish Premiership,2019
188,88,France,69,76,Right,2019.0,61,63,56,74,51,74,63,62,66,74,63,66,61,65,64,66,61,72,81,67,65,54,64,65,57,70,61,64,48,13,9,10,9,13,25,Central Midfield,2500000,summer,Ligue 1,2019
180,79,Belgium,69,76,Right,2022.0,47,28,62,68,30,59,36,37,69,64,74,68,70,66,78,77,73,71,67,36,74,69,42,58,43,62,68,71,68,8,8,15,12,14,23,Defensive Midfield,1000000,summer,Jupiler Pro League,2019
186,82,Slovenia,69,76,Right,,68,69,65,68,72,70,59,49,56,74,77,76,75,54,66,69,71,72,67,59,42,11,70,70,69,68,15,11,18,9,12,7,8,7,25,Centre-Forward,6000000,winter,Liga Portugal,2019
187,82,Australia,69,74,Right,,40,40,68,74,43,49,34,32,63,64,69,63,62,67,60,70,79,75,84,58,76,64,32,53,39,50,59,68,63,14,12,7,10,12,25,Centre-Back,1500000,summer,Super Liga Srbije,2019
187,73,Italy,69,73,Right,2019.0,72,55,48,77,59,74,78,65,72,76,72,71,72,64,76,64,56,67,35,71,48,37,65,69,59,70,54,46,45,6,12,11,8,14,25,Central Midfield,3000000,summer,Serie A,2019
184,77,Armenia,69,72,Right,2021.0,58,66,62,67,63,75,57,39,49,71,79,77,76,66,72,65,70,77,68,62,66,22,68,63,60,62,53,25,26,14,15,10,15,10,26,Centre-Forward,1500000,summer,1 Bundesliga,2019
182,82,Italy,69,70,Right,2022.0,68,40,61,65,37,64,57,30,58,64,69,66,71,69,50,65,68,69,70,45,69,67,43,34,37,64,65,73,71,8,10,8,10,7,25,Right-Back,9800000,summer,Serie A,2019
185,78,Nigeria,68,82,Right,2020.0,41,68,66,57,65,63,59,39,29,66,75,76,68,62,67,69,75,59,67,56,48,19,68,51,65,55,18,23,20,14,14,10,9,6,20,Centre-Forward,3500000,summer,Jupiler Pro League,2019
188,74,England,68,81,Left,2020.0,41,29,70,59,33,57,36,36,56,53,52,58,44,59,65,45,71,73,86,33,70,61,43,48,34,67,68,67,65,11,6,14,12,11,22,Centre-Back,3900000,summer,Premier League,2019
191,78,England,68,81,Right,2021.0,34,22,64,69,36,58,44,36,58,61,65,72,62,65,53,49,66,65,70,37,68,65,34,53,48,59,66,68,66,10,11,7,9,14,20,Centre-Back,2000000,summer,1 Bundesliga,2019
192,80,Nigeria,68,80,Right,2019.0,43,72,70,60,59,72,56,41,41,66,66,74,58,63,38,62,66,64,79,57,30,19,65,55,60,63,37,14,19,11,9,13,11,9,22,Centre-Forward,2000000,winter,Super Liga Srbije,2019
187,71,Austria,68,80,Left,2019.0,62,32,61,59,37,66,37,42,52,68,68,67,62,69,62,36,66,67,63,41,56,66,54,47,45,55,69,70,68,11,15,6,6,7,21,Centre-Back,3500000,summer,1 Bundesliga,2019
179,73,Argentina,68,80,Right,2019.0,60,65,52,70,52,67,54,56,63,72,71,71,70,60,67,61,60,75,63,60,59,65,63,66,44,65,69,69,68,6,11,9,10,5,21,Central Midfield,10980000,summer,Serie A,2019
197,80,Denmark,68,79,Left,2020.0,44,58,68,70,62,66,61,43,69,69,52,61,54,64,55,74,61,57,77,72,64,65,60,67,46,64,65,70,65,11,7,10,14,13,23,Central Midfield,16500000,summer,Premier League,2019
185,77,France,68,79,Right,2019.0,56,67,63,70,63,72,61,58,58,70,71,73,69,63,57,70,69,75,66,68,31,20,65,68,70,57,21,17,20,9,11,6,13,13,22,Centre-Forward,1500000,summer,Ligue 1,2019
182,73,Switzerland,68,79,Right,2020.0,62,72,59,62,46,69,67,64,58,71,84,86,77,54,65,73,53,68,57,68,45,30,65,56,62,55,35,34,35,15,10,12,12,8,23,Left Midfield,2000000,summer,Super League,2019
185,81,Belgium,68,78,Right,2021.0,31,24,70,68,23,52,21,35,62,63,53,64,50,59,58,46,68,65,75,26,65,65,38,42,42,58,70,65,63,12,10,8,7,7,21,Centre-Back,3000000,winter,Ligue 1,2019
180,84,Netherlands,68,78,Right,2019.0,40,75,68,58,68,55,59,52,44,63,56,64,53,53,72,75,77,74,79,66,52,20,74,55,70,58,36,19,15,13,8,12,8,10,21,Centre-Forward,4000000,winter,Ligue 1,2019
193,78,Germany,68,77,Right,2021.0,43,35,69,65,35,38,39,26,67,55,55,66,54,62,51,48,69,62,76,29,55,64,29,52,38,49,62,73,69,10,13,13,15,14,23,Centre-Back,2500000,summer,1 Bundesliga,2019
190,76,Slovakia,68,77,Right,2022.0,28,34,69,60,32,51,25,30,58,57,62,68,47,56,65,60,70,58,85,40,65,61,48,46,42,48,67,66,65,13,12,14,12,13,23,Centre-Back,10500000,summer,Serie A,2019
185,79,France,68,76,Left,2021.0,74,71,68,65,58,69,77,76,48,72,68,72,71,64,55,72,72,57,73,65,42,17,63,71,66,60,22,21,15,8,13,11,13,6,23,Right Winger,10000000,winter,Ligue 1,2019
188,80,Senegal,68,76,Right,2019.0,42,38,68,73,36,57,47,41,65,63,47,52,53,62,49,66,82,67,81,45,69,68,43,48,47,70,65,69,66,11,13,11,8,6,22,Defensive Midfield,7500000,summer,Liga Portugal,2019
189,83,Germany,68,75,Right,2019.0,66,50,59,73,38,65,69,74,68,69,64,66,56,64,57,75,65,76,77,61,61,61,60,65,56,64,59,61,57,7,9,10,13,15,24,Central Midfield,3150000,summer,1 Bundesliga,2019
194,86,Kosovo,68,74,Left,2020.0,35,69,73,54,61,60,58,30,35,63,53,69,49,61,34,75,43,66,88,63,51,18,70,46,67,54,20,25,22,8,9,14,9,10,25,Centre-Forward,5600000,summer,Super Lig,2019
197,89,Finland,68,73,Left,2023.0,15,12,18,20,11,16,12,13,20,18,40,34,32,60,30,17,39,30,55,11,35,20,13,32,19,50,20,13,12,70,67,63,66,68,26,Goalkeeper,5000000,summer,Serie A,2019
182,76,France,68,73,Left,2021.0,73,51,52,73,52,62,65,68,69,64,71,72,75,64,60,60,75,80,61,52,44,58,62,69,49,59,63,66,65,12,16,7,9,16,24,Left-Back,3100000,summer,Jupiler Pro League,2019
186,79,Kosovo,68,73,Right,2020.0,72,35,55,65,47,67,62,58,67,62,69,68,66,66,67,62,65,72,67,49,67,65,62,64,35,60,64,66,68,8,12,10,10,8,24,Left Midfield,1200000,summer,Jupiler Pro League,2019
191,80,Guinea,68,73,Right,2020.0,49,67,71,59,49,61,42,39,47,64,67,76,62,60,59,72,71,68,79,60,58,35,70,49,70,59,45,26,24,11,9,14,8,14,23,Centre-Forward,3000000,summer,Superliga,2019
174,58,Poland,67,81,Left,2022.0,71,53,40,63,47,72,69,68,60,72,83,79,91,55,89,63,59,46,28,61,39,23,57,63,54,65,36,26,32,9,10,10,14,14,20,Attacking Midfield,5500000,summer,Premier Liga,2019
170,65,Argentina,67,80,Right,2019.0,61,61,52,68,45,74,51,60,52,69,81,76,78,57,82,56,71,68,63,60,60,24,68,54,59,53,30,25,28,7,11,13,11,10,20,Left Winger,3300000,summer,Super League 1,2019
189,85,Croatia,67,80,Right,2021.0,27,18,67,54,20,58,28,25,43,56,51,61,42,59,46,40,67,56,83,22,65,63,28,29,30,51,65,68,66,6,6,14,8,5,22,Centre-Back,9000000,winter,1 Bundesliga,2019
184,74,North Macedonia,67,80,Right,2020.0,50,59,58,70,56,74,57,54,64,71,66,65,74,61,67,67,50,66,62,70,49,40,59,69,58,68,51,61,59,8,5,14,6,15,19,Central Midfield,16200000,summer,Serie A,2019
173,68,France,67,79,Left,2020.0,71,59,60,72,58,70,69,59,68,69,70,69,75,62,82,68,59,65,59,65,67,60,60,60,59,63,61,68,67,6,7,10,11,13,21,Left-Back,2000000,summer,Ligue 1,2019
183,75,Netherlands,67,79,Left,2020.0,60,20,65,69,32,61,54,24,69,65,73,72,66,62,53,45,73,65,67,19,64,65,48,62,31,68,66,69,66,8,13,13,6,9,18,Centre-Back,5000000,summer,Eredivisie,2019
172,70,Denmark,67,79,Left,2022.0,48,63,45,62,59,72,61,59,57,68,78,73,86,66,86,70,76,71,55,67,48,29,67,63,63,64,39,36,35,11,10,11,10,7,21,Right Winger,1000000,winter,Superliga,2019
188,88,Belgium,67,79,Right,2019.0,65,24,66,62,26,56,41,42,70,61,61,60,60,56,52,57,63,64,88,33,70,57,42,54,34,57,62,67,64,6,7,7,11,15,20,Centre-Back,8250000,summer,1 Bundesliga,2019
191,93,England,67,78,Left,2021.0,52,35,58,64,31,53,32,26,63,55,60,62,55,61,56,70,72,60,81,50,58,63,32,56,40,51,66,70,69,15,16,14,10,14,23,Centre-Back,3400000,summer,Premier League,2019
177,65,Mali,67,78,Right,2019.0,56,62,32,59,57,73,36,39,48,71,88,84,89,62,80,63,90,63,50,61,64,33,59,56,45,63,32,33,31,12,9,9,14,10,21,Left Winger,15700000,summer,Premier League,2019
175,70,Argentina,67,78,Left,2021.0,27,26,63,62,29,62,32,30,72,55,61,55,51,65,74,40,71,65,65,24,66,70,56,64,42,65,64,71,67,6,14,13,14,8,21,Centre-Back,7000000,summer,Eredivisie,2019
175,69,Sweden,67,77,Left,2020.0,56,64,52,63,63,69,73,59,53,71,78,78,79,65,73,68,73,62,66,65,64,18,67,68,62,62,28,15,16,16,7,13,12,12,22,Centre-Forward,4000000,summer,Premier Liga,2019
174,75,Finland,67,75,Left,2020.0,53,72,48,64,65,65,62,59,60,64,79,77,82,65,79,67,77,73,68,63,55,35,65,61,49,62,62,32,27,14,12,16,14,14,24,Right Winger,2800000,winter,Serie A,2019
191,74,Venezuela,67,75,Right,2020.0,28,65,72,59,64,64,34,26,44,67,50,45,48,68,51,75,52,57,71,56,60,24,68,46,61,65,25,27,24,9,10,7,9,6,23,Centre-Forward,2500000,summer,Liga Portugal,2019
184,77,Montenegro,67,73,Right,2021.0,66,56,27,62,53,72,56,52,57,67,79,77,78,64,69,61,76,72,57,58,47,32,64,57,59,65,25,23,22,7,13,10,6,15,23,Right Winger,2200000,summer,Jupiler Pro League,2019
176,78,Croatia,67,73,Right,2020.0,63,50,41,64,31,66,45,35,60,67,80,80,79,59,78,57,64,81,60,47,58,60,66,58,38,64,66,64,61,5,10,13,11,14,24,Right-Back,2670000,summer,Superliga,2019
173,62,Mali,67,73,Right,2020.0,58,55,48,66,40,67,56,39,64,68,65,66,75,68,80,60,76,78,57,59,74,67,58,65,44,66,69,66,65,10,9,12,11,14,24,Central Midfield,1000000,summer,Super Lig,2019
183,77,England,66,81,Right,2021.0,38,34,58,64,35,47,37,38,58,61,74,78,63,62,69,51,70,66,70,32,58,63,50,49,38,58,64,67,67,14,8,11,13,9,21,Centre-Back,13300000,summer,Premier League,2019
182,75,Morocco,66,79,Right,2021.0,60,48,58,67,44,70,60,43,67,68,69,69,74,62,69,61,55,67,55,63,49,59,62,64,49,50,56,59,59,8,8,12,15,8,21,Left Midfield,1000000,summer,Serie A,2019
185,75,Scotland,66,75,Left,2019.0,50,67,59,57,57,64,37,32,46,63,72,74,71,62,65,72,65,70,60,56,32,12,69,57,61,50,26,17,14,13,8,10,10,14,23,Centre-Forward,1500000,summer,Laliga,2019
183,75,Netherlands,66,75,Right,2020.0,59,68,77,70,59,63,54,53,66,65,65,67,67,60,68,72,72,74,70,65,74,62,66,65,58,66,50,54,56,14,8,7,14,11,21,Attacking Midfield,2000000,summer,Eredivisie,2019
184,79,Czech Republic,66,75,Right,2019.0,63,28,53,64,33,63,65,54,52,66,74,72,70,61,70,56,73,71,64,52,67,62,54,58,46,67,66,62,65,5,11,10,13,8,23,Right-Back,1800000,summer,Serie A,2019
174,64,Argentina,66,75,Right,2019.0,53,52,48,67,63,70,72,46,63,71,69,67,69,68,79,74,59,71,51,61,58,47,62,61,57,66,40,59,53,13,7,12,11,6,23,Attacking Midfield,1000000,summer,Laliga,2019
182,75,France,66,74,Right,2022.0,64,59,60,65,62,65,63,46,59,68,78,74,71,59,72,68,82,77,73,58,63,57,64,59,50,59,63,66,61,14,12,9,12,13,23,Right-Back,3000000,summer,Ligue 1,2019
187,83,Denmark,66,74,Right,2023.0,63,55,62,67,44,65,51,40,64,68,71,78,67,61,68,61,61,73,70,51,53,60,61,60,42,61,52,62,60,11,12,5,10,6,22,Central Midfield,2000000,summer,Superliga,2019
180,74,Japan,66,72,Right,2021.0,27,70,62,60,62,66,66,41,50,57,76,78,71,66,57,53,63,57,66,47,51,19,69,45,67,61,38,32,34,5,7,12,9,15,23,Centre-Forward,1500000,summer,Bundesliga,2019
178,72,Italy,65,83,Left,2022.0,69,30,54,56,33,64,39,39,40,60,75,72,54,60,69,36,59,58,50,35,56,58,66,36,49,54,64,66,68,6,9,11,6,5,20,Left-Back,22000000,summer,Serie A,2019
186,82,Belgium,65,82,Right,2019.0,42,27,67,50,29,38,54,64,43,50,63,65,66,57,56,53,66,51,65,25,66,63,34,39,62,57,62,71,71,11,9,9,9,6,19,Centre-Back,11740000,summer,Jupiler Pro League,2019
170,65,France,65,82,Left,2021.0,51,61,36,64,60,72,53,41,58,70,81,77,82,55,86,66,62,52,34,49,43,31,56,59,42,60,34,39,38,8,9,8,8,14,19,Right Winger,15000000,summer,1 Bundesliga,2019
183,75,Denmark,65,80,Left,2021.0,65,60,50,64,51,69,62,39,53,67,77,74,75,59,73,66,54,55,68,46,52,39,57,57,44,49,53,53,43,14,6,11,11,11,21,Left Winger,9000000,winter,1 Bundesliga,2019
178,71,Italy,65,78,Right,2019.0,65,50,48,63,48,70,72,44,64,70,72,70,68,62,70,62,33,45,37,47,59,46,52,64,70,57,48,52,54,8,10,5,6,13,22,Right-Back,4500000,summer,Serie A,2019
182,74,France,65,78,Right,2020.0,45,46,66,67,45,65,36,39,63,67,66,67,59,63,69,56,68,75,71,51,65,56,63,61,45,47,61,60,55,6,12,10,13,9,20,Defensive Midfield,1000000,summer,Ligue 1,2019
188,72,Luxembourg,65,77,Right,2020.0,52,48,65,71,47,58,47,39,63,63,51,52,56,59,66,65,58,68,68,45,64,63,56,51,45,57,66,63,62,7,6,6,13,13,22,Defensive Midfield,2000000,summer,Super League,2019
183,80,Argentina,65,77,Left,2019.0,29,32,66,65,25,48,31,22,60,55,62,58,44,60,51,48,79,59,75,31,48,68,26,23,40,58,62,66,60,10,13,11,7,8,22,Centre-Back,7000000,summer,Eredivisie,2019
176,72,Nigeria,65,76,Right,2020.0,62,53,40,58,47,72,52,33,47,68,93,82,92,58,88,58,51,57,59,41,40,26,58,54,49,57,41,34,31,14,7,6,7,11,21,Left Winger,2000000,summer,Eredivisie,2019
174,71,Mali,65,74,Right,2019.0,59,30,53,60,28,65,47,40,48,61,71,73,70,62,74,36,56,71,64,34,67,61,50,39,43,52,63,64,65,14,14,10,14,9,23,Left-Back,9000000,summer,Ligue 1,2019
166,69,Belgium,65,73,Left,2019.0,62,55,38,64,59,70,66,67,56,69,80,73,81,58,86,63,82,49,58,61,41,39,57,62,57,67,29,34,35,16,12,8,16,15,22,Right Winger,3000000,summer,Jupiler Pro League,2019
184,75,France,65,72,Right,2021.0,28,63,64,60,55,67,38,30,44,64,79,82,73,55,61,63,72,65,74,55,55,12,62,53,57,62,18,17,19,10,8,15,10,7,22,Centre-Forward,2000000,summer,Serie A,2019
185,81,Sweden,65,70,Right,2020.0,27,23,64,45,26,36,30,24,38,41,68,70,55,53,61,38,65,68,78,20,67,60,32,32,39,45,66,68,67,8,15,13,7,8,24,Centre-Back,1500000,summer,Premier Liga,2019
188,78,Italy,65,70,Right,2020.0,12,12,62,48,17,50,13,17,44,52,53,62,54,60,44,23,75,63,79,11,65,62,12,15,19,59,52,72,66,9,14,8,6,11,25,Centre-Back,2700000,summer,Serie A,2019
191,70,England,64,82,Left,2021.0,63,30,52,54,29,64,41,42,39,61,77,78,68,57,68,40,60,71,70,30,49,57,46,41,44,63,63,64,60,7,8,8,11,12,20,Centre-Back,14800000,summer,Premier League,2019
185,78,France,64,82,Left,2021.0,63,34,59,65,32,63,45,31,58,64,60,66,54,57,52,40,59,47,62,36,55,62,50,44,37,49,63,68,65,8,12,13,9,10,20,Centre-Back,12500000,summer,Ligue 1,2019
172,68,Colombia,64,79,Right,2021.0,28,21,69,66,33,40,32,20,35,48,78,80,76,62,68,31,75,68,73,30,50,62,20,36,34,55,55,65,65,10,8,11,15,10,20,Centre-Back,3800000,summer,Jupiler Pro League,2019
172,69,Ghana,64,79,Right,2021.0,56,56,48,64,57,68,48,42,52,67,83,80,83,56,86,70,61,54,63,55,34,21,58,51,50,50,28,29,35,14,13,7,14,10,21,Right Winger,2500000,summer,1 Bundesliga,2019
202,85,Netherlands,64,78,Right,2020.0,11,9,10,26,8,12,12,13,25,17,37,46,37,60,42,19,42,37,69,8,25,7,8,31,12,51,14,11,10,64,63,61,63,65,19,Goalkeeper,1500000,summer,Eredivisie,2019
187,84,Japan,64,76,Right,2021.0,47,27,62,55,22,58,40,35,54,64,65,70,64,58,62,37,67,64,69,24,63,63,18,28,24,46,59,68,60,9,14,6,5,11,20,Right-Back,7000000,summer,Serie A,2019
182,75,Nigeria,64,76,Right,2020.0,32,64,62,52,46,63,40,31,33,64,84,88,78,60,64,57,61,69,59,50,34,17,60,53,62,64,31,17,15,11,14,9,8,8,21,Centre-Forward,8160000,summer,Jupiler Pro League,2019
178,74,Georgia,64,74,Left,2020.0,57,61,32,57,51,71,53,47,52,62,81,81,81,58,80,63,35,65,63,56,60,25,60,47,60,62,51,40,35,8,7,10,16,8,23,Right Winger,1000000,summer,Jupiler Pro League,2019
185,75,Switzerland,64,73,Right,2019.0,46,37,49,71,41,57,39,41,67,66,67,67,60,63,64,54,61,68,62,43,58,53,54,63,45,50,48,58,52,12,8,9,15,11,23,Central Midfield,1500000,summer,Super League,2019
179,70,Poland,64,72,Right,2020.0,43,43,60,68,31,62,40,40,66,65,60,63,65,63,68,47,80,59,65,55,62,63,63,62,42,62,60,61,57,10,8,12,11,15,21,Defensive Midfield,2150000,summer,Serie A,2019
196,86,Senegal,64,71,Left,2022.0,51,60,77,64,47,61,36,46,59,66,54,66,45,62,32,73,74,80,91,59,77,60,61,59,44,59,58,64,53,12,7,6,10,5,23,Defensive Midfield,2000000,summer,Ligue 1,2019
