height_cm,weight_kg,nationality,overall,potential,preferred_foot,contract_valid_until,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,age_y,position,fee,window,league,season
180,74,Czech Republic,74,80,Left,2023,70,66,68,74,60,75,70,50,73,75,76,75,74,72,74,78,59,69,58,74,68,64,74,73,50,73,79,68,64,7,16,9,14,15,25,Left Midfield,5160000,summer,Laliga,2021
194,83,Belgium,74,79,Right,2023,48,54,79,72,27,52,29,36,73,62,55,60,51,73,33,46,74,68,79,26,76,75,47,61,35,75,70,76,74,9,12,14,7,8,26,Centre-Back,3500000,summer,Jupiler Pro League,2021
177,62,Japan,74,78,Left,2023,70,71,65,69,70,78,62,60,65,76,85,83,88,67,80,65,45,70,32,69,31,16,71,68,65,73,30,29,24,6,8,14,13,13,25,Attacking Midfield,1000000,summer,1 Bundesliga,2021
186,80,Austria,74,77,Right,2023,16,8,19,22,11,12,12,19,17,21,40,47,65,67,55,47,73,30,64,14,25,22,10,37,20,23,78,14,15,77,71,62,70,79,28,Goalkeeper,1150000,summer,Super League 1,2021
188,77,England,74,74,Right,2023,65,49,80,65,20,57,45,24,62,67,55,62,62,70,50,57,82,72,77,27,76,75,56,51,66,68,77,73,75,7,8,7,7,5,31,Centre-Back,2300000,summer,Premier League,2021
180,78,Iran,74,74,Right,2023,70,68,62,71,70,79,64,46,62,77,77,78,78,72,75,84,84,73,66,74,68,42,72,73,58,75,69,37,40,13,11,9,7,7,27,Right Winger,1000000,summer,Eredivisie,2021
187,78,Belgium,73,84,Right,2023,54,42,72,72,29,64,54,34,70,69,58,60,65,70,59,58,65,71,74,37,69,74,47,59,62,74,20,75,76,11,9,9,9,6,21,Centre-Back,16200000,summer,Serie A,2021
184,83,France,73,81,Left,2023,65,34,75,71,32,68,49,31,70,69,67,70,59,66,60,42,69,78,79,36,68,67,61,58,37,70,20,75,73,8,12,13,9,10,22,Centre-Back,6500000,summer,Jupiler Pro League,2021
173,68,France,73,79,Left,2023,70,53,62,68,58,71,69,68,67,70,71,71,73,68,81,84,50,87,59,75,85,72,66,64,60,65,40,72,68,6,7,10,11,13,23,Left-Back,12000000,summer,Premier League,2021
188,80,Belgium,73,75,Left,2023,32,38,78,63,22,39,49,71,61,53,44,58,64,71,58,72,62,76,78,52,73,77,34,43,35,73,67,74,71,9,16,12,7,13,29,Centre-Back,2500000,summer,Jupiler Pro League,2021
184,79,Croatia,73,75,Right,2023,62,64,58,76,66,75,74,77,75,76,65,67,69,72,65,72,74,65,75,72,63,66,67,76,64,74,20,65,51,7,13,8,12,5,27,Defensive Midfield,2000000,summer,Supersport Hnl,2021
183,73,Belgium,72,83,Right,2023,65,38,48,76,47,75,54,53,74,78,68,65,78,69,68,58,71,72,69,56,53,74,55,74,41,78,12,69,68,14,7,6,13,9,21,Central Midfield,17500000,summer,Premier League,2021
173,65,Belgium,72,80,Right,2023,71,64,31,66,61,78,68,60,57,76,84,78,88,73,77,69,47,67,46,65,42,35,66,76,71,72,65,26,29,14,9,12,11,12,22,Left Winger,3500000,summer,Jupiler Pro League,2021
184,83,Belgium,72,79,Right,2023,63,75,72,68,68,72,43,42,58,68,76,78,71,65,65,78,75,68,80,61,73,16,71,66,81,70,16,34,30,12,15,12,5,10,23,Centre-Forward,2200000,summer,Laliga,2021
173,64,Norway,72,77,Left,2023,68,47,42,66,30,63,62,55,61,65,81,79,82,64,80,46,81,88,35,49,80,68,65,67,39,70,42,70,68,8,10,15,12,6,26,Left-Back,3000000,summer,Ligue 1,2021
173,70,Uruguay,72,73,Right,2023,67,35,59,66,42,65,65,48,56,70,78,78,77,68,78,57,75,77,66,38,71,65,59,47,43,57,50,72,69,13,9,15,15,14,28,Right-Back,1000000,summer,Premier Liga,2021
187,82,France,71,82,Right,2023,53,27,75,67,28,59,43,32,58,63,60,63,41,65,51,55,70,70,73,29,70,69,42,34,39,71,11,75,71,8,6,6,11,15,21,Centre-Back,15000000,summer,1 Bundesliga,2021
189,75,France,71,82,Left,2023,54,68,69,70,64,70,57,44,62,71,78,74,77,68,75,71,77,74,81,66,78,63,71,69,50,68,65,65,63,5,6,14,11,15,23,Attacking Midfield,1300000,summer,Laliga,2021
179,75,Croatia,71,79,Left,2023,82,60,42,72,67,82,84,78,74,78,77,63,86,62,69,77,50,66,53,68,57,38,53,74,78,65,31,41,26,9,12,12,5,6,23,Central Midfield,12000000,summer,Ligue 1,2021
182,90,Nigeria,71,77,Right,2023,73,67,64,68,57,77,56,54,55,76,69,76,67,68,64,80,78,53,75,58,45,22,70,62,68,63,72,33,24,8,15,14,8,10,25,Centre-Forward,1800000,summer,Serie A,2021
175,75,Belgium,71,77,Right,2023,73,60,49,70,56,70,70,47,64,72,70,70,70,67,77,73,77,82,63,62,70,67,70,58,51,65,64,68,70,11,8,13,14,11,24,Central Midfield,1000000,summer,Jupiler Pro League,2021
181,73,France,71,72,Right,2023,68,72,64,68,71,71,65,55,63,75,68,73,66,70,65,77,67,84,73,72,69,56,72,67,72,68,69,60,48,10,11,10,13,11,28,Right Winger,3300000,summer,Ligue 1,2021
185,79,Senegal,71,72,Right,2023,69,70,71,67,68,74,56,46,56,75,73,76,76,64,64,72,80,63,79,67,62,16,70,68,61,70,15,20,22,11,9,7,15,14,28,Centre-Forward,1500000,summer,Super Lig,2021
169,69,Argentina,70,84,Right,2023,61,60,47,67,55,77,49,43,57,73,89,85,85,63,87,68,67,71,51,55,49,29,64,67,51,71,59,41,45,11,9,7,13,11,21,Left Winger,3600000,winter,Super League,2021
186,75,France,70,83,Right,2023,66,65,62,75,62,75,69,74,69,75,62,59,65,69,57,73,60,69,64,66,57,55,68,75,60,72,29,57,55,14,12,9,10,14,21,Attacking Midfield,8500000,summer,Serie A,2021
190,75,Serbia,70,81,Left,2023,44,74,68,60,68,70,66,37,40,72,57,66,55,68,48,78,64,56,68,64,50,22,74,54,64,66,71,26,24,5,15,6,11,10,22,Centre-Forward,83500000,winter,Serie A,2021
194,86,Croatia,70,79,Right,2023,31,26,70,68,31,41,34,30,56,53,38,51,31,66,38,40,62,70,88,28,64,67,27,28,44,58,18,74,68,15,14,13,9,10,24,Centre-Back,1200000,summer,Liga Portugal,2021
187,85,Italy,70,78,Right,2023,34,30,64,56,36,46,29,34,36,59,52,52,49,65,65,43,73,38,72,30,70,72,35,37,44,65,41,78,75,8,8,7,14,6,25,Centre-Back,5850000,summer,Serie A,2021
173,72,Netherlands,70,78,Right,2023,49,38,58,66,42,72,44,41,58,69,70,61,65,67,74,60,86,83,76,47,84,72,53,50,50,66,70,70,66,6,9,13,11,12,23,Defensive Midfield,4000000,summer,Ligue 1,2021
187,75,Italy,70,72,Right,2023,15,17,58,58,14,42,13,19,45,56,51,48,59,70,59,20,80,50,84,12,65,72,13,13,13,63,37,75,74,8,13,11,10,9,29,Centre-Back,3000000,summer,Serie A,2021
185,74,Netherlands,69,80,Left,2023,60,36,63,68,38,64,42,40,66,65,74,78,72,63,63,44,74,71,75,34,60,66,50,48,48,60,70,70,65,14,7,11,8,9,21,Left Midfield,7000000,summer,1 Bundesliga,2021
192,83,Jamaica,69,75,Right,2023,53,73,61,64,65,64,48,56,51,63,62,71,57,60,49,84,63,68,83,71,68,16,66,60,63,67,59,21,19,8,12,14,15,12,24,Centre-Forward,8000000,winter,Premier Liga,2021
185,76,Albania,69,75,Right,2023,28,22,65,62,23,55,41,26,58,57,72,74,67,68,71,48,68,63,65,23,68,72,24,38,31,62,65,72,70,9,14,10,12,13,24,Centre-Back,2000000,summer,Serie A,2021
192,86,France,69,72,Right,2023,51,72,76,62,62,56,40,59,39,64,53,68,48,72,42,71,68,65,83,52,52,25,72,50,73,69,59,25,29,5,13,9,6,15,26,Centre-Forward,5500000,summer,Serie A,2021
178,70,Japan,69,72,Right,2023,65,59,52,71,50,69,59,56,68,71,75,79,71,66,67,65,64,74,68,66,61,68,64,71,48,63,59,67,62,5,10,14,15,8,25,Central Midfield,1270000,summer,Super League,2021
180,80,Argentina,69,69,Right,2023,59,69,60,63,69,72,81,59,59,75,74,74,74,78,71,68,60,67,64,66,32,20,70,65,69,66,59,22,27,13,12,13,7,15,29,Centre-Forward,1460000,summer,Super League 1,2021
172,71,Romania,68,81,Left,2023,61,61,54,68,49,76,65,59,65,75,72,70,87,57,83,64,63,68,61,58,48,44,59,65,57,72,70,42,38,10,12,15,6,11,22,Right Winger,4100000,summer,Super Lig,2021
181,80,DR Congo,68,76,Left,2023,53,52,38,66,56,63,57,55,61,68,71,74,63,60,67,73,78,83,79,63,71,68,50,60,53,66,70,68,63,10,9,12,10,5,23,Defensive Midfield,4700000,winter,Premier League,2021
173,69,Croatia,68,73,Right,2023,65,37,43,62,27,57,42,32,57,63,82,81,72,61,79,48,42,77,52,49,69,66,52,41,43,53,58,67,64,12,9,10,15,11,26,Right-Back,3000000,summer,Scottish Premiership,2021
183,71,Senegal,68,72,Right,2023,48,45,71,65,32,48,33,30,59,62,67,66,58,69,59,70,74,86,79,51,80,70,60,51,40,49,32,69,66,13,5,11,14,13,27,Central Midfield,1000000,summer,Laliga,2021
180,71,Denmark,67,85,Right,2023,54,60,43,62,52,72,52,39,48,70,85,87,78,60,74,60,72,69,59,49,58,21,64,62,51,61,23,23,17,9,7,9,13,11,19,Left Winger,12000000,summer,Eredivisie,2021
202,85,Netherlands,67,81,Right,2023,11,9,10,26,8,12,12,13,25,17,37,46,37,60,42,48,42,37,69,8,25,7,8,31,12,51,48,11,10,67,66,64,66,69,21,Goalkeeper,5000000,summer,Premier League,2021
180,74,Poland,67,80,Left,2023,62,61,57,64,35,66,53,28,49,64,83,87,72,56,72,70,70,73,71,63,73,57,60,53,37,52,72,62,64,13,11,11,10,8,22,Left-Back,2500000,summer,1 Bundesliga,2021
190,82,Denmark,67,76,Right,2023,10,5,9,25,5,16,16,11,25,19,37,38,33,58,34,50,64,42,64,6,32,13,6,52,10,47,32,13,11,68,65,66,66,68,22,Goalkeeper,3000000,summer,1 Bundesliga,2021
180,69,Iceland,67,75,Right,2023,58,62,35,64,47,69,57,40,51,68,89,88,78,65,68,60,52,72,57,45,72,29,67,58,45,62,60,41,40,14,14,6,13,12,23,Left Winger,2000000,summer,Superliga,2021
190,92,Greece,67,75,Left,2023,40,25,68,58,25,30,24,29,60,54,56,59,43,55,50,53,77,66,75,50,72,64,29,26,49,59,64,69,67,8,15,9,5,15,22,Centre-Back,3500000,summer,Serie A,2021
182,72,Italy,67,74,Right,2023,55,64,65,59,63,68,62,57,50,66,76,74,70,68,74,70,64,58,69,64,70,31,68,58,74,63,20,27,22,13,12,7,14,12,25,Centre-Forward,5500000,summer,Serie A,2021
178,70,Denmark,66,81,Right,2023,46,39,52,70,31,60,51,40,67,66,65,64,71,60,80,52,64,67,66,38,63,63,44,45,39,63,68,68,64,10,12,10,12,5,20,Central Midfield,3900000,winter,Serie A,2021
180,75,Germany,65,82,Right,2023,49,66,61,61,53,70,50,60,46,68,78,77,78,65,72,62,64,71,56,65,39,14,64,53,58,53,65,16,21,14,8,5,13,14,20,Second Striker,1500000,summer,1 Bundesliga,2021
180,67,Iceland,65,81,Left,2023,63,54,42,67,48,66,67,58,61,67,74,68,82,58,83,61,62,87,45,57,36,42,63,67,54,66,64,34,30,14,7,10,13,13,18,Central Midfield,4500000,summer,Superliga,2021
191,83,Poland,65,78,Right,2023,57,34,66,64,25,55,53,24,61,60,75,79,51,59,46,36,74,69,80,33,70,60,51,55,36,51,33,62,59,13,15,10,12,12,21,Centre-Back,5000000,summer,Bundesliga,2021
185,76,France,64,81,Right,2023,35,69,64,59,65,63,40,40,39,65,63,58,57,58,55,67,70,56,59,59,30,14,63,49,69,67,22,15,14,13,11,15,7,13,19,Centre-Forward,4600000,summer,Serie A,2021
176,69,Sweden,63,79,Right,2023,55,61,31,52,47,66,61,40,39,64,76,83,77,58,72,70,66,54,41,56,39,22,62,64,52,67,20,26,24,8,12,8,13,14,18,Left Winger,2000000,summer,Eredivisie,2021
191,76,Belgium,62,80,Right,2023,58,24,49,55,26,56,30,31,56,50,67,77,64,58,55,40,62,66,61,31,58,59,47,36,36,51,60,59,61,5,14,10,9,14,19,Right-Back,5000000,winter,Bundesliga,2021
181,63,Denmark,62,76,Right,2023,53,60,43,59,47,66,51,42,50,64,80,78,66,54,71,62,56,61,43,49,62,32,59,62,46,59,60,49,42,11,12,14,13,8,21,Attacking Midfield,7000000,summer,1 Bundesliga,2021
191,80,France,62,75,Right,2023,31,25,60,59,24,36,28,23,48,56,61,59,52,51,45,42,71,67,69,25,63,59,26,29,33,53,53,63,63,7,6,14,7,7,21,Centre-Back,17000000,summer,Ligue 1,2021
195,83,Netherlands,61,78,Right,2023,40,60,68,58,53,57,48,30,43,58,67,70,54,56,42,66,65,57,81,53,36,27,53,45,60,54,58,21,23,11,10,12,10,6,18,Centre-Forward,2000000,winter,Jupiler Pro League,2021
185,75,Norway,61,76,Right,2023,32,26,54,57,25,47,37,28,45,52,62,71,45,56,61,40,68,62,69,21,54,60,29,46,41,57,45,67,62,8,9,11,10,6,20,Centre-Back,1480000,summer,Superliga,2021
175,67,France,60,77,Right,2023,57,39,47,61,31,57,46,39,48,62,76,72,63,52,76,53,58,59,42,36,53,55,57,48,44,44,42,58,54,11,10,14,10,9,20,Defensive Midfield,6000000,summer,Premier Liga,2021
188,83,Sweden,60,75,Right,2023,52,54,55,53,45,67,47,41,42,64,83,86,74,52,53,61,47,65,73,51,49,22,55,49,46,59,20,24,19,8,9,7,5,15,20,Centre-Forward,2300000,winter,Eredivisie,2021
190,79,Germany,57,67,Right,2023,33,27,59,46,28,44,25,22,39,38,62,67,49,54,53,36,68,68,75,27,61,55,25,27,27,52,51,57,51,11,12,11,11,8,22,Centre-Back,3500000,summer,Ligue 1,2021
183,69,Canada,56,70,Right,2023,49,55,60,48,42,61,35,25,29,57,83,80,73,51,64,55,69,57,57,50,56,20,51,40,55,53,32,15,15,13,9,7,8,7,22,Right Winger,6360000,winter,Jupiler Pro League,2021
192,90,Germany,56,66,Right,2023,37,43,65,65,41,52,40,50,58,58,52,53,41,57,34,57,50,62,76,48,58,37,53,59,40,56,48,43,37,7,14,8,7,11,22,Central Midfield,4500000,summer,1 Bundesliga,2021
184,75,Sweden,55,71,Left,2023,48,58,36,50,40,59,49,44,39,57,68,69,67,46,62,59,45,54,60,41,36,28,51,47,49,52,11,28,22,8,10,12,14,5,20,Right Winger,3250000,winter,Eredivisie,2021
180,70,France,51,75,Right,2023,23,20,48,30,23,31,31,22,27,30,61,68,45,45,62,37,67,55,51,20,49,53,28,29,37,41,68,58,57,9,14,14,11,12,18,Centre-Back,1500000,winter,Ligue 1,2021
176,66,Brazil,80,85,Left,2023,67,75,45,78,72,86,70,52,69,85,86,86,90,78,86,74,56,73,64,67,58,35,77,81,69,80,59,32,32,14,10,5,13,6,24,Right Winger,12000000,winter,Premier Liga Ukr,2021
184,78,Portugal,79,84,Right,2023,59,82,78,69,79,80,69,33,59,80,75,67,77,80,73,79,84,76,73,70,75,55,84,71,83,76,30,40,35,14,13,7,11,8,25,Centre-Forward,23000000,summer,1 Bundesliga,2021
190,82,Portugal,78,88,Right,2023,10,5,8,44,8,16,9,9,38,21,55,55,58,76,33,49,63,23,68,4,12,9,6,55,13,56,10,15,13,79,76,65,76,79,22,Goalkeeper,5500000,summer,Laliga,2021
192,85,Portugal,78,80,Right,2023,18,15,14,30,17,17,12,21,20,20,42,48,62,76,40,48,70,34,72,18,20,18,17,43,11,32,77,19,15,79,76,64,76,80,28,Goalkeeper,8000000,summer,Premier League,2021
186,89,Brazil,75,84,Right,2023,50,76,75,73,76,73,61,30,35,75,72,71,68,68,62,77,79,70,85,69,57,24,75,58,58,69,38,24,25,12,9,14,13,6,23,Centre-Forward,15500000,winter,Serie A,2021
182,80,Brazil,72,77,Right,2023,43,40,71,71,33,64,57,46,68,71,63,65,59,65,59,61,61,62,75,36,75,73,36,51,58,66,43,72,74,8,15,16,13,12,25,Centre-Back,12000000,summer,Premier Liga Ukr,2021
185,77,Portugal,69,81,Left,2023,35,22,68,60,25,34,32,27,51,59,61,66,59,71,58,66,77,73,72,28,75,66,29,38,44,61,12,68,65,6,5,10,14,14,22,Centre-Back,1000000,winter,Super League,2021
184,78,Brazil,69,77,Right,2023,43,71,68,63,64,68,42,40,57,66,72,74,70,62,68,76,76,58,72,65,65,21,66,43,61,61,64,21,20,6,14,11,8,12,24,Centre-Forward,8500000,summer,Laliga,2021
178,68,Brazil,69,72,Right,2023,65,62,45,62,53,73,56,43,65,69,79,79,78,59,73,57,55,74,44,44,46,27,59,64,56,53,67,36,43,8,11,10,11,15,26,Left Winger,1000000,winter,Premier Liga Ukr,2021
183,77,Portugal,68,79,Left,2023,63,40,59,59,39,64,71,30,35,65,75,76,68,66,66,70,70,73,76,35,72,66,48,40,43,56,62,67,65,14,15,8,14,15,23,Left-Back,2700000,winter,Ligue 1,2021
188,75,Brazil,67,72,Right,2023,63,46,67,68,45,71,63,62,73,69,64,67,62,60,46,65,67,66,75,58,63,66,58,66,46,71,67,62,52,9,12,12,12,7,25,Defensive Midfield,1500000,summer,Liga Portugal,2021
185,84,Brazil,64,75,Left,2023,24,22,57,62,27,40,32,25,52,50,67,68,66,55,66,44,70,65,78,36,63,61,48,56,28,62,14,67,66,7,11,9,15,14,23,Centre-Back,7650000,summer,Serie A,2021
175,73,Brazil,64,75,Right,2023,60,23,42,63,25,71,49,41,50,68,75,69,78,59,75,38,76,60,62,31,65,57,57,62,38,58,54,64,63,11,9,12,9,8,22,Left Winger,6000000,summer,Premier Liga Ukr,2021
186,85,Brazil,65,65,Right,2023,36,33,65,58,46,51,29,32,58,56,55,51,62,55,58,51,72,71,90,47,76,57,37,51,41,54,66,62,64,16,15,13,10,9,24,Central Midfield,20500000,summer,Ligue 1,2021
191,94,Belgium,85,86,Left,2024,73,86,85,79,77,78,78,66,71,78,77,84,60,86,46,87,71,73,95,74,71,27,86,78,78,83,75,41,30,8,15,14,7,10,28,Centre-Forward,113000000,summer,Premier League,2021
178,79,Croatia,80,86,Right,2024,71,74,65,80,66,85,66,58,77,79,82,83,78,78,88,77,55,80,69,81,68,26,77,81,66,77,79,55,37,6,14,15,9,14,23,Attacking Midfield,30000000,summer,Premier League,2021
180,73,Colombia,78,86,Right,2024,67,75,50,71,68,80,71,47,64,78,92,92,86,79,66,82,72,83,66,82,59,21,79,69,44,77,74,36,34,10,13,13,14,14,25,Left Winger,47000000,winter,Premier League,2021
179,78,Netherlands,78,85,Right,2024,66,82,67,69,74,82,66,57,52,80,89,90,83,78,77,76,73,74,74,70,60,31,77,66,74,74,61,22,16,7,9,9,10,14,22,Right Winger,30000000,summer,1 Bundesliga,2021
188,85,Colombia,78,79,Right,2024,55,79,72,67,76,75,60,54,54,72,79,78,67,79,77,88,84,76,90,69,92,48,78,62,69,76,77,39,31,12,13,13,7,8,28,Centre-Forward,20000000,summer,Premier Liga,2021
175,70,Nigeria,77,84,Right,2024,69,75,57,70,69,84,70,45,63,78,91,90,90,72,82,71,91,75,44,73,53,18,76,67,65,70,10,38,25,12,9,9,6,11,24,Left Winger,4500000,summer,Super League 1,2021
172,65,Argentina,77,83,Right,2024,76,69,60,80,66,83,72,74,76,80,75,73,80,72,85,77,45,62,62,64,82,59,71,82,49,77,31,68,52,11,10,13,7,9,24,Right Winger,38400000,summer,Premier League,2021
170,76,Wales,77,83,Right,2024,73,68,44,73,58,75,71,54,59,76,96,95,85,76,81,79,53,86,50,69,68,42,74,68,64,70,77,39,34,7,6,11,15,9,23,Left Winger,29100000,summer,Premier League,2021
183,71,Zambia,76,85,Right,2024,51,81,66,66,73,76,65,35,61,74,94,93,87,76,71,76,88,80,66,71,63,17,76,53,60,63,77,24,16,8,6,9,5,11,22,Centre-Forward,30000000,summer,Premier League,2021
192,90,Denmark,76,82,Right,2024,36,40,76,78,33,51,49,36,80,65,55,60,48,73,57,73,78,69,82,43,74,77,34,61,44,71,73,78,76,13,7,9,15,14,25,Centre-Back,17500000,summer,Premier League,2021
185,77,England,75,84,Right,2024,53,22,69,72,21,65,26,20,67,72,71,68,59,74,55,39,77,79,74,25,72,78,39,57,24,75,32,75,77,8,11,12,5,6,23,Right-Back,58500000,summer,Premier League,2021
185,84,United States,75,84,Right,2024,57,59,82,76,49,75,56,55,69,76,67,82,67,78,69,73,92,83,83,67,82,74,75,75,58,68,15,76,73,7,9,12,9,11,22,Central Midfield,20500000,summer,Serie A,2021
188,77,England,75,83,Right,2024,15,14,15,31,16,18,17,16,33,28,47,50,53,72,49,52,66,35,59,15,35,20,11,47,25,55,67,16,15,76,73,69,73,77,23,Goalkeeper,28000000,summer,Premier League,2021
191,83,Belgium,75,83,Right,2024,65,34,80,64,26,64,41,42,71,67,69,77,61,72,55,61,65,67,79,39,82,72,48,54,34,65,71,76,71,6,7,7,11,15,22,Centre-Back,13500000,summer,1 Bundesliga,2021
185,75,Netherlands,75,83,Right,2024,79,61,54,79,58,77,71,67,81,76,68,64,74,74,58,74,42,75,74,75,66,59,59,83,54,72,29,68,62,12,11,10,5,9,23,Central Midfield,6000000,winter,Eredivisie,2021
194,88,Switzerland,75,82,Right,2024,13,10,13,39,10,24,13,12,33,34,26,26,34,74,24,56,34,21,68,10,24,14,10,55,12,62,74,15,15,75,71,75,73,78,23,Goalkeeper,15000000,summer,1 Bundesliga,2021
185,78,Denmark,74,83,Right,2024,52,36,74,75,37,60,52,38,69,68,65,69,60,70,70,61,73,83,83,41,72,71,47,59,37,69,31,74,72,10,6,12,7,14,22,Centre-Back,7000000,summer,Super Lig,2021
183,70,Nigeria,74,81,Right,2024,53,62,63,71,53,66,56,42,67,73,85,90,83,71,83,61,70,90,80,49,74,72,67,66,48,72,74,73,68,15,9,7,6,14,23,Central Midfield,10000000,summer,Premier League,2021
184,76,Zambia,74,81,Right,2024,68,64,44,75,69,73,66,58,73,75,74,82,64,74,65,74,70,86,71,69,74,71,70,72,56,73,20,72,67,15,7,12,14,8,23,Central Midfield,23000000,summer,Premier League,2021
177,76,Germany,74,80,Right,2024,63,56,61,78,56,74,48,41,75,76,74,64,78,71,84,65,75,73,64,58,73,68,57,74,32,70,74,72,69,12,9,5,9,5,23,Defensive Midfield,7000000,summer,1 Bundesliga,2021
172,67,Belgium,74,77,Right,2024,67,78,64,74,73,81,72,67,57,77,89,76,89,78,85,76,71,79,41,74,73,31,77,64,65,73,53,33,31,13,8,16,10,8,26,Centre-Forward,3000000,summer,Jupiler Pro League,2021
183,82,Austria,74,75,Right,2024,59,51,74,68,48,58,58,49,63,64,61,66,63,72,63,68,76,89,76,63,81,71,65,58,49,66,8,78,73,8,7,11,7,9,29,Centre-Back,1000000,summer,Eredivisie,2021
182,78,Switzerland,73,84,Right,2024,68,34,66,66,41,60,54,43,64,68,75,75,70,70,66,70,82,89,74,45,73,67,52,59,47,65,75,70,71,11,12,12,6,8,24,Right-Back,5000000,winter,Serie A,2021
185,79,Argentina,73,80,Right,2024,31,26,76,55,33,36,35,29,46,57,61,63,63,71,64,51,76,71,74,37,88,76,31,36,40,60,64,75,75,5,7,11,10,14,23,Centre-Back,17000000,summer,Serie A,2021
188,84,Japan,72,83,Right,2024,62,29,68,69,30,68,48,37,66,71,71,66,70,71,70,42,68,72,77,28,73,70,38,59,37,59,21,74,73,9,14,6,5,11,22,Right-Back,18600000,summer,Premier League,2021
188,75,Denmark,72,83,Left,2024,65,72,64,68,59,75,70,62,60,74,83,82,70,64,74,74,69,65,67,71,62,24,74,65,68,68,78,34,24,13,8,7,7,11,22,Right Winger,6400000,winter,Jupiler Pro League,2021
173,74,Montenegro,71,81,Right,2024,67,63,37,69,59,74,69,65,61,74,76,75,78,69,77,67,75,66,57,65,36,27,68,72,66,70,17,29,27,14,6,7,11,15,22,Left Winger,6500000,summer,Premier Liga,2021
182,72,Ghana,71,78,Right,2024,64,62,41,72,55,73,57,48,70,73,73,69,88,72,68,70,62,81,64,67,61,63,67,72,46,68,63,63,58,12,12,11,12,12,23,Central Midfield,1500000,summer,Jupiler Pro League,2021
176,74,DR Congo,71,77,Right,2024,62,72,54,63,65,72,46,41,60,69,84,91,81,69,73,75,75,71,67,65,61,13,71,65,70,67,61,23,18,14,7,6,8,15,24,Left Winger,10000000,summer,Premier League,2021
190,80,Czech Republic,70,78,Right,2024,36,30,67,64,33,60,51,32,61,63,65,74,60,68,51,61,60,61,80,35,70,69,27,55,44,67,25,70,69,5,12,13,10,10,20,Centre-Back,5900000,summer,Serie A,2021
184,80,Czech Republic,70,78,Right,2024,51,70,68,61,68,69,59,60,58,68,72,76,69,69,67,69,78,74,78,67,82,24,71,61,67,67,43,29,28,10,6,13,9,10,25,Centre-Forward,5000000,winter,Premier Liga,2021
172,70,Denmark,69,78,Left,2024,58,65,45,68,63,70,65,58,62,69,76,70,85,64,85,68,74,68,56,66,54,29,67,69,65,66,47,36,35,11,10,11,10,7,23,Right Winger,7000000,summer,Premier Liga,2021
194,91,France,69,77,Right,2024,32,24,66,65,27,39,33,29,46,62,51,55,51,59,39,61,72,57,91,23,77,66,29,39,43,58,62,67,60,13,5,13,14,13,24,Centre-Back,1500000,summer,Ligue 1,2021
183,78,Scotland,68,75,Right,2024,60,56,47,74,48,66,67,63,73,73,55,67,71,63,75,68,59,78,72,62,72,53,62,64,50,73,41,60,52,13,14,12,10,16,25,Central Midfield,1500000,summer,Serie A,2021
174,68,Greece,67,85,Right,2024,59,71,62,60,67,68,70,50,55,66,83,78,70,58,77,60,66,65,57,66,75,25,70,60,67,68,68,35,38,15,10,12,6,10,19,Left Winger,11000000,summer,Premier League,2021
173,65,France,67,83,Left,2024,63,41,51,66,40,70,58,33,55,67,75,76,73,61,79,61,65,63,63,44,73,62,60,57,45,63,69,66,65,12,12,5,7,14,20,Left-Back,3000000,summer,Ligue 1,2021
186,80,Romania,67,76,Right,2024,41,43,70,58,36,42,40,46,45,49,56,55,68,68,73,47,83,68,77,47,71,68,43,51,41,52,63,66,64,7,8,15,15,7,23,Centre-Back,1200000,winter,Pko Bp Ekstraklasa,2021
188,80,Italy,66,79,Right,2024,40,24,63,50,31,55,38,29,45,50,63,63,40,55,49,40,68,55,72,30,63,68,30,31,45,48,27,74,69,12,10,6,6,13,21,Centre-Back,7200000,summer,Serie A,2021
179,73,Belarus,66,77,Left,2024,51,66,71,65,55,68,56,50,58,66,69,70,71,62,68,64,66,59,65,69,30,11,61,50,71,55,45,19,20,6,10,10,7,7,23,Centre-Forward,1200000,winter,Premier Liga,2021
180,69,France,64,73,Left,2024,59,49,55,70,34,64,51,52,65,65,62,60,68,62,67,63,65,64,56,56,53,62,52,67,53,59,14,60,56,14,13,13,14,15,23,Right Midfield,15000000,winter,Ligue 1,2021
174,69,Ghana,63,81,Right,2024,53,55,40,57,48,70,58,36,43,66,90,92,86,47,88,58,75,62,50,39,39,22,58,51,53,68,42,25,23,6,13,7,12,14,19,Left Winger,17000000,summer,Ligue 1,2021
188,81,France,63,77,Right,2024,40,68,64,57,61,58,47,41,39,60,67,67,52,60,55,66,65,67,71,60,50,21,61,56,60,64,44,27,21,13,14,6,13,12,22,Centre-Forward,1500000,winter,Superliga,2021
