height_cm,weight_kg,nationality,overall,potential,preferred_foot,contract_valid_until,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,age_y,position,fee,window,league,season
183,75,Germany,66,74,Right,2015.0,39,57,71,72,44,63,50,45,71,70,65,66,67,59,66,59,82,68,66,62,73,66,44,54,46,,57,73,64,5,10,8,9,6,21,Defensive Midfield,1400000,summer,1 Bundesliga,2015
186,81,Argentina,67,74,Right,2019.0,24,44,69,55,31,30,45,24,53,53,57,55,42,65,45,53,68,65,81,50,64,64,22,21,34,,67,69,67,6,8,12,9,14,24,Centre-Back,2250000,summer,Laliga,2015
171,71,Denmark,66,73,Left,2016.0,65,71,53,57,57,68,45,42,55,65,78,82,82,54,82,61,78,66,45,60,31,25,61,59,47,,25,25,25,8,13,5,11,7,22,Right Winger,2000000,summer,1 Bundesliga,2015
175,74,Netherlands,78,83,Right,2018.0,65,75,71,75,72,85,75,70,59,83,80,85,83,79,80,76,82,86,68,67,60,72,77,75,73,,63,59,53,15,5,13,11,5,24,Central Midfield,20000000,summer,Premier League,2015
175,73,Senegal,74,78,Right,2017.0,65,74,74,75,68,79,64,60,70,77,81,78,83,74,76,69,83,75,67,66,58,34,75,75,65,,32,39,26,9,7,12,14,10,25,Attacking Midfield,6000000,winter,Premier League,2015
177,68,Italy,66,70,Right,2015.0,52,55,53,69,39,65,54,57,63,73,75,75,72,64,75,63,74,72,63,60,67,53,59,64,59,,42,56,53,10,10,4,10,11,24,Defensive Midfield,1500000,summer,Serie A,2015
174,66,Senegal,76,83,Right,2018.0,58,35,61,77,30,69,32,42,72,75,74,67,73,77,80,80,76,85,70,74,77,81,60,68,54,,74,78,72,7,5,7,11,12,25,Central Midfield,9000000,summer,Premier League,2015
179,76,Spain,79,84,Right,2019.0,73,52,57,84,57,75,81,71,84,81,69,66,74,77,75,72,55,79,67,68,68,78,77,80,49,,71,75,73,14,6,10,13,11,25,Defensive Midfield,16000000,summer,Laliga,2015
181,78,France,65,84,Right,2017.0,56,55,64,64,48,80,52,43,52,73,76,78,77,54,73,75,65,52,78,39,36,25,64,59,66,,28,30,22,6,9,10,7,7,20,Attacking Midfield,3500000,summer,Ligue 1,2015
188,70,Senegal,65,80,Right,2016.0,68,34,65,68,49,65,67,54,58,67,74,79,73,62,70,64,55,69,68,55,64,64,61,42,48,,60,64,63,14,6,5,9,8,20,Right-Back,3500000,summer,Serie A,2015
164,60,France,65,79,Right,2016.0,64,61,37,60,53,71,56,49,53,64,91,90,82,64,92,47,63,61,32,51,31,26,46,53,54,,26,22,28,13,11,7,13,13,21,Right Midfield,1800000,winter,Ligue 1,2015
178,78,Ghana,65,78,Left,2015.0,52,44,62,68,45,68,40,49,67,72,70,72,73,66,70,69,78,69,73,69,79,59,54,61,43,,55,67,63,8,7,7,5,7,22,Central Midfield,2600000,summer,Serie A,2015
186,82,Italy,65,76,Left,2015.0,30,67,68,51,58,50,47,48,36,57,66,68,73,73,59,66,70,68,75,53,50,35,68,57,56,,35,31,36,10,14,9,8,15,23,Centre-Forward,2800000,winter,Serie A,2015
170,65,France,65,76,Right,2016.0,39,67,59,59,67,64,59,53,41,63,84,83,90,64,82,63,33,45,43,59,29,21,64,54,57,,25,25,25,11,6,13,9,14,19,Centre-Forward,4000000,summer,Ligue 1,2015
180,73,Norway,65,76,Right,2017.0,49,63,57,69,37,65,51,38,63,68,76,69,62,69,73,53,67,82,57,42,53,64,67,55,41,,47,62,57,5,5,6,14,12,19,Central Midfield,2000000,winter,1 Bundesliga,2015
177,70,Argentina,65,76,Right,2016.0,41,64,65,45,55,64,44,48,36,69,78,79,75,65,76,67,75,69,64,62,32,23,60,53,70,,22,22,23,11,15,6,6,5,18,Centre-Forward,4200000,summer,Serie A,2015
185,73,Austria,65,74,Right,2015.0,25,25,25,23,25,25,25,25,24,25,40,47,65,50,64,31,66,30,64,25,24,21,25,25,31,,25,25,25,71,64,55,64,68,22,Goalkeeper,1250000,summer,Bundesliga,2015
187,74,Italy,65,73,Left,2015.0,25,25,25,25,25,25,25,25,21,22,31,33,22,59,32,24,58,34,42,25,25,25,25,25,21,,25,25,25,69,59,49,64,74,23,Goalkeeper,2350000,summer,Serie A,2015
169,68,Netherlands,76,81,Right,2018.0,64,55,40,80,72,70,77,69,78,80,68,68,75,77,90,76,66,83,65,70,77,76,66,80,63,,62,71,60,10,10,13,9,6,24,Defensive Midfield,15000000,summer,Premier League,2015
181,77,Russia,65,70,Left,2015.0,57,40,58,57,38,57,46,40,52,68,69,72,74,71,64,42,70,72,73,39,70,67,44,55,45,,66,63,58,15,10,10,11,7,28,Centre-Back,2000000,winter,Premier Liga,2015
184,74,Denmark,65,70,Right,2018.0,40,27,66,63,33,34,38,28,60,45,74,69,55,66,62,50,73,71,72,39,65,55,26,38,29,,65,68,67,15,7,15,6,12,26,Centre-Back,1500000,summer,Superliga,2015
187,87,Sweden,65,70,Right,2019.0,42,22,68,52,20,48,27,22,46,53,60,65,63,57,51,47,72,75,76,31,76,61,30,23,25,,62,64,62,10,10,6,9,11,22,Centre-Back,1100000,winter,Premier Liga,2015
195,90,Germany,73,80,Right,2015.0,60,32,83,74,35,48,47,22,72,68,66,74,47,73,42,58,51,63,78,39,72,73,38,60,44,,75,76,65,10,12,11,6,8,25,Centre-Back,1000000,winter,Premier League,2015
177,72,Nigeria,70,77,Left,2017.0,72,51,58,74,61,66,41,70,70,75,85,79,81,65,82,78,71,79,67,68,68,65,71,69,58,,50,63,67,12,8,11,14,12,24,Central Midfield,2200000,summer,Serie A,2015
179,78,France,75,78,Right,2018.0,75,66,52,74,59,76,75,76,63,77,82,79,77,73,83,73,65,84,73,67,73,64,74,70,62,,60,66,65,14,6,6,9,7,25,Right Midfield,3500000,summer,1 Bundesliga,2015
188,85,Italy,64,79,Left,2015.0,25,67,71,59,61,59,45,29,33,64,60,64,54,55,58,72,68,74,86,37,51,25,66,31,67,,25,25,25,2,2,2,4,2,20,Centre-Forward,1000000,winter,Serie A,2015
193,87,Austria,64,76,Left,2015.0,61,59,68,65,57,66,48,27,63,69,64,73,61,60,39,59,40,63,67,49,55,32,65,62,59,,31,32,30,9,5,8,15,5,21,Centre-Forward,3000000,summer,1 Bundesliga,2015
176,70,France,64,73,Left,2017.0,64,51,41,60,61,69,60,46,53,63,80,84,77,63,72,67,80,72,64,41,62,61,61,50,65,,62,64,69,10,9,10,13,11,21,Left-Back,11000000,summer,Premier League,2015
181,76,Belgium,81,86,Right,2019.0,78,78,41,82,78,82,76,76,81,83,75,78,78,78,79,82,65,83,74,83,42,52,82,80,75,,37,39,40,15,13,5,10,13,24,Attacking Midfield,76000000,summer,Premier League,2015
180,64,Slovenia,77,82,Right,2018.0,61,57,31,75,54,86,73,64,70,85,86,83,92,73,84,64,70,75,53,61,59,51,77,81,60,,33,42,40,12,10,6,5,15,24,Central Midfield,11000000,summer,1 Bundesliga,2015
181,74,Switzerland,64,68,Right,2017.0,59,62,38,67,42,58,48,65,66,66,64,68,70,66,59,72,58,84,64,62,62,54,73,59,60,,57,52,55,11,7,8,13,12,23,Central Midfield,3450000,winter,Serie A,2015
185,76,Iceland,73,76,Right,2015.0,47,73,84,62,69,66,52,53,59,69,66,72,64,71,59,78,77,77,79,66,72,39,75,62,70,,29,45,31,5,15,9,13,11,25,Centre-Forward,3000000,summer,Ligue 1,2015
189,83,Germany,80,84,Right,2016.0,25,25,25,25,25,25,25,25,25,24,45,52,42,79,37,28,76,45,70,25,30,22,25,25,35,,25,25,25,81,78,77,79,84,25,Goalkeeper,9500000,summer,Ligue 1,2015
179,71,England,72,78,Right,2017.0,74,44,66,70,43,69,71,70,67,67,84,82,79,70,76,74,70,85,71,65,65,71,58,68,38,,71,70,72,10,13,7,10,9,24,Right-Back,4900000,summer,Premier League,2015
186,70,Germany,63,79,Right,2017.0,53,46,47,69,49,58,43,47,61,66,73,72,61,61,54,52,56,73,64,57,61,63,51,61,48,,57,63,66,5,13,15,10,6,19,Defensive Midfield,2500000,summer,1 Bundesliga,2015
176,70,Germany,63,78,Right,2015.0,56,49,37,66,48,68,66,53,63,66,73,66,79,59,74,58,71,72,54,50,70,61,58,67,47,,58,58,54,7,14,6,14,14,20,Defensive Midfield,8500000,summer,1 Bundesliga,2015
187,86,Slovenia,63,75,Left,2015.0,27,34,64,53,27,39,35,30,49,44,66,65,57,47,62,43,70,65,66,29,63,61,32,31,48,,64,71,68,7,8,10,14,9,20,Centre-Back,5000000,summer,Serie A,2015
180,71,Egypt,63,72,Right,2018.0,68,63,46,62,38,65,59,60,65,62,65,67,76,60,68,69,71,77,67,61,70,56,59,68,61,,57,60,59,6,14,14,11,5,23,Defensive Midfield,12500000,winter,Premier League,2015
182,79,France,66,74,Left,2016.0,66,27,65,64,34,57,51,33,59,62,77,82,75,62,64,52,80,78,70,44,65,64,56,53,48,,61,68,66,8,13,11,11,12,24,Left-Back,1500000,summer,Super Lig,2015
180,76,Belgium,72,76,Right,2018.0,71,50,66,71,41,77,70,50,64,75,87,92,78,68,68,68,70,84,79,69,76,74,67,54,49,,61,71,69,14,8,4,8,14,24,Right-Back,1750000,summer,Super Lig,2015
176,72,Germany,77,81,Left,2015.0,73,72,60,81,68,78,77,74,78,79,73,71,84,80,79,72,81,84,63,75,66,70,73,76,65,,51,61,55,11,11,7,10,8,24,Central Midfield,6500000,summer,1 Bundesliga,2015
190,80,Finland,70,76,Right,2017.0,25,25,25,25,25,25,25,25,25,25,42,42,50,63,56,25,59,34,48,25,30,20,25,25,25,,25,25,25,72,71,74,67,72,25,Goalkeeper,2500000,summer,1 Bundesliga,2015
179,71,Paraguay,74,80,Left,2017.0,70,70,71,70,60,73,70,41,64,71,89,85,83,75,76,68,82,79,64,67,70,78,77,65,65,,67,72,74,5,9,11,14,8,25,Left Winger,4500000,winter,Premier Liga,2015
186,80,Serbia,69,73,Right,2018.0,58,53,68,71,41,64,52,43,72,71,59,57,58,66,57,70,58,73,74,69,74,67,63,68,59,,61,68,63,12,8,15,5,11,24,Defensive Midfield,2300000,summer,Super League 1,2015
178,79,Colombia,73,81,Right,2018.0,59,72,51,69,69,85,69,59,54,85,88,88,84,68,77,77,62,62,66,70,49,25,75,65,77,,25,23,21,7,9,9,13,5,24,Centre-Forward,12000000,summer,Serie A,2015
174,72,France,62,76,Left,2020.0,57,53,44,69,47,59,55,49,62,65,66,69,78,61,75,61,60,72,60,52,61,58,47,67,53,,58,62,59,13,6,11,7,15,20,Central Midfield,1000000,winter,Ligue 1,2015
187,78,Peru,62,76,Right,2017.0,65,49,62,68,58,60,72,54,65,61,61,55,67,59,57,60,74,58,74,58,64,64,49,62,53,,54,63,61,15,13,6,14,7,20,Defensive Midfield,1500000,winter,Eredivisie,2015
193,80,Italy,62,76,Right,2018.0,26,25,62,36,21,47,25,20,24,50,52,65,45,57,34,36,81,56,81,21,63,58,22,26,23,,58,64,59,8,11,6,14,14,21,Centre-Back,1500000,summer,Serie A,2015
178,75,Austria,62,75,Right,2017.0,50,50,47,66,58,66,62,59,62,64,74,67,87,55,69,55,52,52,50,46,36,28,50,66,60,,25,28,23,12,5,12,10,9,21,Attacking Midfield,5000000,winter,1 Bundesliga,2015
183,77,Italy,62,74,Right,2019.0,63,25,59,55,26,57,28,36,45,57,69,66,65,54,52,20,55,68,73,25,49,63,54,37,26,,64,64,66,7,8,4,6,10,22,Centre-Back,1500000,summer,Laliga,2015
178,65,Italy,65,69,Right,2015.0,57,41,43,69,38,59,49,59,69,67,75,73,71,68,75,61,80,84,59,59,69,61,55,63,54,,53,63,61,8,8,11,13,14,25,Central Midfield,1000000,summer,Serie A,2015
182,70,Italy,74,79,Right,2017.0,76,47,73,74,59,71,63,35,69,77,79,81,76,78,71,70,69,85,69,54,79,78,64,61,45,,76,78,79,6,7,7,12,7,25,Right-Back,18000000,summer,Premier League,2015
185,76,Netherlands,68,74,Right,2015.0,61,52,68,66,49,67,48,45,62,72,65,68,60,69,66,70,88,86,74,55,76,67,65,72,58,,58,65,63,13,14,6,11,11,24,Defensive Midfield,1300000,summer,Serie A,2015
186,79,Senegal,62,69,Right,2021.0,56,62,55,52,45,65,42,41,51,63,81,80,76,48,63,68,49,75,66,53,33,24,65,50,58,,20,29,31,10,8,6,14,13,22,Centre-Forward,1400000,summer,Serie A,2015
182,76,Argentina,62,69,Right,2015.0,61,44,43,62,58,61,62,51,55,63,70,70,64,60,65,66,56,77,69,52,48,55,56,60,63,,54,52,54,9,11,6,11,10,22,Central Midfield,1000000,winter,Laliga,2015
178,72,Italy,77,83,Right,2017.0,65,82,74,65,77,71,67,51,39,77,78,78,75,79,70,77,82,68,68,60,65,25,85,59,75,,25,25,25,5,13,14,8,10,24,Centre-Forward,8500000,summer,Serie A,2015
171,71,Mexico,71,74,Right,2014.0,68,67,58,68,76,75,69,71,65,72,83,76,92,64,82,76,73,74,63,75,54,29,64,67,76,,25,39,38,13,10,7,14,12,26,Attacking Midfield,3700000,winter,1 Bundesliga,2015
192,86,Serbia,63,65,Left,2018.0,44,21,41,59,45,56,56,65,71,37,47,49,52,44,45,78,45,48,84,44,67,66,26,56,30,,69,72,64,7,11,5,9,9,25,Centre-Back,2500000,winter,Jupiler Pro League,2015
184,80,France,64,68,Right,2016.0,55,67,56,54,57,66,49,45,53,65,69,75,70,68,64,59,80,75,69,54,62,55,65,51,48,,38,39,38,12,15,7,7,12,25,Centre-Forward,1500000,summer,Ligue 1,2015
170,58,France,61,71,Left,2016.0,54,47,51,66,49,63,39,38,62,66,67,64,59,57,85,56,68,63,38,51,59,64,48,62,44,,62,61,64,10,14,12,6,13,19,Attacking Midfield,4000000,summer,Ligue 1,2015
182,75,Switzerland,61,68,Right,2016.0,45,62,64,44,45,63,37,32,40,59,73,75,63,55,62,60,81,70,64,55,28,25,63,58,55,,25,25,25,12,8,5,11,15,18,Centre-Forward,1000000,winter,1 Bundesliga,2015
181,75,France,80,84,Right,2017.0,55,64,60,82,50,71,54,54,81,74,72,64,70,78,66,71,75,90,76,56,85,83,67,70,56,,74,83,79,6,11,12,14,7,25,Defensive Midfield,35000000,summer,Premier League,2015
186,69,Netherlands,72,75,Right,2017.0,62,59,67,78,64,68,78,72,77,76,55,64,76,69,67,71,59,69,60,73,48,69,68,74,60,,64,65,61,6,14,8,13,15,25,Defensive Midfield,3500000,summer,Eredivisie,2015
172,61,France,69,77,Right,2017.0,64,65,62,69,48,71,58,42,57,73,92,88,91,57,93,59,62,60,41,56,31,27,63,61,62,,26,21,25,6,11,11,12,13,24,Left Winger,1200000,summer,Ligue 1,2015
175,67,England,75,81,Right,2016.0,78,49,65,71,44,74,31,38,66,75,87,86,79,69,83,60,73,87,70,60,66,71,59,56,45,,72,76,78,9,10,12,14,6,24,Right-Back,17700000,summer,Premier League,2015
171,71,Italy,60,69,Left,2015.0,58,59,48,59,57,60,59,59,49,62,78,80,82,53,83,63,58,64,49,59,42,25,57,57,48,,25,21,25,9,8,12,10,6,23,Right Winger,1200000,winter,Serie A,2015
191,84,United States,60,67,Right,2020.0,26,25,54,65,27,39,28,20,43,40,65,66,60,57,45,34,63,54,73,35,59,64,26,31,32,,60,62,60,9,6,13,6,14,20,Centre-Back,4600000,winter,Premier League,2015
182,82,Senegal,75,79,Right,2020.0,55,77,74,63,73,70,62,38,34,74,91,76,68,71,59,79,63,78,81,63,55,34,70,62,71,,25,22,23,15,5,11,9,7,25,Centre-Forward,17900000,winter,Premier League,2015
192,78,Norway,72,75,Right,2015.0,25,25,25,34,25,20,25,25,45,28,51,48,45,60,53,36,71,33,69,25,25,20,25,25,24,,25,25,25,75,68,78,68,78,24,Goalkeeper,1000000,summer,1 Bundesliga,2015
191,80,England,60,66,Right,2015.0,50,28,56,44,29,60,44,36,40,62,74,76,66,63,60,27,49,71,64,26,45,59,44,49,31,,59,63,60,6,9,12,6,14,22,Centre-Back,11300000,summer,Premier League,2015
175,75,Germany,71,74,Right,2015.0,66,32,55,68,37,67,58,49,58,68,77,76,82,73,86,81,63,71,65,63,70,74,45,51,48,,73,75,76,10,9,6,7,12,25,Right-Back,3500000,summer,1 Bundesliga,2015
184,77,Poland,60,61,Right,2017.0,51,64,61,58,42,56,42,41,53,57,71,70,57,55,59,61,62,60,72,55,31,37,63,52,65,,32,32,37,13,9,11,9,8,25,Centre-Forward,1000000,summer,Super Lig,2015
178,77,Italy,59,69,Right,2016.0,61,38,41,57,32,55,51,38,57,55,69,70,59,60,69,50,75,76,73,46,67,54,44,40,46,,54,59,59,13,14,11,6,14,22,Right-Back,1200000,winter,Serie A,2015
188,80,Slovenia,68,72,Right,2018.0,42,68,64,69,64,65,51,48,63,71,64,63,58,67,51,69,72,76,80,57,62,31,75,74,66,,42,29,22,15,10,14,11,15,24,Centre-Forward,7500000,summer,Ligue 1,2015
177,72,Algeria,74,79,Left,2016.0,75,65,44,76,67,77,76,75,73,78,78,75,82,65,74,74,48,71,50,72,52,31,69,73,82,,26,34,25,9,11,15,9,13,25,Attacking Midfield,1700000,summer,Ligue 1,2015
187,83,Switzerland,74,82,Right,2018.0,25,25,25,37,25,25,25,25,31,27,46,60,66,64,50,39,67,26,66,25,42,25,25,20,26,,25,25,25,80,68,66,69,82,24,Goalkeeper,3500000,summer,1 Bundesliga,2015
186,80,Argentina,69,74,Left,2016.0,61,26,71,63,24,63,48,48,54,62,69,75,66,68,61,68,69,75,76,58,66,69,43,38,51,,67,70,69,8,8,12,9,6,24,Centre-Back,12200000,summer,Premier League,2015
186,77,Mexico,74,77,Right,2020.0,68,74,81,70,76,71,69,44,66,73,78,79,78,73,71,72,70,79,82,62,69,32,74,71,83,,22,31,27,6,10,12,13,9,24,Centre-Forward,22000000,summer,Liga Portugal,2015
189,78,Slovenia,71,74,Right,2016.0,67,53,63,75,59,67,59,53,73,73,59,55,61,69,50,69,75,76,69,66,71,69,63,73,57,,61,71,67,9,9,9,14,4,25,Defensive Midfield,1300000,summer,Laliga,2015
182,77,Serbia,59,64,Left,2016.0,58,61,37,67,54,62,58,71,57,63,71,67,59,57,61,63,70,71,70,59,59,41,54,58,42,,50,54,50,14,8,12,5,12,19,Right-Back,1000000,summer,Ligue 1,2015
184,78,Argentina,77,83,Right,2015.0,77,65,67,79,69,80,69,54,75,80,81,83,76,76,69,73,66,86,72,68,67,67,75,81,59,,57,67,65,11,10,8,8,7,24,Central Midfield,15000000,summer,Serie A,2015
180,75,Italy,58,71,Right,2016.0,55,28,53,68,54,58,57,49,64,62,59,56,65,55,66,58,55,65,55,61,48,30,54,58,62,,34,50,50,11,5,14,7,7,20,Defensive Midfield,8000000,winter,Serie A,2015
189,77,Belgium,58,66,Right,2016.0,31,60,66,44,57,58,35,28,32,50,50,50,57,48,56,65,65,55,61,57,35,25,59,42,58,,25,25,25,12,9,7,11,6,20,Centre-Forward,4000000,summer,Ligue 1,2015
180,75,Senegal,61,67,Right,2016.0,48,46,66,67,39,61,48,42,63,68,69,68,59,59,60,76,51,54,90,64,78,65,49,48,45,,69,66,57,15,12,8,11,12,26,Defensive Midfield,2770000,winter,Jupiler Pro League,2015
196,85,Uruguay,71,77,Right,2015.0,25,22,73,41,59,41,25,25,34,54,50,67,31,71,47,62,34,73,81,26,76,73,32,37,41,,72,77,78,15,12,14,15,12,24,Centre-Back,2800000,summer,Premier League,2015
178,75,Germany,57,68,Left,2017.0,63,36,45,62,39,51,50,35,52,59,68,66,67,64,72,56,65,53,64,38,53,52,38,44,40,,54,63,51,14,11,10,7,10,21,Left-Back,3800000,summer,1 Bundesliga,2015
181,78,Turkey,72,77,Right,2016.0,78,36,64,73,42,69,75,46,66,69,75,81,73,71,74,61,70,83,75,54,69,69,58,64,43,,71,73,68,7,6,9,15,12,25,Right-Back,1630000,summer,Super Lig,2015
189,85,Venezuela,80,83,Right,2018.0,48,83,86,69,75,75,53,52,40,76,78,81,72,73,48,86,67,68,91,70,72,33,82,53,62,,25,23,25,13,13,7,5,14,25,Centre-Forward,17000000,summer,Premier League,2015
186,73,Montenegro,78,82,Right,2016.0,39,43,79,64,31,53,33,32,69,65,65,69,60,75,55,42,84,68,75,30,77,82,33,49,39,,81,81,79,13,12,13,12,11,24,Centre-Back,12000000,summer,Laliga,2015
187,80,France,56,74,Right,2016.0,25,25,25,32,25,21,25,25,25,23,44,43,33,57,55,25,58,24,72,25,25,23,25,25,33,,25,25,25,64,57,52,48,55,20,Goalkeeper,1000000,summer,Ligue 1,2015
179,73,England,56,74,Right,2021.0,34,60,29,59,51,62,49,61,56,61,77,74,75,49,67,54,58,61,39,58,59,28,62,55,68,,25,32,29,10,13,13,11,13,19,Attacking Midfield,2650000,winter,Premier League,2015
181,75,Italy,56,72,Right,2015.0,40,61,45,49,49,63,66,63,48,56,72,65,64,57,61,57,59,56,58,53,28,25,43,57,58,,25,25,25,12,11,6,14,5,21,Centre-Forward,2000000,summer,Serie A,2015
180,80,Colombia,56,71,Right,2021.0,50,29,52,51,24,48,32,31,35,50,65,67,56,53,62,23,59,77,79,22,55,52,49,30,34,,49,58,56,8,11,14,6,8,18,Central Midfield,1600000,summer,Serie A,2015
187,82,Italy,75,83,Left,2019.0,49,78,74,65,71,76,65,55,44,78,76,80,75,74,70,76,91,69,70,63,68,24,78,61,71,,25,29,27,6,12,8,6,8,24,Centre-Forward,18000000,summer,Serie A,2015
170,68,Switzerland,56,62,Left,2015.0,52,33,39,44,46,61,39,37,48,53,68,69,73,37,83,50,43,74,32,34,35,25,75,53,54,,25,31,34,15,12,11,7,5,24,Right Winger,1200000,winter,Super League,2015
174,68,Colombia,55,67,Right,2021.0,34,58,56,42,44,48,35,32,35,52,69,71,77,57,70,61,73,75,41,47,44,22,53,52,64,,22,24,21,10,13,13,10,7,19,Centre-Forward,5000000,summer,Laliga,2015
183,76,Italy,54,75,Left,2021.0,42,37,47,65,41,56,49,33,62,56,56,55,55,60,65,52,57,35,55,38,57,50,33,60,31,,43,52,49,12,13,8,13,15,18,Defensive Midfield,9000000,winter,Serie A,2015
184,78,Romania,76,80,Right,2018.0,45,59,69,76,69,65,45,24,71,67,77,84,58,77,76,81,73,71,76,71,75,80,51,46,50,,79,76,80,6,10,9,13,12,25,Centre-Back,7000000,summer,Serie A,2015
172,66,Czech Republic,77,81,Right,2018.0,68,70,40,80,68,78,77,67,77,79,76,68,81,78,87,69,77,91,47,74,63,72,74,77,64,,69,70,67,15,13,15,13,13,24,Central Midfield,3800000,summer,1 Bundesliga,2015
182,76,Tunisia,75,80,Right,2018.0,77,73,46,77,56,79,77,82,61,77,76,76,78,73,67,72,48,66,68,71,68,39,74,75,71,,25,29,29,5,6,10,10,5,24,Centre-Forward,11800000,winter,Premier League,2015
180,75,Switzerland,51,58,Right,2016.0,29,56,55,44,36,41,39,29,32,53,58,54,55,49,65,47,61,55,59,46,35,25,51,45,67,,25,25,25,8,14,10,6,12,20,Second Striker,4000000,winter,Premier League,2015
188,74,Switzerland,50,62,Right,2021.0,42,25,45,53,26,30,32,22,25,60,68,73,41,51,66,42,73,57,40,25,46,52,27,29,34,,47,52,50,8,14,9,11,8,18,Centre-Back,4000000,summer,1 Bundesliga,2015
178,74,France,65,71,Right,2017.0,60,55,50,67,41,65,51,41,52,62,73,74,73,73,73,60,50,61,70,56,33,39,71,68,47,,35,32,34,9,9,11,14,13,26,Right Winger,2000000,winter,Super League,2015
184,80,Mali,67,73,Right,2015.0,43,41,59,72,30,58,55,37,58,72,72,75,77,74,68,64,66,92,84,54,77,65,64,58,54,,57,76,64,6,7,10,15,9,24,Defensive Midfield,1500000,summer,Ligue 1,2015
182,72,Italy,48,57,Right,2017.0,45,39,45,47,32,48,46,38,43,45,61,64,52,45,62,47,59,55,52,34,51,42,54,41,41,,30,42,40,5,4,7,8,6,19,Central Midfield,7700000,summer,Serie A,2015
181,63,England,47,53,Right,2015.0,31,34,45,47,38,44,38,34,49,47,66,65,56,53,56,49,55,56,52,39,56,44,49,43,39,,35,45,45,12,11,8,7,15,18,Centre-Back,1400000,summer,Premier League,2015
183,73,Senegal,65,72,Right,2016.0,29,25,51,55,25,31,24,41,59,58,66,74,57,65,60,43,86,72,82,25,73,61,43,43,38,,62,69,59,14,7,7,9,5,25,Centre-Back,1500000,summer,Ligue 1,2015
169,64,Spain,83,86,Right,2016.0,78,80,55,83,70,84,81,57,74,85,86,80,84,88,82,71,67,78,52,73,56,49,85,75,66,,30,32,31,5,11,12,15,9,28,Right Winger,27000000,summer,Premier League,2015
188,87,Brazil,82,82,Left,2017.0,71,48,84,77,53,68,62,60,75,76,62,65,68,82,63,77,64,65,82,55,76,84,44,66,60,,82,83,85,14,8,10,6,13,31,Centre-Back,4500000,summer,1 Bundesliga,2015
182,78,Brazil,82,82,Left,2017.0,86,59,66,75,56,77,74,75,77,84,79,85,74,82,60,71,62,89,74,60,75,84,71,70,65,,83,81,84,11,15,9,9,5,29,Left-Back,16000000,summer,Laliga,2015
180,76,Brazil,82,82,Right,2018.0,79,76,59,85,79,85,83,85,79,87,69,72,78,81,81,87,73,77,72,88,70,70,77,85,84,,51,71,67,9,11,13,7,8,30,Attacking Midfield,13000000,summer,Serie A,2015
181,76,Brazil,81,85,Right,2017.0,70,80,72,83,80,87,74,67,72,83,78,77,84,78,78,73,74,76,72,74,41,33,80,81,63,,24,30,31,8,11,9,6,10,23,Centre-Forward,41000000,summer,Premier League,2015
175,66,Portugal,81,82,Right,2015.0,81,74,46,80,75,87,80,74,75,83,87,81,92,76,83,85,51,72,63,84,58,31,81,80,72,,25,22,20,5,10,13,6,6,28,Left Winger,6000000,summer,Super Lig,2015
183,80,Brazil,81,81,Right,2016.0,69,63,85,81,67,75,71,70,83,76,74,80,78,79,63,84,84,82,87,77,91,78,73,74,73,,76,81,83,11,7,12,11,5,32,Centre-Back,4200000,summer,Serie A,2015
191,84,Spain,80,83,Right,2015.0,25,25,25,29,25,25,25,25,23,25,32,49,52,68,58,25,70,43,79,25,45,25,25,25,25,,25,25,25,82,81,78,80,79,28,Goalkeeper,6000000,summer,Laliga,2015
198,89,Brazil,80,80,Right,2015.0,39,32,91,73,61,50,59,76,61,68,67,77,55,80,42,90,47,60,84,75,75,80,53,58,59,,80,84,77,14,10,14,8,14,26,Centre-Back,3000000,summer,Liga Portugal,2015
188,80,Spain,79,83,Right,2017.0,65,63,68,84,42,72,66,71,81,78,60,65,52,80,60,82,52,83,84,69,79,81,76,76,72,,77,81,75,8,12,15,11,10,28,Centre-Back,5300000,winter,Premier League,2015
185,76,Brazil,79,83,Right,2018.0,59,53,69,75,40,70,64,52,72,74,66,69,79,78,73,77,72,84,81,67,91,86,60,71,53,,83,84,85,6,15,13,5,11,23,Defensive Midfield,8000000,summer,Serie A,2015
184,80,Spain,79,83,Left,2015.0,53,36,76,75,38,53,66,45,69,68,65,69,57,73,58,58,78,68,85,37,76,82,38,55,45,,75,84,80,11,7,5,5,13,26,Centre-Back,2700000,summer,Laliga,2015
184,81,Spain,79,79,Right,2018.0,78,70,84,84,54,78,75,67,83,81,69,74,64,82,63,85,73,79,81,75,82,69,83,77,76,,53,70,62,13,15,13,15,14,29,Centre-Forward,10000000,summer,Laliga,2015
