height_cm,weight_kg,nationality,overall,potential,preferred_foot,contract_valid_until,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,age_y,position,fee,window,league,season
185,78,Netherlands,73,78,Left,2019.0,43,33,77,72,33,55,33,35,69,65,64,69,63,74,61,60,72,69,78,31,76,64,41,45,41,73,67,75,75,9,9,14,14,9,22,Centre-Back,2500000,summer,1 Bundesliga,2017
187,77,Nigeria,74,88,Left,2019.0,48,77,60,67,65,74,67,53,58,74,89,85,79,70,70,74,58,65,74,66,56,17,75,65,74,73,15,22,12,8,7,7,11,15,20,Centre-Forward,27700000,summer,Premier League,2017
180,77,Netherlands,77,83,Right,2018.0,64,32,66,70,36,67,42,34,58,69,77,81,71,72,70,62,74,72,77,43,79,77,55,49,43,65,77,84,86,9,15,11,6,10,21,Right-Back,4000000,summer,Ligue 1,2017
171,66,Turkey,76,82,Right,2018.0,68,66,49,74,71,83,74,72,62,80,91,90,93,72,92,73,75,67,48,72,59,40,72,67,64,75,29,33,27,9,12,7,13,7,23,Left Winger,1500000,summer,Super Lig,2017
178,65,Slovenia,80,82,Right,2020.0,63,65,34,82,58,86,76,64,76,82,86,79,91,81,81,70,67,88,47,72,64,72,76,81,64,81,42,67,54,13,11,7,6,16,26,Central Midfield,20000000,summer,1 Bundesliga,2017
180,76,France,70,75,Right,2019.0,70,66,60,68,56,74,58,47,61,70,78,87,78,61,68,64,72,72,77,52,74,65,65,41,51,67,65,69,69,12,13,12,9,11,25,Right-Back,9000000,summer,Ligue 1,2017
187,85,Austria,79,84,Left,2021.0,52,21,75,74,27,63,24,28,70,67,64,70,59,78,61,40,73,65,80,25,76,79,30,59,35,75,80,81,78,13,10,15,12,11,24,Centre-Back,19400000,summer,Premier League,2017
178,70,England,80,82,Left,2018.0,76,47,68,78,47,77,64,52,65,77,79,83,73,81,74,72,70,77,69,65,72,79,65,69,63,77,80,82,83,6,11,8,9,15,27,Left-Back,7500000,summer,Premier League,2017
178,71,France,81,88,Right,2017.0,79,76,52,78,77,86,84,70,62,79,94,93,88,76,86,78,73,74,58,76,36,23,75,69,70,73,11,15,15,5,3,5,3,5,21,Left Winger,21000000,summer,1 Bundesliga,2017
179,68,Austria,63,77,Right,2017.0,55,49,49,65,56,65,62,43,63,64,73,71,72,62,63,63,67,65,51,64,51,57,47,64,51,65,36,48,42,9,12,12,13,12,20,Central Midfield,7000000,summer,1 Bundesliga,2017
188,85,Greece,81,81,Left,2020.0,60,80,85,67,78,78,73,71,59,80,55,66,52,77,34,82,79,64,85,78,80,21,84,67,61,81,23,26,13,12,7,10,8,16,29,Centre-Forward,15000000,summer,Ligue 1,2017
178,70,England,81,84,Right,2019.0,76,51,76,73,57,74,76,73,67,73,86,93,70,75,73,86,83,90,77,70,78,74,62,67,63,75,77,81,84,12,6,16,15,8,27,Right-Back,52700000,summer,Premier League,2017
185,87,Greece,79,83,Right,2017.0,55,23,86,57,45,42,42,54,52,56,63,66,51,73,61,72,91,63,90,59,92,67,35,44,46,72,79,81,80,11,10,12,9,10,25,Centre-Back,6500000,summer,1 Bundesliga,2017
185,81,Belgium,64,79,Right,2020.0,51,60,54,52,54,73,38,42,36,64,83,76,73,68,59,63,63,51,73,53,40,16,61,46,60,66,16,21,18,12,15,12,5,10,19,Centre-Forward,11500000,summer,1 Bundesliga,2017
175,67,Mali,65,78,Right,2020.0,42,58,64,70,44,63,52,42,65,67,74,78,76,61,77,61,65,68,62,53,64,58,52,62,49,50,53,61,50,9,12,14,8,6,21,Central Midfield,2000000,summer,Ligue 1,2017
191,91,Belgium,77,78,Right,2020.0,42,77,83,76,69,65,46,29,59,75,55,74,38,75,35,79,75,87,90,65,77,32,77,70,62,73,15,46,38,7,16,6,9,12,28,Centre-Forward,3800000,summer,Premier League,2017
180,75,Argentina,76,83,Right,2019.0,77,55,60,83,73,77,79,71,75,81,75,69,77,74,77,80,61,79,69,76,72,72,64,81,57,74,64,72,72,9,14,6,9,10,23,Defensive Midfield,23000000,summer,Premier Liga,2017
190,86,Italy,87,87,Right,2020.0,44,37,84,75,55,68,56,61,83,75,64,74,60,84,54,74,85,73,85,65,82,90,38,74,70,82,84,88,88,2,2,3,2,4,30,Centre-Back,42000000,summer,Serie A,2017
188,85,Italy,77,77,Right,2019.0,33,83,82,64,80,66,49,28,36,74,68,68,66,76,59,80,82,69,85,56,60,24,80,52,64,66,20,21,17,15,6,12,14,9,28,Centre-Forward,9800000,summer,Serie A,2017
183,82,France,70,74,Right,2019.0,57,71,59,51,40,70,43,32,32,68,77,75,70,65,62,78,57,64,71,60,72,21,74,44,53,58,15,20,13,7,6,8,14,16,24,Centre-Forward,10000000,summer,Ligue 1,2017
186,77,Italy,71,83,Right,2020.0,57,52,50,78,55,69,64,38,75,77,66,68,64,69,64,64,62,66,69,66,57,50,61,67,49,65,50,62,57,12,7,10,13,11,21,Attacking Midfield,10000000,summer,Serie A,2017
175,74,Italy,77,77,Right,2019.0,76,58,48,84,70,74,78,78,84,80,68,66,74,72,78,74,54,68,64,74,64,70,62,80,72,73,58,66,60,11,9,7,12,11,31,Defensive Midfield,2260000,summer,Serie A,2017
172,67,Italy,69,77,Right,2018.0,64,68,54,63,66,71,62,50,48,72,85,82,90,61,73,66,71,57,56,65,47,20,64,47,65,55,15,20,18,13,14,9,8,14,23,Attacking Midfield,1000000,summer,Serie A,2017
187,82,Italy,75,75,Right,2018.0,35,29,72,54,34,48,42,36,58,50,62,66,58,66,52,65,76,60,81,60,76,78,32,28,45,74,78,80,76,5,5,5,5,5,32,Centre-Back,2000000,summer,Serie A,2017
178,67,Argentina,77,83,Right,2020.0,48,78,77,68,78,74,49,40,48,77,73,70,69,69,70,74,90,71,77,62,72,19,85,64,70,66,23,19,16,8,15,7,15,15,24,Centre-Forward,19000000,summer,1 Bundesliga,2017
178,63,Argentina,82,82,Right,2018.0,74,52,54,83,78,67,71,76,82,84,74,69,76,80,78,77,62,80,72,75,83,82,55,80,72,80,70,80,77,14,12,7,12,7,31,Defensive Midfield,19700000,summer,Serie A,2017
184,80,Germany,63,70,Right,2018.0,42,61,65,49,55,64,49,38,36,60,65,73,69,61,64,65,73,54,65,60,59,20,61,48,61,57,13,16,13,8,7,12,10,10,23,Centre-Forward,2000000,winter,1 Bundesliga,2017
179,73,Brazil,80,80,Right,2017.0,63,23,65,77,47,69,66,47,73,74,55,53,70,78,73,71,82,77,76,35,83,84,49,69,61,78,80,81,80,10,8,8,5,6,30,Defensive Midfield,5700000,summer,Serie A,2017
169,65,Argentina,74,78,Right,2019.0,72,69,49,73,66,76,73,70,71,75,80,78,81,70,84,70,59,66,48,64,44,38,70,70,65,62,35,31,29,9,7,11,10,9,26,Attacking Midfield,1000000,winter,Super Lig,2017
181,76,Sweden,72,81,Left,2019.0,76,52,41,70,54,67,74,70,66,68,82,82,79,70,73,69,69,92,65,59,63,62,62,67,59,70,70,65,69,10,12,10,15,8,23,Left-Back,4500000,summer,1 Bundesliga,2017
178,79,Colombia,76,79,Right,2019.0,60,73,52,70,70,86,65,60,55,86,88,90,84,69,77,78,62,62,66,71,50,16,76,70,74,68,18,24,22,8,10,10,14,6,26,Centre-Forward,24500000,summer,Laliga,2017
187,80,Brazil,83,83,Left,2018.0,61,46,75,80,54,69,42,45,78,74,68,67,66,83,62,80,75,83,80,71,88,85,51,69,58,72,79,87,88,10,6,11,12,13,29,Defensive Midfield,10000000,summer,Ligue 1,2017
180,70,Denmark,65,70,Right,2023.0,59,49,56,69,43,62,47,43,64,65,56,64,57,60,59,59,54,85,66,56,67,55,64,62,48,59,55,59,60,7,7,14,13,13,23,Central Midfield,3500000,summer,Ligue 1,2017
185,76,Poland,75,77,Right,2019.0,58,77,76,69,67,70,50,49,54,72,78,77,63,70,58,70,74,81,77,69,76,24,80,65,65,72,13,22,20,15,11,7,7,14,26,Centre-Forward,4500000,summer,Jupiler Pro League,2017
173,75,Poland,74,75,Left,2019.0,77,76,35,73,65,76,77,78,64,77,89,83,77,71,82,75,72,65,58,71,68,73,70,77,62,67,71,72,74,14,6,13,16,12,27,Left-Back,1750000,summer,Premier Liga,2017
181,77,Russia,74,82,Right,2019.0,62,64,57,77,45,78,58,56,74,74,71,77,80,75,74,69,73,76,77,69,57,73,64,69,54,75,74,72,68,11,8,16,16,15,25,Central Midfield,3300000,winter,Premier Liga,2017
177,67,Germany,79,88,Right,2018.0,66,58,42,82,49,82,58,48,77,83,78,65,84,78,77,72,70,89,58,75,68,65,65,80,55,63,63,65,61,14,7,9,12,11,21,Central Midfield,12000000,summer,1 Bundesliga,2017
183,73,Brazil,77,78,Right,2017.0,76,71,74,73,62,77,64,38,72,67,94,93,85,78,64,74,73,79,71,67,63,32,75,63,67,57,24,29,21,7,6,12,10,11,28,Centre-Back,8000000,summer,Super Lig,2017
187,83,France,82,83,Left,2020.0,60,23,71,75,20,50,50,30,66,61,55,68,61,72,55,51,82,72,90,38,85,82,32,49,40,73,79,84,83,14,12,9,7,8,27,Centre-Back,28200000,summer,Premier League,2017
184,71,Senegal,69,75,Right,2017.0,58,70,64,59,63,71,36,42,36,67,67,76,65,62,54,74,73,61,78,66,49,36,64,56,70,45,27,42,37,9,16,9,8,11,23,Centre-Forward,3850000,summer,Jupiler Pro League,2017
187,85,Switzerland,53,68,Right,2018.0,24,25,51,37,31,29,26,27,34,34,56,51,44,48,49,38,66,52,71,18,42,50,28,32,40,42,49,57,56,10,9,13,6,9,22,Centre-Back,21500000,winter,1 Bundesliga,2017
184,73,Spain,81,84,Right,2020.0,50,43,77,79,43,62,56,45,73,78,76,70,67,75,69,58,87,64,73,36,63,83,58,43,52,61,83,87,82,10,15,13,12,8,27,Centre-Back,10500000,winter,Laliga,2017
174,75,Brazil,86,86,Left,2020.0,87,67,70,81,54,83,80,67,76,87,77,80,77,85,82,83,77,82,77,66,84,83,69,75,59,76,80,84,87,12,5,5,5,9,30,Centre-Back,7500000,summer,Ligue 1,2017
184,80,Italy,77,84,Right,2021.0,72,63,68,77,70,76,71,65,77,77,69,69,75,75,67,82,69,83,78,79,71,75,73,72,51,72,64,75,72,11,7,5,12,14,22,Central Midfield,12000000,summer,Serie A,2017
185,76,Italy,75,75,Left,2017.0,55,80,80,65,70,69,61,64,45,75,60,66,68,70,60,80,78,54,78,50,58,24,80,62,74,76,18,24,20,6,6,11,8,11,35,Centre-Forward,1000000,summer,Serie A,2017
176,74,Germany,71,74,Right,2018.0,69,62,51,72,70,73,70,64,62,72,77,74,81,67,80,66,60,65,59,66,58,43,67,68,59,56,22,32,28,10,14,8,12,14,26,Second Striker,2500000,summer,1 Bundesliga,2017
172,72,Argentina,75,80,Left,2018.0,84,58,55,69,29,73,78,74,66,74,85,84,81,72,84,75,69,89,68,75,74,63,66,68,43,76,50,52,51,8,14,13,13,14,25,Left-Back,9590000,summer,Liga Portugal,2017
182,76,Denmark,60,70,Left,2018.0,61,65,55,54,58,56,46,44,50,61,69,68,71,51,71,61,54,57,61,46,40,24,54,52,63,60,17,30,24,12,13,10,14,7,21,Centre-Forward,4950000,summer,Jupiler Pro League,2017
177,69,Brazil,79,79,Right,2018.0,83,54,66,76,58,71,82,56,73,82,86,82,74,77,73,84,70,85,69,68,76,74,74,64,61,70,69,75,81,10,12,12,9,13,31,Right-Back,4500000,summer,Super Lig,2017
189,88,Germany,82,82,Right,2019.0,62,86,83,69,78,74,68,36,50,75,68,75,64,80,55,82,76,69,86,78,72,20,87,62,74,86,20,24,20,8,8,9,7,14,32,Centre-Forward,3000000,winter,1 Bundesliga,2017
183,83,Gabon,77,83,Right,2020.0,72,55,56,81,68,78,68,68,77,81,79,79,79,74,79,78,55,79,79,78,78,70,72,76,68,74,60,66,66,12,9,15,8,16,23,Defensive Midfield,17250000,summer,Premier League,2017
170,63,Portugal,78,81,Left,2017.0,77,27,60,73,53,75,63,60,71,75,88,84,88,75,92,69,92,92,55,73,73,73,59,60,60,73,74,75,77,13,5,9,8,14,26,Left-Back,6000000,summer,Serie A,2017
192,83,Austria,82,82,Right,2020.0,83,75,72,79,79,84,79,74,68,85,78,78,76,73,57,76,68,79,85,71,73,46,79,80,78,77,47,57,30,14,15,10,10,15,28,Centre-Forward,22300000,summer,Premier League,2017
194,90,Serbia,72,78,Left,2019.0,21,16,12,30,15,17,20,14,20,11,39,35,32,66,37,24,33,38,81,17,17,17,13,41,25,22,14,12,20,65,77,65,79,68,25,Goalkeeper,1000000,summer,Laliga,2017
180,73,Croatia,75,85,Right,2017.0,75,62,47,82,65,80,64,57,78,78,75,71,64,58,67,70,53,65,50,76,51,28,63,78,60,73,40,54,48,6,15,12,13,12,21,Central Midfield,13500000,summer,Serie A,2017
179,73,Austria,72,72,Left,2018.0,68,46,57,66,62,68,56,57,58,70,77,77,75,70,72,71,74,79,68,65,68,69,49,64,38,70,67,72,71,10,13,15,7,15,30,Left-Back,4500000,summer,Premier League,2017
185,76,Netherlands,78,81,Right,2020.0,63,51,71,78,62,62,57,43,76,74,66,66,62,78,69,74,79,82,78,66,78,81,61,72,60,72,72,78,78,14,15,7,12,12,26,Defensive Midfield,16700000,summer,Serie A,2017
177,71,Zimbabwe,72,78,Left,2018.0,46,39,59,68,41,68,45,37,60,73,74,70,72,67,75,74,68,81,76,53,88,80,54,61,41,52,64,73,68,9,15,10,15,8,23,Defensive Midfield,3000000,summer,Jupiler Pro League,2017
185,80,Germany,73,73,Left,2017.0,49,35,73,65,26,51,25,32,62,63,62,64,56,71,57,44,79,64,72,32,65,75,44,52,46,67,74,72,73,12,10,16,14,7,32,Centre-Back,1140000,winter,Scottish Premiership,2017
178,76,Germany,68,82,Right,2020.0,69,57,37,70,58,69,72,70,61,65,90,83,81,61,76,68,69,68,57,59,41,27,63,68,61,53,24,25,19,13,11,15,7,10,22,Left Winger,2000000,summer,1 Bundesliga,2017
186,82,Netherlands,76,78,Left,2020.0,75,62,55,69,58,77,68,52,59,76,82,86,68,76,53,75,66,83,78,64,70,72,74,68,53,67,73,75,77,12,15,12,11,10,27,Centre-Back,3000000,summer,Premier League,2017
184,72,Italy,69,69,Right,2018.0,39,74,67,52,54,64,55,56,39,70,66,63,60,69,61,68,34,56,63,57,48,26,73,37,65,53,17,17,16,15,10,7,11,16,28,Centre-Forward,1700000,summer,Serie A,2017
182,75,Argentina,83,87,Right,2018.0,55,48,81,78,36,43,53,45,70,73,60,65,73,81,59,57,83,68,79,53,78,85,50,64,57,70,85,84,86,5,11,12,6,12,26,Centre-Back,18000000,summer,Serie A,2017
175,66,Brazil,74,86,Left,2020.0,67,72,43,62,72,80,76,69,51,76,86,84,83,77,88,77,66,68,57,70,62,39,78,67,71,77,25,37,31,15,12,15,15,9,19,Central Midfield,2000000,summer,Serie A,2017
181,82,Australia,72,74,Right,2019.0,68,67,56,66,63,74,72,36,52,69,91,91,77,68,78,74,78,77,64,68,73,30,70,63,69,65,15,30,12,8,10,8,6,10,26,Left Winger,3000000,summer,1 Bundesliga,2017
184,82,Australia,79,84,Right,2021.0,13,11,14,40,13,13,13,12,45,14,62,58,62,77,60,20,83,36,83,19,43,20,13,53,25,70,16,20,17,82,73,82,78,80,25,Goalkeeper,6000000,summer,Premier League,2017
179,75,Norway,62,73,Right,2023.0,58,53,54,63,49,64,59,46,63,63,75,73,75,56,68,54,74,73,68,49,66,59,49,64,52,53,43,48,53,14,6,9,13,7,21,Defensive Midfield,1400000,summer,Premier League,2017
167,58,France,79,79,Right,2018.0,80,66,50,78,72,80,82,80,75,81,85,82,91,76,93,75,42,73,35,74,52,34,73,78,65,64,21,26,34,14,12,8,6,8,32,Attacking Midfield,1500000,summer,Super Lig,2017
179,75,Argentina,77,85,Right,2017.0,60,42,56,74,33,67,47,44,72,73,64,67,65,71,76,61,74,81,70,44,80,82,53,66,46,74,72,83,79,12,13,7,6,7,24,Defensive Midfield,8500000,summer,Premier Liga,2017
187,81,Uruguay,77,80,Right,2021.0,68,60,60,80,62,73,60,58,76,79,69,69,68,78,56,76,62,83,77,74,72,76,70,75,56,69,64,74,70,4,4,4,4,4,25,Central Midfield,24000000,summer,Serie A,2017
190,87,Germany,77,82,Right,2019.0,73,51,83,77,53,62,58,51,74,72,54,65,58,79,53,78,68,73,82,56,69,81,55,68,66,76,79,80,79,12,10,6,8,10,23,Centre-Back,17000000,summer,1 Bundesliga,2017
183,74,Italy,76,81,Right,2017.0,76,33,64,72,33,69,75,39,68,75,79,83,79,64,75,65,75,87,67,51,72,72,64,60,49,74,72,78,78,5,3,5,5,3,24,Right-Back,12000000,summer,Serie A,2017
180,69,Italy,66,81,Left,2017.0,67,38,48,74,56,68,70,49,70,71,72,70,66,56,70,65,59,70,57,67,48,50,54,62,52,55,45,57,57,11,10,14,8,15,20,Central Midfield,2000000,winter,Serie A,2017
187,76,France,81,82,Right,2018.0,61,55,78,80,60,67,57,57,78,75,68,67,64,77,65,80,79,91,77,59,86,84,60,65,71,74,81,83,77,11,11,11,8,5,28,Defensive Midfield,5000000,summer,Serie A,2017
183,76,Germany,74,79,Right,2017.0,64,65,51,73,63,78,66,58,62,77,84,83,79,72,75,71,59,68,65,62,55,39,75,74,57,66,23,27,25,8,12,10,10,9,23,Second Striker,20000000,summer,1 Bundesliga,2017
188,76,Austria,60,75,Left,2019.0,33,25,62,54,31,40,27,31,52,45,54,61,52,47,53,42,64,62,71,26,58,58,43,42,42,47,56,61,57,13,13,14,14,8,19,Centre-Back,7500000,summer,Eredivisie,2017
181,72,Uruguay,70,77,Left,2017.0,70,53,55,60,38,70,65,71,53,70,70,72,65,63,63,65,61,70,72,68,64,65,56,45,52,59,68,75,75,10,7,10,14,6,25,Left-Back,2500000,summer,Serie A,2017
179,72,Argentina,64,76,Right,2017.0,45,69,63,56,47,63,40,32,42,65,74,76,68,52,63,65,82,56,67,50,29,17,56,48,56,49,20,21,18,15,10,16,14,14,18,Centre-Forward,10000000,winter,Eredivisie,2017
190,92,Morocco,83,83,Right,2017.0,45,49,85,66,31,57,34,27,62,66,64,70,58,81,54,59,79,69,86,24,84,78,39,47,41,77,84,85,84,7,4,8,7,11,30,Centre-Back,16700000,summer,Serie A,2017
198,99,Germany,69,69,Right,2018.0,10,8,25,39,9,15,14,17,35,17,32,48,30,72,28,21,67,37,82,19,40,30,6,52,23,60,23,15,28,70,65,68,69,68,29,Goalkeeper,2000000,summer,1 Bundesliga,2017
193,87,Austria,72,79,Left,2019.0,65,69,70,72,63,73,61,78,68,76,66,74,66,70,52,80,50,70,69,75,58,33,71,67,62,65,35,40,38,10,6,9,16,6,23,Centre-Forward,5500000,summer,1 Bundesliga,2017
188,82,England,75,82,Right,2018.0,49,41,76,69,30,59,32,25,67,64,66,67,46,68,59,34,80,77,82,43,55,73,23,47,48,73,76,77,76,16,7,8,14,11,24,Centre-Back,28500000,summer,Premier League,2017
190,85,Slovenia,61,65,Right,2019.0,50,34,55,63,31,50,42,42,59,55,56,52,57,49,52,47,61,52,81,32,59,50,35,46,47,47,61,62,63,9,12,12,14,13,27,Centre-Back,8000000,summer,Premier Liga,2017
187,80,Slovakia,68,77,Right,2020.0,43,41,67,62,45,42,38,39,61,56,65,65,43,58,53,54,67,64,69,35,65,65,36,41,58,52,68,71,72,10,13,12,8,12,22,Centre-Back,34000000,summer,Serie A,2017
178,73,Kosovo,74,84,Right,2018.0,68,72,53,67,68,82,71,45,67,76,94,87,88,65,74,73,48,73,56,67,69,24,66,62,45,65,21,29,36,7,14,7,14,6,21,Right Winger,8100000,winter,1 Bundesliga,2017
175,72,Egypt,81,86,Left,2019.0,69,77,59,76,69,87,59,60,63,87,92,91,86,80,84,71,70,77,60,62,63,55,81,71,61,73,37,43,41,14,14,9,11,14,25,Right Winger,42000000,summer,Premier League,2017
183,78,Senegal,74,82,Right,2017.0,60,74,75,62,60,72,46,37,36,72,87,89,78,78,70,72,81,72,70,56,37,24,71,56,72,59,15,17,15,6,9,9,10,10,24,Centre-Forward,3500000,summer,Ligue 1,2017
187,78,Algeria,75,83,Left,2017.0,64,58,48,80,63,74,67,56,75,77,68,55,75,66,68,74,54,78,71,72,74,77,68,76,58,78,69,70,58,9,10,16,9,15,22,Central Midfield,19000000,summer,1 Bundesliga,2017
187,82,Morocco,76,76,Right,2018.0,77,65,47,77,62,82,72,62,67,79,81,82,78,69,65,70,74,71,76,68,70,44,70,69,52,76,43,33,32,6,8,8,15,13,31,Right Winger,3500000,summer,Super Lig,2017
174,75,Bermuda,71,74,Right,2018.0,63,71,62,63,66,70,67,65,43,71,85,83,81,65,80,67,73,83,59,68,67,56,76,66,61,70,25,48,35,10,6,13,11,7,27,Centre-Forward,5400000,summer,Premier League,2017
173,75,Tunisia,71,77,Right,2017.0,60,66,49,70,70,75,64,66,68,74,75,77,80,63,79,67,64,81,69,62,59,32,67,67,70,53,42,34,27,8,15,15,11,12,24,Left Winger,2000000,summer,Ligue 1,2017
198,89,Brazil,84,84,Right,2018.0,45,57,93,74,60,60,52,76,70,68,67,76,53,83,42,92,43,62,84,82,73,88,53,59,60,84,83,86,85,14,10,14,8,14,28,Centre-Back,2500000,summer,Laliga,2017
180,75,Netherlands,72,81,Left,2020.0,61,41,67,75,52,63,63,59,70,69,77,79,66,73,63,63,77,74,76,56,64,71,42,50,48,64,68,74,71,10,7,7,16,10,22,Centre-Back,22800000,summer,Premier League,2017
185,80,England,68,80,Right,2018.0,42,37,66,72,29,66,51,38,65,73,72,68,76,69,58,71,71,68,69,67,65,68,52,69,49,69,65,68,62,12,9,15,8,8,22,Defensive Midfield,6300000,summer,Premier League,2017
192,89,Argentina,67,71,Left,2018.0,35,40,66,55,29,45,48,36,54,52,52,43,39,59,33,60,32,66,90,46,72,66,49,39,42,55,64,68,70,13,13,10,8,7,24,Centre-Back,1000000,winter,Serie A,2017
177,67,Portugal,76,85,Right,2021.0,74,50,56,69,42,75,51,30,53,74,86,91,85,79,77,68,76,85,58,46,65,69,73,60,38,69,68,73,73,16,12,10,14,12,23,Right-Back,35700000,summer,Laliga,2017
194,84,Serbia,84,84,Left,2019.0,68,64,77,82,74,72,68,67,80,79,66,68,57,82,53,78,71,90,90,75,83,86,68,77,69,85,76,84,78,7,15,12,14,9,28,Defensive Midfield,44700000,summer,Premier League,2017
192,84,Brazil,80,80,Right,2019.0,11,15,14,36,12,19,12,13,36,24,53,49,59,74,49,28,79,39,63,19,40,15,11,40,22,72,19,14,15,84,80,74,74,83,27,Goalkeeper,7000000,summer,Laliga,2017
174,68,Brazil,92,95,Right,2021.0,75,89,62,81,83,96,78,79,75,95,93,90,96,88,82,78,61,70,49,77,56,36,90,80,81,80,21,24,33,9,9,15,15,11,25,Left Winger,222000000,summer,Ligue 1,2017
180,78,Germany,73,79,Left,2019.0,67,46,55,73,49,75,59,42,63,74,88,86,74,72,72,63,60,77,72,38,67,68,66,65,56,67,67,74,72,13,9,15,7,14,24,Left-Back,3000000,summer,1 Bundesliga,2017
180,64,Italy,71,80,Left,2020.0,70,23,63,60,39,61,54,39,56,63,78,79,74,58,72,57,74,80,68,40,64,62,40,27,47,58,72,75,73,5,5,5,5,5,22,Left-Back,9000000,summer,Serie A,2017
182,77,France,77,79,Right,2017.0,72,76,67,75,73,79,73,73,69,77,87,82,79,82,74,77,65,72,57,74,70,42,78,75,67,64,25,22,39,8,10,14,11,9,26,Centre-Forward,8000000,summer,Ligue 1,2017
188,83,Belgium,79,79,Left,2018.0,63,38,83,75,43,55,59,65,71,59,33,48,56,72,54,67,77,70,82,53,71,79,39,48,48,76,81,81,77,16,10,6,15,13,32,Centre-Back,1500000,summer,Jupiler Pro League,2017
181,77,Cameroon,54,61,Right,2019.0,49,30,47,64,38,53,40,33,49,48,58,61,56,54,62,52,63,55,59,35,56,44,55,51,45,38,37,48,50,7,15,10,12,9,23,Left Winger,2500000,summer,Super League,2017
190,89,France,77,77,Left,2018.0,61,41,68,70,31,59,36,41,68,60,59,68,57,71,32,74,74,70,87,57,85,76,22,52,45,67,78,80,76,15,16,10,15,6,29,Centre-Back,2000000,summer,Ligue 1,2017
171,67,Argentina,76,82,Left,2019.0,68,33,73,69,33,71,61,40,68,73,91,93,83,68,82,66,84,79,62,63,73,74,60,55,46,60,71,73,74,13,9,10,15,16,25,Left-Back,4000000,winter,Eredivisie,2017
195,95,Germany,81,87,Right,2019.0,30,20,80,72,29,42,28,30,57,46,51,63,33,79,33,70,38,65,93,59,77,84,26,30,32,69,82,86,82,15,7,14,7,15,21,Centre-Back,20000000,summer,1 Bundesliga,2017
193,82,Serbia,81,86,Right,2017.0,45,22,82,59,28,49,29,23,59,61,63,69,54,74,58,39,68,68,86,29,79,83,29,31,26,70,83,85,79,12,9,5,11,15,25,Centre-Back,21000000,summer,Serie A,2017
175,72,Spain,83,83,Right,2019.0,81,82,45,80,65,85,83,80,67,83,79,76,84,84,81,74,63,74,62,81,73,58,82,81,74,82,30,39,25,10,15,12,8,8,30,Left Winger,7000000,summer,Laliga,2017
174,65,Nigeria,69,73,Right,2019.0,52,70,59,60,61,73,52,42,57,74,90,93,87,55,78,67,71,64,46,62,61,24,73,51,65,51,32,38,33,8,11,11,13,12,24,Centre-Forward,3800000,summer,Premier League,2017
188,74,Scotland,68,84,Right,2021.0,61,66,43,62,48,70,62,38,55,69,89,87,84,60,67,65,43,70,73,47,34,34,64,54,42,64,36,38,27,13,11,7,7,15,20,Centre-Forward,15200000,summer,Premier League,2017
175,63,Spain,79,86,Right,2017.0,61,71,53,84,53,85,77,64,73,83,76,68,86,81,81,51,62,68,34,69,58,65,78,84,65,73,43,66,62,7,7,14,6,8,22,Central Midfield,20000000,summer,Liga Portugal,2017
192,88,France,83,83,Left,2018.0,63,84,86,76,81,69,70,65,56,82,63,64,60,83,52,84,82,79,88,76,76,41,84,75,81,78,26,37,20,12,15,11,6,5,31,Centre-Forward,17000000,winter,Premier League,2017
185,74,Morocco,78,80,Right,2017.0,73,63,71,80,70,81,77,72,77,83,73,75,70,75,54,81,68,75,78,77,56,61,75,79,70,72,39,59,53,5,14,6,6,9,27,Attacking Midfield,1300000,summer,Super League 1,2017
187,83,Turkey,84,85,Right,2018.0,49,28,84,75,55,64,44,33,69,72,75,77,65,82,61,63,82,68,79,36,74,85,35,59,48,78,87,86,84,11,8,11,12,15,27,Centre-Back,12000000,summer,1 Bundesliga,2017
182,76,Colombia,70,78,Left,2023.0,40,72,76,48,65,69,56,60,47,68,80,70,65,51,70,70,87,75,85,60,35,18,70,43,63,55,16,21,20,11,11,14,9,6,20,Centre-Forward,2000000,summer,Liga Portugal,2017
184,78,Sweden,73,78,Right,2019.0,50,48,59,74,50,70,64,69,76,74,72,73,67,70,64,83,72,89,72,67,69,70,63,68,64,73,58,70,58,6,8,15,16,12,25,Central Midfield,2500000,summer,Serie A,2017
172,71,Brazil,76,85,Right,2019.0,70,64,62,79,61,82,72,71,76,78,79,76,86,78,85,67,57,72,56,67,75,46,72,76,72,79,25,41,27,11,12,9,10,15,23,Defensive Midfield,5000000,summer,Ligue 1,2017
178,67,France,77,90,Left,2021.0,67,77,43,72,63,85,66,65,65,81,83,85,81,66,74,71,58,72,44,65,47,33,74,73,67,70,45,39,45,6,6,14,10,13,20,Right Winger,135000000,summer,Laliga,2017
