height_cm,weight_kg,nationality,overall,potential,preferred_foot,contract_valid_until,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,age_y,position,fee,window,league,season
180,71,Belgium,83,86,Right,2021,78,80,53,75,68,88,81,79,71,87,91,90,90,82,71,85,70,74,59,78,61,18,80,71,74,75,82,39,26,9,11,9,10,10,27,Left Winger,27000000,summer,Laliga,2020
179,83,Germany,82,83,Left,2021,78,84,69,81,83,79,79,80,72,79,75,76,73,82,82,87,76,88,82,84,80,45,82,81,72,80,32,50,33,8,7,9,7,12,28,Centre-Forward,11000000,summer,Ligue 1,2020
191,84,Denmark,82,82,Right,2021,50,55,81,76,37,46,52,69,69,70,64,65,48,75,53,78,74,70,81,41,82,82,31,49,61,69,56,82,79,6,10,13,10,15,31,Centre-Back,3680000,summer,Serie A,2020
196,89,Netherlands,82,82,Right,2021,38,86,93,73,83,68,61,30,37,75,46,53,34,82,32,82,49,70,92,70,68,39,88,67,90,81,52,45,26,6,12,15,11,8,31,Centre-Forward,4000000,winter,Jupiler Pro League,2020
180,77,Switzerland,80,83,Left,2021,86,59,64,78,67,76,82,84,78,78,70,70,72,80,70,78,73,75,73,72,75,80,68,74,83,80,84,78,78,14,13,14,14,11,28,Centre-Back,1950000,summer,Serie A,2020
189,88,Netherlands,80,82,Right,2021,17,12,19,37,19,15,13,20,38,34,57,45,54,77,42,58,57,40,66,17,18,21,11,57,27,61,80,18,16,79,77,77,79,82,29,Goalkeeper,1500000,summer,Serie A,2020
190,80,Poland,80,80,Right,2021,29,27,82,63,17,51,35,26,59,58,42,47,33,77,51,57,80,63,90,20,86,79,24,23,39,78,85,79,77,10,14,5,8,10,32,Centre-Back,3000000,summer,Serie A,2020
188,84,Croatia,80,80,Right,2021,59,33,80,68,42,63,26,18,66,67,54,54,50,75,41,63,81,64,82,34,86,81,21,56,52,69,75,82,84,14,14,13,10,7,31,Centre-Back,12000000,summer,Premier Liga,2020
187,80,Croatia,79,79,Right,2021,60,82,78,74,76,74,64,54,48,78,63,71,68,78,56,77,67,68,76,60,68,42,87,66,70,78,38,32,28,9,11,9,11,7,32,Centre-Forward,1800000,summer,Serie A,2020
196,95,England,78,83,Right,2021,11,16,12,40,12,21,12,14,30,36,58,55,55,73,50,53,76,40,79,13,40,27,16,40,42,62,81,13,11,80,74,70,78,82,27,Goalkeeper,1100000,summer,Premier League,2020
186,84,Netherlands,78,82,Left,2021,43,33,77,72,35,57,35,35,69,67,65,68,65,74,64,60,77,67,78,31,85,73,41,59,41,71,37,80,84,9,9,14,14,9,25,Centre-Back,2000000,summer,Laliga,2020
190,81,Greece,78,78,Right,2021,19,16,24,22,14,15,11,11,36,23,44,34,45,75,49,54,64,33,66,18,18,23,10,47,21,60,50,15,24,78,76,72,77,79,35,Goalkeeper,5130000,summer,Ligue 1,2020
192,83,Morocco,78,78,Left,2021,57,40,79,75,49,58,36,38,73,67,45,61,45,68,32,67,71,61,79,56,81,77,52,47,48,69,82,79,77,13,14,12,10,8,30,Centre-Back,4200000,summer,Liga Portugal,2020
171,64,Denmark,77,83,Right,2021,74,76,51,70,65,86,74,75,65,80,78,81,76,71,79,79,81,70,64,72,45,49,73,75,66,71,70,55,48,12,6,12,11,11,25,Left Winger,2500000,summer,Superliga,2020
180,71,Netherlands,77,82,Right,2021,72,42,74,73,36,65,54,34,64,69,73,79,65,72,73,60,77,77,76,41,80,75,60,60,46,71,76,81,83,9,15,11,6,10,24,Right-Back,3200000,summer,Premier League,2020
184,84,Turkey,77,80,Right,2021,68,35,73,75,41,65,82,74,71,72,64,64,67,76,65,83,84,68,77,71,75,80,50,65,47,75,28,77,73,16,10,8,14,10,25,Centre-Back,2660000,summer,Serie A,2020
185,75,France,77,77,Right,2021,65,58,69,78,56,68,68,63,72,77,57,55,65,74,67,71,65,76,75,56,81,77,63,67,56,73,26,76,75,6,11,12,14,7,30,Defensive Midfield,2230000,summer,Ligue 1,2020
176,73,Poland,76,83,Right,2021,60,64,56,78,38,74,62,36,74,76,73,65,74,74,79,70,79,78,62,64,79,76,68,76,50,70,20,74,70,13,8,11,14,6,25,Central Midfield,7500000,summer,Serie A,2020
189,75,Germany,76,83,Right,2021,42,42,74,70,38,66,37,39,69,69,54,73,62,74,57,55,72,82,76,45,74,77,52,57,48,71,31,78,75,11,12,12,13,13,24,Centre-Back,4000000,summer,1 Bundesliga,2020
176,67,Turkey,76,81,Left,2021,70,67,55,78,60,80,77,75,75,78,76,78,75,71,79,72,58,80,62,72,65,68,67,78,54,74,31,61,53,13,14,15,15,10,25,Right Winger,7000000,winter,Super Lig,2020
175,77,Guinea,76,80,Right,2021,72,76,49,71,67,79,71,68,55,75,88,86,79,74,76,74,55,71,59,75,59,24,76,69,66,71,71,33,29,13,12,11,13,10,24,Left Winger,5500000,summer,Premier Liga,2020
188,85,Colombia,76,79,Right,2021,55,73,71,67,73,74,60,54,54,72,77,86,66,75,70,86,78,72,87,69,90,48,73,62,69,76,70,39,31,12,13,13,7,8,27,Centre-Forward,15000000,summer,1 Bundesliga,2020
175,75,Czech Republic,76,79,Right,2021,80,59,68,70,58,71,67,42,70,73,76,78,74,72,78,64,82,88,76,61,80,73,61,67,49,71,27,74,72,13,12,12,6,13,28,Right-Back,6000000,summer,Premier League,2020
184,83,France,76,77,Right,2021,66,49,69,77,39,70,68,63,74,71,60,68,64,73,61,70,69,83,75,57,75,76,68,73,52,72,11,76,75,12,9,14,13,13,29,Defensive Midfield,2000000,summer,Ligue 1,2020
185,78,England,76,76,Right,2021,70,63,65,79,69,69,68,61,76,72,60,54,64,76,63,67,88,86,70,69,83,77,65,74,44,78,72,75,70,11,15,8,13,10,31,Central Midfield,1100000,summer,Premier League,2020
192,83,Greece,76,76,Left,2021,33,38,70,72,55,62,56,28,70,69,33,32,34,68,42,66,80,70,88,37,80,79,40,49,40,68,76,77,74,9,14,11,10,10,32,Centre-Back,1000000,summer,Laliga,2020
183,78,Argentina,75,84,Right,2021,59,49,78,73,49,66,46,43,74,70,69,74,72,71,59,63,80,69,75,51,76,73,61,63,54,74,72,73,75,10,15,12,10,15,24,Centre-Back,13000000,summer,Serie A,2020
177,73,Greece,75,78,Right,2021,70,65,46,76,70,76,74,73,73,75,82,78,81,66,84,73,48,68,44,75,39,31,70,76,67,70,64,30,26,11,15,11,10,16,26,Attacking Midfield,2200000,summer,Super Lig,2020
183,78,Senegal,75,78,Right,2021,60,75,77,62,65,73,46,55,36,73,80,85,79,74,70,73,86,71,74,57,37,24,75,56,78,68,76,17,15,6,9,9,10,10,27,Centre-Forward,2400000,summer,Ligue 1,2020
184,73,Moldova,75,75,Right,2021,68,64,77,76,60,68,69,65,74,75,64,64,65,74,68,75,78,77,78,72,80,75,74,70,65,73,67,78,73,6,14,10,12,11,30,Central Midfield,1500000,summer,Serie A,2020
187,76,France,75,75,Right,2021,61,55,74,74,60,67,57,57,74,74,61,45,63,75,64,77,78,61,78,59,83,77,60,65,68,73,70,79,74,11,11,11,8,5,31,Defensive Midfield,4000000,summer,Laliga,2020
189,77,Netherlands,74,82,Left,2021,58,77,72,67,64,78,65,45,43,75,75,74,76,68,66,70,71,76,75,72,49,36,74,71,74,72,72,21,19,13,12,5,8,15,23,Centre-Forward,8000000,summer,Serie A,2020
180,70,England,74,80,Right,2021,68,73,58,70,53,75,60,56,59,72,79,85,82,70,73,70,66,68,68,68,34,44,73,74,60,54,76,46,36,14,14,14,6,10,24,Centre-Forward,34000000,summer,Premier League,2020
184,82,Austria,74,76,Right,2021,52,39,73,67,44,57,60,35,65,64,70,72,66,71,59,63,72,76,75,43,81,73,49,54,49,61,12,78,68,9,15,16,12,10,29,Centre-Back,1000000,summer,Super Lig,2020
182,71,Slovakia,73,81,Left,2021,67,63,59,68,58,73,68,54,66,72,85,84,90,65,83,62,73,89,64,59,38,33,66,68,58,65,16,41,48,13,12,13,10,15,24,Left Winger,1700000,summer,Serie A,2020
178,76,Greece,73,81,Right,2021,54,74,61,68,63,80,47,41,50,80,89,86,77,72,78,70,69,73,63,66,61,20,69,50,69,61,21,18,24,8,14,12,15,11,23,Right Winger,4000000,summer,Ligue 1,2020
194,90,Norway,73,79,Left,2021,69,73,73,67,69,68,68,51,60,70,67,77,52,66,56,77,62,77,87,67,72,36,74,64,70,73,70,21,21,15,12,8,15,8,24,Centre-Forward,20000000,summer,1 Bundesliga,2020
190,80,Benin,73,79,Right,2021,60,72,82,67,69,64,52,41,59,70,64,66,57,71,54,79,83,66,83,64,78,42,73,61,65,67,65,35,40,14,15,6,12,15,25,Centre-Forward,5000000,summer,Ligue 1,2020
192,83,Germany,73,78,Right,2021,40,27,76,75,29,56,31,28,69,70,53,65,55,70,49,56,53,74,77,42,68,73,53,65,38,71,71,74,69,9,6,15,8,6,24,Centre-Back,13000000,summer,Premier League,2020
191,86,Egypt,73,76,Right,2021,30,74,76,63,74,70,66,44,46,71,58,58,53,71,39,80,49,51,87,67,79,31,74,59,79,76,31,23,25,15,14,8,14,11,27,Centre-Forward,2000000,summer,Super League 1,2020
187,80,Iran,73,73,Right,2021,56,73,69,65,71,71,71,43,47,74,65,64,67,72,60,78,70,66,72,66,31,17,75,64,61,74,21,37,19,9,11,9,15,8,28,Centre-Forward,4730000,summer,Liga Portugal,2020
170,66,France,72,77,Right,2021,73,66,61,69,69,74,68,59,64,71,81,79,87,69,84,71,40,63,50,69,55,32,67,64,64,63,69,22,21,12,7,14,10,15,24,Centre-Forward,1000000,summer,Ligue 1,2020
191,83,France,72,77,Right,2021,14,17,20,24,17,25,13,14,17,26,49,40,37,69,54,55,58,42,58,11,21,17,20,38,21,27,16,12,13,75,67,73,68,74,25,Goalkeeper,1000000,summer,Jupiler Pro League,2020
175,70,Netherlands,72,74,Right,2021,79,60,63,72,63,78,76,69,73,73,73,72,76,67,76,75,78,74,57,64,62,58,60,75,74,72,78,58,52,10,12,13,11,10,26,Attacking Midfield,1300000,summer,Eredivisie,2020
175,74,Poland,72,72,Left,2021,85,69,51,66,41,70,83,75,71,73,76,75,77,63,82,70,79,72,60,68,59,53,68,68,50,64,43,41,42,8,10,15,10,9,28,Right Winger,2000000,summer,Laliga,2020
173,67,England,71,82,Right,2021,56,63,49,71,50,76,57,24,61,72,76,75,78,66,75,64,69,73,62,63,58,42,64,68,50,64,68,49,39,10,12,9,14,10,22,Attacking Midfield,17800000,summer,Premier League,2020
178,76,Germany,71,79,Right,2021,55,49,58,75,45,71,47,41,69,75,72,62,80,67,77,55,75,75,61,46,72,65,54,71,32,68,68,68,65,12,9,5,9,5,22,Defensive Midfield,3500000,summer,Jupiler Pro League,2020
184,83,France,71,76,Left,2021,67,22,64,67,22,61,46,33,61,68,66,65,57,70,56,25,63,81,71,27,67,73,62,42,37,65,68,73,68,14,6,12,12,10,27,Centre-Back,1000000,summer,Super League,2020
182,79,Serbia,71,74,Right,2021,62,71,51,66,59,73,70,64,49,72,80,87,78,70,69,73,67,68,71,66,50,25,71,72,58,75,43,23,24,6,7,12,10,16,27,Right Winger,1000000,summer,Laliga,2020
186,75,Italy,71,71,Right,2021,67,40,72,73,64,72,72,72,72,75,47,58,60,69,63,80,69,75,71,75,66,71,56,69,73,73,14,71,68,8,4,3,7,5,30,Centre-Back,1000000,summer,Serie A,2020
201,90,Netherlands,71,71,Right,2021,29,71,74,61,56,57,29,34,37,61,70,67,32,70,30,76,71,64,92,59,69,29,74,44,63,69,39,18,21,16,15,8,8,11,29,Centre-Forward,1500000,summer,Eredivisie,2020
177,61,Poland,70,84,Right,2021,64,28,50,67,46,66,53,31,52,69,92,84,78,61,75,47,66,85,68,38,43,68,53,57,38,66,13,69,65,11,6,13,12,6,22,Right-Back,2000000,summer,1 Bundesliga,2020
187,85,Uruguay,70,75,Right,2021,50,51,68,67,30,68,32,70,71,70,60,65,67,65,61,69,81,62,73,57,70,69,43,51,41,68,65,69,67,10,6,7,15,13,24,Centre-Back,1500000,summer,Super Lig,2020
185,75,Scotland,69,84,Right,2021,49,63,50,71,54,68,64,62,71,70,66,70,72,62,72,60,63,75,66,69,40,52,65,69,74,71,15,54,54,5,8,10,15,5,21,Central Midfield,3000000,summer,Scottish Premiership,2020
182,78,Switzerland,69,81,Right,2021,55,34,66,57,29,49,42,41,58,64,73,72,66,70,60,58,81,80,74,42,73,67,38,53,47,65,49,70,69,11,12,12,6,8,22,Right-Back,1250000,summer,Super League,2020
175,74,England,69,79,Left,2021,59,41,66,67,41,68,38,38,64,73,77,81,67,68,68,62,71,66,65,36,60,67,59,62,50,63,62,67,69,12,11,8,13,9,23,Left-Back,3850000,summer,Premier League,2020
177,76,Netherlands,69,77,Right,2021,68,35,62,65,38,70,43,39,57,64,77,79,71,66,76,55,92,75,76,29,83,62,54,52,46,66,27,71,68,6,5,6,10,10,22,Right-Back,4000000,summer,1 Bundesliga,2020
186,79,Kosovo,69,74,Right,2021,72,35,59,66,47,65,62,58,67,64,69,66,66,67,68,62,66,72,68,49,67,67,62,64,35,66,60,70,70,8,12,10,10,8,25,Left Midfield,5200000,summer,Serie A,2020
187,88,Romania,69,69,Left,2021,56,68,64,57,68,74,72,66,58,71,74,74,70,55,50,74,76,73,84,72,80,41,65,69,69,61,66,39,32,16,6,12,6,8,29,Centre-Forward,1000000,summer,Super Lig,2020
188,77,England,68,79,Right,2021,15,14,15,31,16,18,17,16,33,28,47,50,48,62,52,49,66,35,59,15,35,20,11,47,25,55,70,16,15,68,66,65,66,71,22,Goalkeeper,20500000,summer,Premier League,2020
175,73,Ecuador,68,79,Left,2021,73,20,65,70,38,55,59,36,52,65,76,77,68,61,71,41,57,57,61,42,51,58,48,37,40,53,69,69,70,14,7,14,7,7,22,Left-Back,16400000,summer,Laliga,2020
167,64,Japan,68,75,Left,2021,58,61,37,65,61,68,67,50,59,67,94,91,85,68,84,66,89,71,57,59,43,26,50,69,56,57,14,35,44,8,9,15,7,10,23,Attacking Midfield,1200000,summer,Jupiler Pro League,2020
191,87,England,68,68,Right,2021,13,12,19,46,11,23,12,15,33,33,55,52,50,64,45,49,58,35,40,13,12,24,12,41,11,61,55,17,11,70,68,65,65,68,31,Goalkeeper,1100000,summer,Premier League,2020
175,70,Ghana,67,83,Left,2021,59,61,56,68,48,75,59,38,65,77,86,84,90,62,86,59,70,72,67,55,70,49,65,65,50,72,67,49,41,6,12,7,7,10,19,Attacking Midfield,9000000,summer,Eredivisie,2020
196,80,England,67,80,Right,2021,38,30,65,63,25,47,26,22,49,66,52,64,58,57,52,31,70,68,76,22,57,63,28,33,35,74,59,70,64,14,11,11,8,9,23,Centre-Back,1650000,summer,Premier League,2020
170,62,Morocco,67,79,Left,2021,59,50,46,67,52,72,67,64,63,72,74,65,70,62,69,60,54,34,47,46,41,31,61,68,60,61,59,43,47,10,13,8,11,14,21,Attacking Midfield,1500000,summer,Ligue 1,2020
170,62,United States,67,79,Right,2021,65,47,54,66,41,73,62,38,54,73,86,85,85,65,72,58,73,66,55,43,69,60,62,59,39,66,65,65,62,11,10,10,15,15,19,Right-Back,21000000,summer,Laliga,2020
190,86,France,67,75,Right,2021,25,20,67,58,36,37,28,27,46,54,54,55,42,59,35,54,65,52,90,17,67,63,23,28,36,52,64,65,64,12,8,11,8,6,22,Centre-Back,13000000,summer,Ligue 1,2020
188,76,Morocco,67,75,Left,2021,41,38,68,66,38,56,43,41,59,66,51,62,49,64,52,62,66,64,69,46,68,66,39,47,48,65,15,66,66,7,15,9,14,6,24,Centre-Back,4000000,summer,Ligue 1,2020
183,73,Belgium,67,74,Right,2021,67,17,57,62,36,57,47,35,65,62,70,73,65,62,69,47,67,80,69,33,74,61,62,64,44,65,69,67,65,10,14,11,13,12,23,Right-Back,1000000,summer,Jupiler Pro League,2020
178,70,Australia,67,73,Left,2021,65,59,54,68,46,69,72,66,65,70,68,69,75,66,59,62,65,54,65,65,65,60,60,66,52,66,65,59,48,9,7,8,7,6,24,Central Midfield,1000000,summer,1 Bundesliga,2020
171,60,Belgium,66,86,Right,2021,61,53,37,63,43,73,58,38,39,71,88,88,93,50,87,50,88,45,33,48,58,18,53,56,48,58,69,28,25,11,10,8,9,12,18,Left Winger,26000000,summer,Ligue 1,2020
180,77,Argentina,66,82,Left,2021,54,33,50,63,29,62,36,32,45,63,77,79,64,61,69,27,60,71,68,32,63,62,51,45,44,66,19,68,64,13,5,12,13,13,21,Centre-Back,3500000,summer,Ligue 1,2020
190,79,Argentina,66,82,Right,2021,38,73,65,62,46,58,41,38,33,67,53,53,57,65,48,59,68,67,79,57,38,19,71,59,61,60,65,15,21,8,7,7,14,14,21,Centre-Forward,8500000,summer,Premier Liga,2020
189,81,Switzerland,66,77,Right,2021,64,66,68,61,51,60,38,34,55,67,73,61,58,63,63,64,67,69,67,57,46,29,66,55,66,59,50,35,34,9,9,9,7,7,23,Centre-Forward,3000000,summer,Scottish Premiership,2020
173,61,Romania,66,76,Right,2021,57,56,35,60,56,64,65,39,57,65,90,91,94,60,78,74,74,85,31,53,49,18,65,63,45,65,62,22,27,5,11,8,11,10,20,Left Winger,9100000,summer,Serie A,2020
190,90,Germany,66,76,Right,2021,48,36,70,65,29,44,31,35,58,56,60,67,50,59,47,45,61,62,81,33,60,60,33,48,36,50,64,66,61,10,8,11,9,11,20,Centre-Back,2000000,summer,1 Bundesliga,2020
181,80,DR Congo,66,75,Left,2021,53,52,38,64,63,70,57,55,62,71,71,76,68,60,70,73,76,75,76,65,68,64,50,62,53,66,65,66,61,10,9,12,10,5,22,Defensive Midfield,1000000,summer,Jupiler Pro League,2020
189,77,Sierra Leone,66,73,Right,2021,59,61,52,59,52,68,59,56,52,66,82,87,76,60,74,68,70,72,73,64,49,27,67,55,51,58,68,41,36,6,7,10,7,7,23,Right Winger,2800000,summer,Jupiler Pro League,2020
185,72,England,65,84,Left,2021,41,35,59,57,33,49,47,33,49,59,55,60,49,59,53,46,65,52,68,39,64,65,34,54,43,60,17,66,64,9,10,6,12,8,19,Centre-Back,3400000,summer,Ligue 1,2020
185,84,Belgium,65,72,Right,2021,27,18,62,59,24,37,23,25,57,59,52,52,36,62,54,42,48,65,76,21,68,63,22,52,33,67,10,66,64,11,11,7,8,6,23,Centre-Back,1000000,summer,Jupiler Pro League,2020
174,70,Israel,65,71,Right,2021,52,69,52,55,60,75,54,38,46,70,75,78,68,61,73,64,57,70,46,58,42,21,62,60,62,66,60,12,19,7,10,7,10,9,24,Centre-Forward,4000000,summer,Laliga,2020
191,87,Germany,64,77,Right,2021,8,5,14,28,6,10,10,8,22,13,38,43,40,62,29,45,56,31,60,5,20,8,6,30,11,38,61,14,11,63,61,60,63,64,21,Goalkeeper,2000000,summer,1 Bundesliga,2020
181,75,Belgium,64,77,Right,2021,67,47,61,62,42,71,51,37,48,68,71,75,74,55,67,49,73,62,66,51,64,57,56,47,46,58,62,69,67,8,14,11,7,12,20,Right-Back,6900000,summer,Serie A,2020
182,77,Germany,64,73,Right,2021,33,60,74,55,58,55,44,32,32,63,74,75,66,61,70,65,85,64,72,53,33,17,56,43,60,56,57,19,22,6,12,8,12,10,21,Centre-Forward,2000000,summer,1 Bundesliga,2020
171,70,Sweden,63,67,Right,2021,46,63,44,55,59,74,47,48,40,67,82,77,92,65,90,64,84,60,40,55,35,25,65,53,58,55,14,21,35,13,11,10,10,9,22,Left Winger,2600000,summer,Eredivisie,2020
188,77,Scotland,62,81,Right,2021,35,65,63,54,50,64,53,40,44,60,55,53,55,58,60,62,65,48,71,55,56,16,62,52,59,58,34,21,19,6,15,11,8,13,20,Centre-Forward,2000000,summer,Ligue 1,2020
178,71,Romania,62,73,Right,2021,56,52,40,55,33,66,44,40,48,62,76,74,78,57,69,54,64,67,59,51,59,38,56,55,50,66,66,40,36,7,15,14,9,10,21,Right Winger,1000000,summer,Ligue 1,2020
196,95,Germany,62,70,Right,2021,42,65,68,50,53,58,51,39,28,55,50,55,44,52,35,61,62,62,90,45,58,22,62,41,57,49,69,31,19,7,6,10,15,13,24,Centre-Forward,1500000,summer,Superliga,2020
177,71,Switzerland,61,77,Right,2021,60,44,51,60,46,59,46,34,47,62,75,75,72,62,73,57,75,62,50,40,53,56,56,49,50,52,19,59,54,12,15,9,9,13,21,Right-Back,7000000,summer,Ligue 1,2020
171,59,France,61,73,Right,2021,55,55,43,61,53,65,53,52,55,67,60,61,63,59,87,62,56,46,33,53,47,24,56,59,54,63,49,38,42,13,13,8,14,15,21,Left Winger,3000000,summer,Ligue 1,2020
188,85,Switzerland,60,80,Right,2021,55,35,56,58,32,60,46,40,55,59,71,73,67,55,65,60,66,71,79,43,60,57,40,54,44,62,59,60,59,11,10,10,13,9,19,Central Midfield,6400000,summer,Serie A,2020
181,81,Togo,60,73,Right,2021,30,64,51,50,43,59,45,38,31,61,68,68,59,56,60,53,59,55,75,54,35,18,61,46,70,46,55,12,12,5,14,13,7,7,20,Centre-Forward,2000000,winter,Jupiler Pro League,2020
187,81,Sweden,53,66,Right,2021,43,43,32,52,40,55,44,40,43,60,59,64,56,50,50,51,47,51,60,42,41,25,42,56,42,55,45,27,25,5,9,7,14,15,18,Central Midfield,2500000,summer,Premier Liga,2020
174,70,Spain,87,87,Right,2021,78,69,54,90,86,90,85,77,87,91,76,64,91,86,88,76,76,75,59,79,56,83,79,86,75,87,84,67,71,6,11,7,9,13,29,Central Midfield,22000000,summer,Premier League,2020
181,71,Brazil,84,86,Left,2021,89,65,74,84,67,82,87,79,87,83,84,85,73,83,70,80,80,91,68,76,78,80,76,76,81,80,85,81,79,13,8,12,11,14,27,Left-Back,15000000,summer,Premier League,2020
188,81,Portugal,84,84,Right,2021,46,46,82,71,23,58,44,47,61,62,64,70,63,82,48,63,88,82,83,56,92,84,40,48,57,79,78,85,82,8,15,5,9,10,23,Central Midfield,3000000,summer,Super League 1,2020
194,90,Spain,77,79,Right,2021,17,14,11,28,15,14,24,20,26,12,48,46,62,74,43,58,63,36,52,12,27,19,11,53,24,60,75,11,11,77,74,77,74,80,27,Goalkeeper,6000000,summer,Ligue 1,2020
188,86,Brazil,77,78,Right,2021,30,49,77,57,52,56,44,50,51,59,50,64,69,76,55,68,72,68,81,43,81,79,40,49,57,75,76,80,75,15,13,10,11,11,29,Centre-Back,2500000,winter,Premier Liga,2020
178,74,Brazil,77,77,Left,2021,74,52,58,74,44,72,65,55,72,75,77,77,73,76,73,73,73,80,71,54,78,79,64,65,49,74,79,76,77,6,11,14,13,11,31,Left-Back,2000000,summer,Premier League,2020
180,72,Spain,75,85,Right,2021,76,74,50,70,67,79,58,46,72,76,79,78,74,66,67,71,59,67,61,58,34,34,72,67,62,73,43,24,28,12,9,11,15,12,20,Right Winger,33500000,summer,Premier League,2020
196,92,Brazil,71,73,Right,2021,11,10,12,27,9,10,12,8,21,20,19,19,18,68,27,51,42,25,53,13,22,11,8,15,19,21,51,9,8,73,68,68,67,73,29,Goalkeeper,1500000,summer,Liga Portugal,2020
182,73,Spain,68,84,Right,2021,36,69,62,65,63,70,41,48,42,67,70,73,67,63,64,67,60,65,73,67,46,19,67,63,64,57,42,38,20,6,10,10,10,8,20,Centre-Forward,8000000,summer,Liga Portugal,2020
191,86,Brazil,66,71,Right,2021,29,24,68,51,20,42,29,25,37,45,36,47,37,65,38,43,66,58,90,30,75,66,23,30,35,62,64,62,60,14,10,14,11,11,24,Central Midfield,1200000,summer,Super Lig,2020
189,76,Spain,65,78,Left,2021,40,27,67,65,31,29,29,26,58,55,51,59,57,65,63,55,67,63,60,36,67,66,21,45,44,57,68,66,63,10,12,5,14,12,20,Centre-Back,2500000,summer,Laliga,2020
180,70,Burkina Faso,68,83,Right,2021,68,21,55,63,22,61,31,29,63,64,91,89,83,63,73,42,83,73,66,26,75,56,38,48,24,53,68,64,66,10,8,9,14,13,19,Right-Back,4500000,summer,Premier League,2020
182,75,Netherlands,67,81,Right,2021,64,67,58,59,63,71,49,45,45,67,81,87,78,56,68,70,66,56,72,61,39,11,61,55,59,48,46,21,23,7,9,12,9,10,19,Right Winger,2500000,summer,Ligue 1,2020
189,80,Netherlands,67,79,Right,2021,32,33,67,66,28,60,54,66,63,64,62,55,44,56,49,72,72,57,72,50,71,64,32,42,65,62,68,67,68,11,9,8,7,5,20,Centre-Back,2000000,summer,Premier League,2020
185,80,Switzerland,66,80,Left,2021,63,69,64,59,57,67,55,32,38,66,73,75,70,60,66,69,70,68,71,63,49,18,65,60,66,56,24,12,18,15,13,14,14,13,21,Centre-Forward,4000000,summer,Premier League,2020
168,66,Argentina,65,84,Right,2021,68,60,48,70,54,70,62,65,71,69,74,65,74,59,75,54,53,62,43,65,42,38,62,69,48,70,19,50,41,12,13,10,14,10,18,Attacking Midfield,5230000,winter,Super League,2020
174,66,France,64,77,Left,2021,60,59,46,60,57,67,63,60,54,66,80,82,80,57,79,65,38,49,50,58,53,30,59,58,61,62,53,38,32,8,9,14,15,14,19,Right Winger,1000000,summer,Ligue 1,2020
180,63,Cameroon,64,73,Right,2021,49,52,55,70,47,63,54,45,64,66,62,67,63,65,67,61,66,65,48,49,54,62,59,64,67,66,48,64,56,15,7,10,8,14,23,Defensive Midfield,1000000,winter,Ligue 1,2020
178,68,Canada,72,80,Right,2021,70,53,55,76,55,68,71,51,73,70,64,55,71,71,71,70,76,81,65,65,67,72,60,72,64,75,73,71,64,1,1,1,1,1,24,Central Midfield,2500000,winter,Liga Portugal,2020
177,68,Argentina,83,89,Left,2020,78,80,57,83,69,85,82,71,83,86,76,78,83,82,79,82,63,79,70,76,72,71,79,85,65,81,24,67,62,10,7,10,15,14,24,Attacking Midfield,32000000,summer,Premier League,2020
180,75,Germany,83,87,Right,2020,69,86,77,77,84,83,63,56,55,84,93,92,81,86,76,79,71,83,65,70,63,37,85,61,72,74,57,20,19,9,9,8,15,9,24,Centre-Forward,53000000,summer,Premier League,2020
187,81,Serbia,82,82,Left,2020,90,60,80,78,64,80,85,88,77,77,71,68,62,83,58,95,79,83,74,86,86,82,78,77,80,90,72,83,81,16,15,8,16,6,34,Left-Back,1500000,summer,Serie A,2020
189,84,Argentina,81,85,Right,2020,12,15,12,32,16,14,19,20,23,15,54,48,58,76,50,58,65,42,73,17,26,21,12,58,24,61,82,13,17,83,77,77,75,86,28,Goalkeeper,5000000,summer,Laliga,2020
175,68,Italy,80,88,Right,2020,76,63,40,82,53,80,73,67,78,82,78,74,75,79,83,72,58,83,58,66,82,79,73,76,73,80,57,80,76,11,5,13,14,11,23,Central Midfield,32500000,summer,Serie A,2020
181,73,Morocco,79,86,Right,2020,76,59,64,79,48,83,65,55,68,79,90,93,75,77,75,75,70,84,73,62,67,76,71,63,46,72,26,77,71,10,8,14,6,8,21,Right-Back,43000000,summer,Serie A,2020
184,75,Netherlands,79,80,Right,2020,70,50,76,74,38,65,40,34,73,72,64,68,67,77,68,60,78,80,75,41,83,79,55,55,42,78,75,82,78,7,10,6,9,11,28,Right-Back,1000000,summer,Premier League,2020
186,83,Turkey,79,79,Right,2020,49,28,79,74,47,64,44,33,69,69,67,75,64,79,61,62,80,65,79,29,70,77,35,59,43,78,77,82,81,11,8,11,12,15,30,Centre-Back,4000000,summer,1 Bundesliga,2020
