height_cm,weight_kg,nationality_x,overall,potential,preferred_foot,international_reputation,weak_foot,skill_moves,contract_valid_until,age_y,position,short_pos,fee,window,league,season,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes
183,66,England,72,82,Right,1,3,2,2019,21,Right-Back,RB,8000000,summer,Premier League,2016,70,47,65,73,49,71,59,49,65,75,64,68,66,65,61,52,67,73,70,56,83,68,54,54,54,,75,79,77,11,14,12,7,12
186,79,Italy,72,82,Right,1,3,2,2019,21,Defensive Midfield,DM,20000000,summer,Liga Portugal,2016,62,41,60,78,50,73,64,64,75,78,59,64,62,65,54,72,58,68,76,74,66,60,60,72,58,,55,69,69,3,5,3,3,5
186,79,Italy,72,82,Right,1,3,2,2019,21,Defensive Midfield,DM,20000000,winter,Liga Portugal,2016,62,41,60,78,50,73,64,64,75,78,59,64,62,65,54,72,58,68,76,74,66,60,60,72,58,,55,69,69,3,5,3,3,5
186,79,Italy,72,82,Right,1,3,2,2019,21,Defensive Midfield,DM,20000000,winter,Serie A,2016,62,41,60,78,50,73,64,64,75,78,59,64,62,65,54,72,58,68,76,74,66,60,60,72,58,,55,69,69,3,5,3,3,5
186,79,Italy,72,82,Right,1,3,2,2019,21,Defensive Midfield,DM,20000000,summer,Serie A,2016,62,41,60,78,50,73,64,64,75,78,59,64,62,65,54,72,58,68,76,74,66,60,60,72,58,,55,69,69,3,5,3,3,5
176,73,Poland,72,82,Right,1,3,2,2016,21,Central Midfield,CM,3100000,summer,Serie A,2016,57,62,57,71,37,67,56,35,70,67,70,73,70,72,78,63,82,82,78,63,78,76,67,71,50,,60,74,66,13,8,11,14,6
184,81,Germany,72,81,Left,1,3,3,2018,22,Central Midfield,CM,13000000,summer,Ger Bundesliga,2016,63,65,59,76,54,72,58,55,73,75,69,67,71,72,67,63,64,74,74,59,68,70,64,69,50,,62,69,64,13,13,7,11,6
183,76,Sweden,72,80,Right,1,3,3,2017,23,Centre-Forward,CF,2500000,winter,Ger Bundesliga,2016,69,58,50,77,66,77,64,60,77,77,76,69,72,69,76,65,58,78,68,71,59,55,65,71,42,,55,57,58,9,8,13,9,13
182,78,Romania,72,80,Right,1,3,3,2017,23,Centre-Forward,CF,5700000,summer,Laliga,2016,55,72,65,58,61,66,50,47,44,68,75,78,79,79,69,81,76,80,75,60,63,16,78,53,60,,17,12,18,8,6,11,15,6
179,73,Norway,72,79,Right,1,3,3,2018,25,Right-Back,RB,1000000,winter,Premier League,2016,75,42,60,69,55,75,72,62,64,72,85,82,83,71,79,71,52,74,57,57,70,65,69,69,42,,72,71,73,8,11,12,6,6
184,75,Italy,72,78,Right,1,4,2,2016,24,Central Midfield,CM,2600000,summer,Serie A,2016,75,51,64,73,70,73,71,69,71,73,76,78,72,73,73,74,69,79,75,73,83,69,69,71,65,,68,73,73,10,12,8,5,5
183,85,Germany,72,77,Right,1,3,3,2017,26,Left Winger,LW,2500000,summer,Ger Bundesliga,2016,67,68,67,71,68,73,68,54,62,74,90,91,67,74,64,86,81,68,77,69,74,28,70,59,60,,18,20,27,7,16,10,12,11
187,79,France,72,77,Right,1,3,2,2016,24,Central Midfield,CM,4000000,summer,Ligue 1,2016,69,63,68,75,61,71,62,60,66,69,73,74,70,70,61,76,64,73,73,62,77,73,62,63,58,,72,74,69,8,6,10,10,11
191,92,Switzerland,72,74,Right,2,3,3,2017,28,Centre-Forward,CF,4000000,summer,Super Lig,2016,64,73,75,69,72,68,52,64,63,69,49,53,58,74,56,78,65,50,90,72,43,26,73,71,67,,12,31,18,6,14,9,7,12
173,67,Italy,72,73,Left,1,3,2,2016,28,Left-Back,LB,1200000,summer,Serie A,2016,70,50,52,66,48,64,68,65,62,65,79,85,73,72,84,68,75,90,67,51,79,67,42,54,46,,68,70,71,8,9,5,12,10
182,75,Guinea,71,85,Right,1,4,3,2018,20,Left Winger,LW,2500000,summer,Ligue 1,2016,73,71,49,61,65,80,57,55,55,70,90,90,79,62,78,74,52,58,56,63,51,24,71,65,62,,33,30,29,13,12,11,13,10
184,70,Belgium,71,84,Right,1,3,2,2016,21,Centre-Back,CB,4000000,summer,Premier League,2016,32,42,69,67,35,62,35,29,53,66,75,74,62,59,59,51,73,69,81,36,63,68,36,46,37,,71,75,71,7,10,15,15,15
175,81,England,71,81,Right,1,4,3,2020,20,Right Winger,RW,18000000,summer,Premier League,2016,66,65,35,65,50,77,65,24,56,74,86,86,74,64,80,68,60,69,71,65,34,46,67,54,57,,45,55,53,13,15,7,13,13
185,84,Turkey,71,80,Right,1,4,2,2017,21,Centre-Back,CB,3700000,summer,Ger Bundesliga,2016,56,35,65,71,41,62,82,76,69,67,66,68,63,73,64,83,84,64,74,63,65,66,50,59,47,,72,75,70,16,10,8,14,10
174,68,France,71,80,Right,1,3,2,2016,23,Right-Back,RB,5000000,summer,Ligue 1,2016,71,33,55,71,37,70,55,38,57,69,73,75,75,69,75,43,62,70,64,34,67,73,62,45,43,,76,72,73,9,11,8,15,11
183,68,Slovakia,71,79,Right,1,4,4,2019,21,Attacking Midfield,AM,4200000,summer,Ger Bundesliga,2016,61,64,49,76,59,77,65,61,68,78,70,70,65,69,70,59,70,59,45,53,63,26,61,75,56,,36,31,31,15,12,14,16,10
175,70,Austria,71,78,Right,1,4,4,2017,23,Left Winger,LW,3500000,summer,Ger Bundesliga,2016,68,64,52,64,55,71,62,58,63,74,85,87,92,67,82,64,71,72,57,65,37,24,63,70,58,,32,31,25,11,7,10,15,13
178,64,England,71,78,Left,1,2,3,2016,24,Central Midfield,CM,5200000,winter,Premier League,2016,60,57,46,80,58,66,66,65,76,73,69,68,83,69,74,59,45,71,33,56,47,55,69,77,56,,53,53,47,11,10,11,9,11
178,70,France,71,78,Right,1,2,2,2016,22,Right-Back,RB,1200000,summer,Ligue 1,2016,74,24,54,75,34,65,43,29,69,66,69,70,72,70,66,42,52,66,59,28,72,74,53,69,35,,75,75,73,10,14,9,15,9
185,79,Republic of Ireland,71,76,Right,1,3,2,2018,24,Central Midfield,CM,11800000,summer,Premier League,2016,46,65,62,76,61,66,59,58,76,68,67,69,70,70,63,66,66,73,71,61,63,73,63,72,51,,63,70,65,12,6,9,9,14
191,81,France,71,76,Right,1,3,2,2018,25,Centre-Back,CB,6500000,summer,Liga Portugal,2016,50,32,72,61,23,48,43,35,63,59,68,72,60,59,47,52,70,64,84,21,74,68,43,46,56,,73,75,69,7,8,15,10,9
198,90,Sweden,71,76,Right,1,2,1,2019,26,Goalkeeper,GK,1500000,summer,Super League 1,2016,16,11,15,29,20,11,15,18,32,17,28,40,33,76,31,17,39,45,78,15,29,19,13,52,30,,17,12,17,65,71,70,72,75
198,90,Sweden,71,76,Right,1,2,1,2019,26,Goalkeeper,GK,2400000,summer,Superliga,2016,16,11,15,29,20,11,15,18,32,17,28,40,33,76,31,17,39,45,78,15,29,19,13,52,30,,17,12,17,65,71,70,72,75
182,75,Poland,71,75,Right,1,3,3,2018,26,Central Midfield,CM,2000000,summer,Eredivisie,2016,61,65,48,75,59,72,69,66,74,74,72,68,66,72,70,66,64,74,52,66,51,59,69,75,50,,43,48,35,11,16,12,11,14
183,78,Italy,71,75,Right,1,3,3,2018,26,Left Winger,LW,1790000,summer,Serie A,2016,65,61,59,67,70,74,63,51,56,75,85,91,82,68,74,68,66,75,66,69,57,36,66,61,58,,17,40,26,15,10,10,13,8
179,73,Germany,71,75,Right,1,3,3,2018,25,Central Midfield,CM,5000000,summer,Ger Bundesliga,2016,69,60,45,74,58,75,73,60,71,77,68,67,77,73,78,73,68,83,58,64,53,60,66,69,63,,59,56,58,9,8,11,16,14
185,68,DR Congo,71,75,Right,1,3,2,2016,23,Centre-Back,CB,3500000,summer,Ger Bundesliga,2016,70,55,70,70,54,70,70,37,70,71,73,69,65,75,65,67,70,79,69,59,77,70,68,70,56,,73,72,66,13,15,8,13,14
185,68,DR Congo,71,75,Right,1,3,2,2016,23,Centre-Back,CB,2800000,summer,Ligue 1,2016,70,55,70,70,54,70,70,37,70,71,73,69,65,75,65,67,70,79,69,59,77,70,68,70,56,,73,72,66,13,15,8,13,14
179,73,Algeria,71,74,Right,1,4,4,2017,25,Attacking Midfield,AM,1600000,summer,Jupiler Pro League,2016,66,65,53,70,69,71,68,67,66,75,72,71,74,70,72,71,41,72,63,70,33,20,70,73,69,,20,25,22,6,16,8,7,6
188,85,Italy,71,74,Right,1,3,2,2019,28,Centre-Forward,CF,18000000,winter,Serie A,2016,33,75,75,60,68,64,54,28,36,68,68,67,68,70,59,69,82,69,80,56,36,24,75,48,66,,20,21,17,15,6,12,14,9
187,80,Austria,71,73,Right,1,5,4,2017,27,Centre-Forward,CF,1500000,winter,Ger Bundesliga,2016,67,70,62,70,71,77,63,50,60,70,74,78,74,66,63,76,73,81,80,70,78,29,67,64,61,,15,26,20,12,7,14,10,9
190,89,Croatia,71,72,Right,1,4,2,2019,27,Centre-Forward,CF,2500000,summer,Ligue 1,2016,29,75,77,66,69,58,37,46,39,64,54,57,45,72,40,79,66,67,88,67,74,24,72,61,72,,26,34,25,10,9,11,11,15
184,78,France,71,71,Right,1,3,3,2016,31,Centre-Forward,CF,1000000,summer,Jupiler Pro League,2016,31,78,72,57,68,60,61,36,42,61,65,65,64,79,62,73,71,67,72,71,46,24,80,54,74,,13,17,15,8,9,8,15,7
183,75,Germany,70,83,Left,1,4,3,2019,20,Right Winger,RW,52000000,summer,Premier League,2016,63,67,70,70,56,76,80,59,59,74,84,86,78,66,72,73,64,67,58,72,52,34,63,62,53,,28,30,27,8,12,9,9,14
173,73,Germany,70,82,Right,1,3,3,2016,21,Right Winger,RW,5000000,summer,Ger Bundesliga,2016,68,58,47,70,45,76,54,38,62,74,85,84,78,60,80,65,64,62,66,59,58,37,65,66,66,,43,46,45,14,10,10,9,7
170,65,France,70,82,Right,1,3,2,2016,20,Centre-Forward,CF,1000000,summer,Ligue 1,2016,43,77,64,65,73,71,63,55,44,67,82,81,90,67,81,69,45,54,43,63,35,25,77,62,64,,20,15,21,12,7,14,10,15
170,65,France,70,82,Right,1,3,2,2016,21,Centre-Forward,CF,1000000,winter,Ligue 1,2016,43,77,64,65,73,71,63,55,44,67,82,81,90,67,81,69,45,54,43,63,35,25,77,62,64,,20,15,21,12,7,14,10,15
172,69,Germany,70,81,Right,1,4,3,2016,21,Attacking Midfield,AM,12000000,summer,Liga Portugal,2016,68,62,40,72,54,71,49,70,52,75,73,75,85,72,85,70,55,63,48,65,36,43,62,69,48,,30,40,43,15,10,9,9,12
172,69,Germany,70,81,Right,1,4,3,2016,21,Attacking Midfield,AM,12000000,summer,Superliga,2016,68,62,40,72,54,71,49,70,52,75,73,75,85,72,85,70,55,63,48,65,36,43,62,69,48,,30,40,43,15,10,9,9,12
181,78,France,70,80,Right,1,4,4,2020,21,Attacking Midfield,AM,3500000,winter,Ligue 1,2016,62,58,61,71,54,76,60,55,65,76,74,76,78,63,70,76,65,52,78,51,55,49,66,71,66,,39,49,44,7,10,11,8,8
187,90,Sweden,70,80,Left,1,2,2,2015,20,Right Winger,RW,1500000,winter,Jupiler Pro League,2016,50,70,73,59,64,66,42,31,46,75,78,80,73,60,56,75,73,52,90,59,33,13,62,59,57,,17,26,16,9,12,9,15,13
187,90,Sweden,70,80,Left,1,2,2,2015,20,Right Winger,RW,2300000,winter,Jupiler Pro League,2016,50,70,73,59,64,66,42,31,46,75,78,80,73,60,56,75,73,52,90,59,33,13,62,59,57,,17,26,16,9,12,9,15,13
187,90,Sweden,70,80,Left,1,2,2,2015,20,Right Winger,RW,2300000,summer,Premier Liga,2016,50,70,73,59,64,66,42,31,46,75,78,80,73,60,56,75,73,52,90,59,33,13,62,59,57,,17,26,16,9,12,9,15,13
189,85,Nigeria,70,80,Right,1,3,2,2018,22,Defensive Midfield,DM,1500000,summer,Jupiler Pro League,2016,37,33,66,71,41,64,41,34,64,66,50,52,53,60,41,71,71,74,89,57,89,74,46,51,55,,62,77,65,10,10,9,14,13
172,61,Belgium,70,79,Right,1,3,3,2018,21,Centre-Forward,CF,1500000,summer,Jupiler Pro League,2016,64,70,63,63,64,72,66,67,52,74,91,92,88,72,84,68,82,79,38,67,20,23,71,61,65,,19,20,15,13,8,16,10,8
189,84,England,70,78,Left,1,3,2,2016,22,Centre-Forward,CF,7000000,summer,Premier League,2016,58,74,68,65,56,70,67,38,58,73,77,74,67,66,53,67,60,67,63,62,56,54,72,56,69,,26,23,18,9,7,11,6,16
189,84,England,70,78,Left,1,3,2,2016,23,Centre-Forward,CF,7000000,winter,Premier League,2016,58,74,68,65,56,70,67,38,58,73,77,74,67,66,53,67,60,67,63,62,56,54,72,56,69,,26,23,18,9,7,11,6,16
189,84,England,70,78,Left,1,3,2,2016,23,Centre-Forward,CF,6900000,winter,Premier League,2016,58,74,68,65,56,70,67,38,58,73,77,74,67,66,53,67,60,67,63,62,56,54,72,56,69,,26,23,18,9,7,11,6,16
185,74,Sweden,70,78,Left,1,4,3,2016,23,Centre-Forward,CF,1300000,summer,Ger Bundesliga,2016,56,81,55,63,69,77,76,53,52,69,78,68,72,67,63,74,68,66,61,75,42,11,67,59,59,,25,20,17,7,7,11,9,14
170,70,Norway,70,77,Right,1,3,2,2018,23,Right-Back,RB,2800000,winter,Eredivisie,2016,58,48,60,68,61,66,70,54,67,68,78,79,81,66,83,74,71,86,74,57,77,69,67,65,48,,70,70,69,15,12,7,10,16
183,79,Sweden,70,77,Right,1,3,2,2018,25,Central Midfield,CM,2000000,winter,Premier Liga,2016,62,67,33,69,62,67,69,55,66,73,68,64,76,67,63,75,56,73,56,70,68,30,69,73,56,,34,41,44,12,7,9,10,7
186,72,Italy,70,77,Right,1,2,2,2018,24,Centre-Back,CB,1500000,summer,Serie A,2016,15,17,58,58,14,42,13,19,45,56,68,67,60,68,59,15,81,70,88,12,59,70,13,13,13,,68,76,75,8,13,11,10,9
182,71,Denmark,70,76,Left,1,4,2,2017,25,Central Midfield,CM,2000000,winter,Ger Bundesliga,2016,65,61,70,74,61,66,59,59,71,73,69,66,73,74,72,76,85,81,71,66,80,70,64,61,45,,69,69,62,8,12,11,14,15
188,83,Brazil,70,76,Right,1,2,2,2019,23,Centre-Back,CB,3000000,winter,Laliga,2016,24,15,71,56,12,54,16,18,50,48,66,72,58,62,41,43,71,68,84,38,57,73,26,20,35,,73,75,69,13,10,9,9,11
185,80,Germany,70,76,Left,1,3,3,2016,22,Central Midfield,CM,6000000,summer,Ger Bundesliga,2016,65,57,44,74,50,71,75,69,72,75,63,67,69,71,65,71,74,69,68,68,63,64,65,71,48,,45,60,49,14,15,11,14,14
185,80,Germany,70,76,Left,1,3,3,2016,23,Central Midfield,CM,4700000,summer,Ger Bundesliga,2016,65,57,44,74,50,71,75,69,72,75,63,67,69,71,65,71,74,69,68,68,63,64,65,71,48,,45,60,49,14,15,11,14,14
188,83,Iceland,70,76,Right,1,3,2,2018,23,Centre-Back,CB,1800000,winter,Laliga,2016,45,43,66,56,30,47,48,46,57,60,63,64,58,67,58,61,76,73,77,52,73,70,54,49,50,,71,70,73,13,9,10,9,9
186,80,Italy,70,76,Left,1,3,3,2017,24,Centre-Forward,CF,5000000,winter,Serie A,2016,41,73,71,59,69,69,72,41,33,71,79,85,79,63,75,65,77,77,69,50,32,17,72,45,69,,11,15,15,8,14,13,15,15
179,68,France,70,75,Right,1,3,2,2018,24,Right-Back,RB,3000000,summer,Jupiler Pro League,2016,66,33,65,68,34,57,47,44,62,60,71,73,62,62,64,41,92,80,70,38,75,68,49,52,47,,73,72,74,9,8,11,13,9
185,80,Norway,70,74,Left,1,2,3,2019,25,Left-Back,LB,1380000,summer,Serie A,2016,67,31,57,65,40,68,62,49,60,69,68,79,70,71,58,61,57,83,73,43,70,70,47,69,41,,70,74,67,12,15,11,10,7
183,77,Germany,70,73,Right,1,3,2,2017,25,Centre-Back,CB,1200000,summer,Ger Bundesliga,2016,53,36,64,67,54,51,45,30,61,65,69,74,68,70,64,50,86,59,70,34,64,73,47,47,44,,71,73,70,10,10,6,16,15
191,74,Russia,70,73,Right,1,3,2,2019,27,Centre-Forward,CF,3000000,summer,Premier Liga,2016,34,68,78,56,58,68,48,52,50,66,75,76,61,71,53,68,91,68,79,66,68,45,74,58,64,,15,16,23,11,13,12,8,6
170,60,DR Congo,70,73,Right,1,3,4,2017,25,Right Winger,RW,1500000,winter,Jupiler Pro League,2016,73,52,40,65,64,75,68,57,54,72,89,83,84,68,89,60,86,78,42,54,49,38,64,66,54,,18,29,24,11,10,9,10,15
183,75,Mali,70,73,Right,1,3,2,2017,24,Defensive Midfield,DM,1800000,summer,Jupiler Pro League,2016,60,36,51,73,37,61,55,46,70,68,56,46,54,69,61,60,67,71,74,60,76,74,20,56,53,,68,71,67,12,11,9,6,9
175,70,Ghana,69,85,Right,1,2,2,2016,20,Central Midfield,CM,5000000,summer,Serie A,2016,60,46,56,76,46,72,62,60,74,76,80,81,76,68,84,76,79,82,77,66,72,56,62,56,60,,57,66,66,14,12,7,7,12
185,75,Turkey,69,84,Right,1,4,4,2017,19,Centre-Forward,CF,25000000,summer,Eredivisie,2016,56,71,63,64,67,70,68,72,47,70,79,77,75,66,66,70,66,61,70,63,43,29,70,57,68,,23,33,24,8,14,8,13,13
185,75,Turkey,69,84,Right,1,4,4,2017,19,Centre-Forward,CF,25000000,summer,Premier League,2016,56,71,63,64,67,70,68,72,47,70,79,77,75,66,66,70,66,61,70,63,43,29,70,57,68,,23,33,24,8,14,8,13,13
175,66,Norway,69,82,Left,1,4,4,2020,18,Attacking Midfield,AM,90000000,winter,Eredivisie,2016,52,55,36,71,48,82,58,54,59,76,79,67,82,52,78,38,52,43,39,52,32,48,61,70,59,,18,31,48,14,15,15,8,10
174,66,England,69,81,Right,1,4,2,2017,19,Central Midfield,CM,7000000,summer,Premier League,2016,54,50,47,71,40,74,43,56,65,75,77,73,81,67,80,57,60,76,65,53,79,66,45,67,45,,62,66,67,6,15,12,15,13
181,61,Belgium,69,80,Right,1,4,2,2019,20,Central Midfield,CM,2000000,winter,Jupiler Pro League,2016,64,62,55,71,60,72,54,47,61,73,78,76,84,69,78,60,72,63,38,58,28,25,68,69,63,,22,24,25,8,6,6,14,14
178,72,Ghana,69,79,Left,1,2,2,2019,24,Left Midfield,LM,13800000,winter,Premier League,2016,64,56,62,64,64,74,62,34,53,69,87,86,81,69,80,74,77,76,81,53,68,65,63,61,68,,64,67,61,9,7,8,10,9
175,67,Turkey,69,79,Left,1,3,3,2019,21,Right Winger,RW,1610000,winter,Super Lig,2016,64,67,43,71,54,73,58,62,68,74,76,75,74,58,78,69,58,68,67,51,56,36,64,68,54,,30,28,32,13,14,15,15,10
187,85,Belgium,69,78,Right,1,3,1,2020,22,Goalkeeper,GK,1500000,winter,Laliga,2016,11,14,11,48,14,18,11,19,46,35,53,48,45,60,49,40,65,37,73,12,28,12,11,41,30,,20,11,18,75,68,65,66,73
180,75,Netherlands,69,78,Left,1,3,2,2020,21,Centre-Back,CB,42000000,summer,Premier League,2016,57,41,59,75,52,63,63,59,69,69,77,75,66,73,63,63,71,64,67,56,64,69,42,50,48,,67,74,71,10,7,7,16,10
180,75,Netherlands,69,78,Left,1,3,2,2020,21,Centre-Back,CB,42000000,winter,Premier League,2016,57,41,59,75,52,63,63,59,69,69,77,75,66,73,63,63,71,64,67,56,64,69,42,50,48,,67,74,71,10,7,7,16,10
178,70,France,69,78,Right,1,2,2,2017,21,Right-Back,RB,4500000,summer,Ligue 1,2016,68,39,66,67,32,65,46,42,55,63,65,68,61,65,74,63,67,67,71,42,57,67,55,47,44,,72,75,72,8,14,16,13,7
172,71,Italy,69,77,Right,1,4,3,2016,22,Second Striker,SS,8000000,summer,Serie A,2016,64,60,45,63,64,71,62,65,50,72,84,85,88,67,93,67,33,74,47,61,30,15,63,58,56,,15,13,12,9,8,14,6,11
172,71,Italy,69,77,Right,1,4,3,2016,22,Second Striker,SS,8250000,summer,Serie A,2016,64,60,45,63,64,71,62,65,50,72,84,85,88,67,93,67,33,74,47,61,30,15,63,58,56,,15,13,12,9,8,14,6,11
183,77,Argentina,69,77,Right,1,2,3,2020,23,Left Winger,LW,4400000,summer,Liga Portugal,2016,67,61,64,67,50,74,72,46,67,71,76,77,75,67,74,68,57,70,71,63,61,53,63,63,57,,25,28,28,12,7,15,9,10
192,76,Croatia,69,77,Right,1,3,2,2018,20,Centre-Forward,CF,4500000,summer,Serie A,2016,44,74,73,46,61,59,49,44,38,65,70,74,64,65,52,73,72,68,74,70,73,21,69,45,65,,19,23,17,10,15,15,9,14
184,79,Finland,69,77,Right,1,3,3,2016,21,Centre-Forward,CF,3500000,summer,Ger Bundesliga,2016,54,72,63,60,65,67,63,45,40,69,76,74,72,69,62,71,68,59,67,65,55,18,68,52,59,,12,21,18,9,13,7,16,6
180,75,Netherlands,69,77,Right,1,3,3,2016,21,Second Striker,SS,17000000,summer,Eredivisie,2016,74,64,42,59,57,73,65,43,53,67,84,87,71,64,73,76,70,66,70,68,53,31,62,55,64,,27,32,33,6,14,15,16,13
192,70,Belgium,69,76,Right,1,3,1,2016,23,Goalkeeper,GK,2800000,summer,Jupiler Pro League,2016,18,14,10,32,17,11,11,17,32,16,47,35,43,66,42,21,65,35,62,15,28,17,18,39,24,,11,11,17,71,68,66,65,75
180,80,Ghana,69,76,Right,1,3,2,2016,25,Defensive Midfield,DM,1000000,winter,Ligue 1,2016,44,32,69,66,41,63,47,37,69,66,67,63,61,67,57,73,83,78,78,71,81,75,55,57,36,,66,67,65,15,12,12,12,8
175,69,Republic of Ireland,69,76,Left,1,4,3,2018,25,Left Midfield,LM,15100000,winter,Premier League,2016,78,63,53,68,53,76,75,74,60,74,78,79,77,73,75,67,75,76,56,67,51,55,66,72,65,,50,62,71,12,8,13,7,7
182,81,Croatia,69,76,Right,1,5,3,2016,22,Centre-Forward,CF,8000000,summer,Laliga,2016,46,70,69,59,65,66,56,46,39,74,74,65,67,65,64,75,78,69,70,48,92,25,73,56,66,,18,22,16,15,9,12,15,12
182,81,Croatia,69,76,Right,1,5,3,2016,22,Centre-Forward,CF,8000000,summer,Premier Liga,2016,46,70,69,59,65,66,56,46,39,74,74,65,67,65,64,75,78,69,70,48,92,25,73,56,66,,18,22,16,15,9,12,15,12
194,85,France,69,76,Right,1,2,2,2016,22,Centre-Back,CB,2000000,summer,Ligue 1,2016,47,28,70,64,30,43,39,35,58,54,53,60,53,57,38,48,51,60,82,29,69,68,25,34,45,,70,75,63,6,11,10,15,15
173,68,Libya,69,75,Right,1,3,2,2016,24,Central Midfield,CM,1000000,summer,Serie A,2016,59,66,33,73,44,72,58,62,72,75,74,70,85,66,90,61,60,73,57,64,51,50,67,71,59,,26,48,56,8,8,5,9,13
192,80,Gambia,69,75,Left,1,2,2,2017,23,Centre-Back,CB,1700000,summer,Jupiler Pro League,2016,44,28,63,49,24,39,38,37,46,54,57,76,51,65,41,41,59,62,85,31,82,66,28,32,33,,69,68,74,8,7,7,14,13
184,80,Netherlands,69,75,Left,1,4,2,2019,22,Centre-Forward,CF,22000000,summer,Premier League,2016,33,73,60,64,56,63,54,39,36,71,67,73,60,62,70,80,70,73,76,69,74,13,69,50,66,,19,19,22,13,7,11,15,16
190,79,Italy,69,74,Right,1,2,1,2016,26,Goalkeeper,GK,2000000,summer,Serie A,2016,8,15,9,24,7,14,9,4,25,15,36,42,32,70,35,23,72,31,59,6,11,15,10,37,22,,11,10,10,70,68,66,67,72
180,79,Algeria,69,74,Right,1,3,3,2018,24,Central Midfield,CM,2000000,summer,Ligue 1,2016,56,62,44,75,47,71,62,48,71,74,72,68,68,65,74,75,58,72,75,70,75,51,65,64,62,,57,66,56,14,14,8,15,10
183,79,Norway,69,74,Right,1,3,3,2018,24,Defensive Midfield,DM,1000000,summer,Premier League,2016,64,63,47,70,62,71,66,64,68,74,72,68,73,69,65,73,61,78,70,68,55,62,67,70,78,,47,52,48,9,11,16,14,8
180,75,Netherlands,69,74,Right,1,2,2,2018,23,Centre-Back,CB,3500000,summer,Serie A,2016,65,52,66,67,38,64,45,45,70,63,72,66,68,60,67,61,74,52,67,63,81,79,49,59,56,,68,67,66,9,12,12,11,11
185,76,Netherlands,69,73,Right,1,3,2,2019,25,Defensive Midfield,DM,10500000,summer,Premier League,2016,62,53,69,67,50,68,49,46,63,72,64,67,60,70,66,71,88,86,73,56,87,68,66,70,59,,59,66,64,14,15,7,12,12
188,82,France,69,72,Right,1,3,1,2018,24,Goalkeeper,GK,1000000,summer,Ligue 1,2016,15,12,19,24,21,12,20,12,26,14,50,48,30,50,61,18,55,35,60,14,17,17,17,20,14,,13,12,16,69,73,66,71,72
182,76,Sweden,69,71,Right,1,4,2,2018,25,Central Midfield,CM,1000000,summer,Serie A,2016,57,59,39,73,63,56,62,49,64,75,75,77,73,77,73,77,70,89,70,69,87,61,70,62,66,,49,69,56,13,12,10,13,14
194,90,Germany,69,70,Right,1,4,2,2017,28,Centre-Forward,CF,2800000,summer,Ger Bundesliga,2016,48,69,77,62,67,54,55,54,36,63,54,65,50,68,42,78,59,64,83,65,81,19,71,39,62,,15,29,12,6,15,8,7,12
178,73,England,69,69,Right,1,3,3,2018,28,Centre-Forward,CF,1730000,summer,Scottish Premiership,2016,49,72,74,56,66,63,49,43,52,64,74,77,70,65,74,68,90,71,75,62,79,36,68,55,68,,36,41,35,10,15,15,12,15
168,65,Italy,68,83,Left,1,4,3,2016,20,Right Winger,RW,2200000,summer,Serie A,2016,66,48,48,70,60,72,54,43,59,70,86,85,84,61,91,72,48,73,35,61,58,25,60,67,59,,28,37,35,7,12,14,9,12
191,84,United States,68,79,Right,1,2,2,2020,21,Centre-Back,CB,1800000,summer,Eredivisie,2016,27,16,68,64,28,51,29,21,55,59,68,64,63,62,44,35,78,68,77,36,70,65,27,32,33,,68,73,63,10,7,14,7,15
184,78,Italy,68,77,Right,1,1,1,2018,22,Goalkeeper,GK,3000000,summer,Serie A,2016,15,12,12,26,13,13,11,12,25,21,41,37,35,59,43,19,74,43,55,17,33,19,15,40,31,,16,11,12,77,63,51,61,81
178,71,Belgium,68,77,Right,1,3,3,2016,21,Left Winger,LW,2500000,summer,Jupiler Pro League,2016,61,53,54,63,57,75,54,46,53,71,84,79,77,68,72,68,62,82,56,61,33,15,63,64,61,,20,18,16,13,10,7,13,9
175,66,Uruguay,68,76,Right,1,3,3,2016,23,Defensive Midfield,DM,2000000,summer,Serie A,2016,60,48,51,74,56,69,67,70,72,70,73,67,76,68,75,67,52,68,59,59,33,49,65,73,67,,26,50,29,10,15,10,8,11
189,83,Sweden,68,76,Right,1,3,3,2019,24,Centre-Forward,CF,2200000,winter,Jupiler Pro League,2016,46,69,73,74,68,65,48,35,59,63,58,65,65,73,45,64,88,68,85,58,71,20,69,71,58,,28,25,20,11,16,11,12,8
185,78,Hungary,68,76,Right,1,3,2,,23,Centre-Back,CB,1000000,summer,Ligue 1,2016,53,36,68,49,30,32,28,50,48,54,63,68,59,59,67,52,73,62,70,43,66,68,26,26,56,,75,71,70,6,9,13,9,16
170,65,Greece,68,75,Right,1,3,2,,20,Second Striker,SS,4800000,summer,Austria Bundesliga,2016,65,57,47,70,62,73,68,69,69,74,76,71,77,62,87,67,55,80,35,61,70,56,62,64,60,,59,45,39,16,14,15,12,9
