height_cm,weight_kg,nationality_x,overall,potential,preferred_foot,international_reputation,weak_foot,skill_moves,contract_valid_until,age_y,position,short_pos,fee,window,league,season,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes
176,70,Kosovo,74,79,Right,2,4,3,2018,25,Central Midfield,CM,7600000,summer,Serie A,2018,62,65,42,70,68,75,72,66,71,76,82,78,83,65,67,74,78,83,74,71,77,50,72,74,66,73,49,47,46,6,14,15,15,13
183,78,DR Congo,74,79,Right,1,3,3,2020,25,Centre-Forward,CF,1200000,summer,Premier League,2018,49,77,66,67,70,71,68,57,52,73,82,79,70,68,69,68,77,71,76,67,60,25,78,65,72,70,21,22,17,7,6,9,10,7
183,78,DR Congo,74,79,Right,1,3,3,2020,25,Centre-Forward,CF,11400000,summer,Premier League,2018,49,77,66,67,70,71,68,57,52,73,82,79,70,68,69,68,77,71,76,67,60,25,78,65,72,70,21,22,17,7,6,9,10,7
183,78,DR Congo,74,79,Right,1,3,3,2020,25,Centre-Forward,CF,1200000,winter,Premier League,2018,49,77,66,67,70,71,68,57,52,73,82,79,70,68,69,68,77,71,76,67,60,25,78,65,72,70,21,22,17,7,6,9,10,7
177,80,Morocco,74,79,Left,1,4,4,2018,24,Attacking Midfield,AM,1000000,summer,Eredivisie,2018,63,75,48,71,73,80,81,72,67,76,80,76,82,69,73,83,63,66,71,78,77,33,76,62,70,66,36,32,37,9,6,7,11,10
189,87,Denmark,74,79,Right,1,3,2,2019,25,Centre-Back,CB,1500000,summer,Superliga,2018,48,47,70,69,57,61,32,35,64,66,59,64,58,70,59,58,75,79,78,52,77,73,57,62,33,75,69,74,76,14,6,10,11,7
189,82,Italy,74,79,Left,1,3,2,2018,26,Centre-Back,CB,2000000,summer,Serie A,2018,14,12,69,55,15,33,18,23,49,53,68,35,43,72,43,33,78,65,84,18,70,74,23,20,28,69,78,77,74,9,16,6,10,9
191,87,Italy,74,79,Left,1,3,2,2019,24,Centre-Back,CB,5000000,summer,Premier League,2018,78,26,68,68,37,68,64,35,68,69,72,82,66,66,45,59,64,88,79,41,66,72,58,58,31,72,66,74,74,14,14,13,7,6
180,73,Turkey,74,79,Left,1,3,3,2019,25,Central Midfield,CM,4000000,summer,Super Lig,2018,74,69,65,76,67,72,71,69,70,76,74,76,76,64,69,75,54,80,59,77,62,49,71,76,70,63,42,45,32,14,11,6,11,8
175,76,Netherlands,74,78,Right,2,3,3,2018,25,Central Midfield,CM,3000000,summer,Eredivisie,2018,78,66,46,76,77,72,76,75,71,80,70,73,80,74,83,74,53,69,44,70,59,58,69,73,59,70,45,56,52,15,7,7,11,8
183,79,Turkey,74,77,Right,1,3,2,2020,28,Centre-Back,CB,1700000,winter,Super Lig,2018,43,26,76,64,42,52,36,36,61,60,74,72,65,72,62,42,85,70,78,31,80,75,24,44,38,73,71,73,72,13,9,8,14,10
185,75,Italy,74,77,Left,1,2,1,2022,27,Goalkeeper,GK,1000000,summer,Serie A,2018,12,14,13,32,18,14,13,12,31,22,49,46,46,71,34,21,57,27,68,19,12,20,10,43,17,43,11,19,19,73,75,61,71,79
179,70,Ghana,74,77,Right,1,2,2,2019,26,Central Midfield,CM,1000000,summer,Serie A,2018,64,59,60,74,50,76,54,54,68,72,78,79,78,76,79,72,79,85,79,65,78,74,72,70,60,73,66,77,78,11,5,10,6,7
180,72,North Macedonia,74,77,Right,1,3,2,2018,26,Right-Back,RB,1150000,summer,Liga Portugal,2018,67,58,63,70,48,74,68,34,68,72,85,78,77,74,75,67,75,84,72,68,69,73,59,48,47,73,68,72,75,6,12,6,9,8
180,72,North Macedonia,74,77,Right,1,3,2,2018,26,Right-Back,RB,2000000,summer,Supersport Hnl,2018,67,58,63,70,48,74,68,34,68,72,85,78,77,74,75,67,75,84,72,68,69,73,59,48,47,73,68,72,75,6,12,6,9,8
179,77,Russia,74,76,Right,1,2,2,2018,27,Defensive Midfield,DM,1000000,summer,Premier Liga,2018,64,50,53,73,53,74,44,46,69,66,82,81,83,69,71,51,70,90,65,42,73,70,55,62,41,63,69,73,75,7,7,14,7,11
196,89,Sweden,74,76,Right,1,2,1,2019,28,Goalkeeper,GK,9000000,summer,Serie A,2018,16,11,15,29,20,11,15,18,32,17,28,40,33,73,31,17,39,38,76,15,29,19,13,48,30,41,17,12,17,69,75,71,72,76
194,93,Netherlands,74,76,Left,1,3,2,2018,25,Left-Back,LB,1000000,summer,Serie A,2018,71,30,54,64,39,67,64,42,69,67,74,77,50,74,39,61,40,80,88,36,80,73,61,52,44,64,75,77,76,11,9,12,13,13
185,75,Italy,74,75,Left,1,2,3,2022,27,Centre-Forward,CF,7000000,summer,Serie A,2018,32,78,71,64,65,70,45,33,54,71,74,72,71,73,63,70,70,69,75,66,45,20,77,58,65,74,11,15,15,6,12,7,5,14
174,68,Denmark,74,75,Right,1,3,3,2022,28,Central Midfield,CM,1500000,summer,Allsvenskan,2018,64,56,58,74,66,68,71,65,76,72,72,76,87,75,85,71,88,89,62,68,89,68,72,74,68,71,60,66,75,16,6,8,6,9
182,70,Serbia,74,75,Right,1,4,3,2019,27,Left Winger,LW,4500000,summer,Laliga,2018,71,77,61,74,65,81,81,68,70,77,69,61,67,72,73,73,66,65,68,72,51,35,74,73,72,82,24,42,36,8,10,16,12,7
172,65,Togo,74,74,Right,1,4,3,2018,30,Right Winger,RW,2500000,summer,Ligue 1,2018,73,64,54,70,62,78,66,72,65,76,82,78,79,70,76,71,68,68,58,70,45,39,72,74,68,65,36,30,25,13,14,12,10,11
180,73,Russia,74,74,Right,1,3,2,2018,29,Central Midfield,CM,1000000,winter,Premier Liga,2018,68,60,67,82,55,68,60,49,73,75,66,66,73,69,71,65,40,82,64,73,60,73,54,72,57,70,70,73,69,8,8,12,16,15
180,73,Russia,74,74,Right,1,3,2,2018,28,Central Midfield,CM,1000000,summer,Premier Liga,2018,68,60,67,82,55,68,60,49,73,75,66,66,73,69,71,65,40,82,64,73,60,73,54,72,57,70,70,73,69,8,8,12,16,15
180,68,France,74,74,Right,1,3,3,2019,27,Defensive Midfield,DM,1000000,summer,Ligue 1,2018,62,51,73,77,47,71,56,54,73,74,67,63,68,77,73,64,77,74,63,66,80,76,64,75,59,73,72,74,72,9,11,16,16,11
190,90,Croatia,74,74,Right,1,4,2,2019,29,Centre-Forward,CF,3000000,summer,Jupiler Pro League,2018,33,80,80,69,73,65,39,46,44,70,37,38,50,75,43,79,75,79,90,74,76,40,75,62,76,70,26,35,25,10,9,11,11,15
171,66,Netherlands,73,86,Right,1,4,4,2019,19,Left Winger,LW,17250000,summer,Serie A,2018,70,64,52,69,67,83,68,58,44,78,87,86,87,64,83,65,66,67,60,59,62,45,57,72,66,75,33,32,27,5,6,14,7,12
188,87,England,73,84,Right,1,3,2,2020,24,Centre-Back,CB,16850000,summer,Premier League,2018,23,52,77,62,45,47,22,24,52,63,53,53,50,64,51,53,78,61,85,21,69,73,25,26,32,67,74,72,69,14,12,12,14,10
169,61,Scotland,73,84,Left,1,4,3,2018,23,Attacking Midfield,AM,7000000,summer,Liga Portugal,2018,67,63,46,72,67,76,74,67,64,74,86,83,91,78,90,65,65,68,33,58,48,43,65,72,58,74,38,34,31,6,14,13,13,15
169,61,Scotland,73,84,Left,1,4,3,2018,23,Attacking Midfield,AM,7000000,winter,Liga Portugal,2018,67,63,46,72,67,76,74,67,64,74,86,83,91,78,90,65,65,68,33,58,48,43,65,72,58,74,38,34,31,6,14,13,13,15
169,61,Scotland,73,84,Left,1,4,3,2018,23,Attacking Midfield,AM,7000000,winter,Scottish Premiership,2018,67,63,46,72,67,76,74,67,64,74,86,83,91,78,90,65,65,68,33,58,48,43,65,72,58,74,38,34,31,6,14,13,13,15
185,75,England,73,84,Right,1,3,2,2020,21,Centre-Back,CB,3500000,summer,Premier League,2018,42,26,71,70,41,63,45,37,65,63,74,76,68,66,64,46,73,69,74,34,70,70,41,52,50,68,73,74,73,5,8,5,13,12
180,74,Sweden,73,82,Right,1,3,2,2020,24,Central Midfield,CM,1000000,summer,Allsvenskan,2018,54,55,60,75,61,58,59,57,75,76,81,75,82,72,67,69,68,80,59,66,62,70,63,73,47,71,70,69,67,10,7,11,10,11
191,84,United States,73,82,Right,1,3,2,2018,23,Centre-Back,CB,1800000,summer,Ligue 1,2018,25,16,69,67,28,53,27,21,54,63,67,64,53,68,42,35,79,67,82,32,75,68,27,32,31,69,75,73,73,10,7,14,7,15
191,84,United States,73,82,Right,1,3,2,2018,23,Centre-Back,CB,1800000,summer,Premier League,2018,25,16,69,67,28,53,27,21,54,63,67,64,53,68,42,35,79,67,82,32,75,68,27,32,31,69,75,73,73,10,7,14,7,15
191,84,United States,73,82,Right,1,3,2,2018,22,Centre-Back,CB,1800000,summer,Premier League,2018,25,16,69,67,28,53,27,21,54,63,67,64,53,68,42,35,79,67,82,32,75,68,27,32,31,69,75,73,73,10,7,14,7,15
191,84,United States,73,82,Right,1,3,2,2018,23,Centre-Back,CB,1800000,winter,Premier League,2018,25,16,69,67,28,53,27,21,54,63,67,64,53,68,42,35,79,67,82,32,75,68,27,32,31,69,75,73,73,10,7,14,7,15
188,85,Italy,73,82,Left,1,2,2,2020,23,Centre-Forward,CF,3000000,summer,Serie A,2018,49,74,77,70,60,69,46,30,48,74,59,56,56,69,61,76,71,67,90,49,60,18,75,63,65,71,15,15,15,3,3,3,5,3
178,70,France,73,82,Right,1,2,2,2021,24,Right-Back,RB,4500000,winter,Ligue 1,2018,72,40,72,70,32,65,54,42,61,68,68,69,61,66,73,63,73,77,74,45,59,73,59,56,44,68,74,77,73,8,14,16,13,7
178,66,Belgium,73,81,Right,1,4,3,2019,21,Central Midfield,CM,3000000,summer,Jupiler Pro League,2018,71,71,54,72,73,73,70,73,66,74,76,73,81,68,78,69,72,76,53,73,66,41,69,73,63,74,32,53,51,8,6,6,14,14
178,75,Italy,73,81,Right,1,4,3,2020,24,Left Winger,LW,7450000,summer,Serie A,2018,75,60,36,75,70,80,75,66,67,78,77,79,79,68,77,72,44,69,54,64,38,23,70,68,69,68,30,30,26,11,10,6,10,5
183,72,Mali,73,81,Right,1,3,2,2019,22,Centre-Back,CB,2000000,winter,Ger Bundesliga,2018,71,60,67,70,30,71,67,35,55,73,70,73,64,67,64,55,74,76,74,32,59,72,60,56,40,67,72,75,73,11,15,7,7,12
185,78,England,73,80,Left,1,3,2,2021,25,Centre-Back,CB,16900000,summer,Premier League,2018,28,24,73,63,20,33,31,22,55,59,64,63,56,63,68,33,77,63,79,28,60,72,24,29,21,50,76,77,74,12,8,16,16,11
181,79,Sweden,73,80,Right,1,3,2,2020,24,Right-Back,RB,3000000,summer,Ligue 1,2018,68,41,64,68,46,68,70,54,62,68,74,77,73,70,72,70,68,77,68,58,70,70,52,60,54,70,72,76,76,8,13,15,14,7
168,68,Denmark,73,80,Left,1,3,4,2021,24,Left-Back,LB,7500000,summer,Serie A,2018,75,53,66,70,54,73,72,71,63,71,85,85,79,65,91,85,81,90,61,67,89,64,60,72,40,64,67,65,69,10,6,6,11,11
184,76,Italy,73,80,Right,1,4,2,2018,22,Defensive Midfield,DM,1000000,summer,Serie A,2018,68,40,60,78,65,71,66,45,76,77,66,65,61,71,68,73,61,69,64,72,71,70,65,75,44,67,64,70,68,12,7,8,8,10
178,77,Belgium,73,79,Right,1,3,3,2019,23,Right-Back,RB,3500000,summer,Ligue 1,2018,73,50,56,70,61,73,69,57,69,72,82,78,75,71,73,67,76,83,65,62,66,69,68,68,49,69,69,70,71,14,6,11,13,10
182,81,France,73,79,Left,1,3,2,2020,24,Centre-Forward,CF,3000000,summer,Ligue 1,2018,62,75,72,70,73,70,58,52,51,72,67,71,72,72,64,70,80,78,75,58,68,17,76,63,66,72,38,29,16,14,15,9,14,9
190,80,DR Congo,73,79,Right,1,3,2,2018,25,Centre-Back,CB,7000000,summer,Ger Bundesliga,2018,70,56,70,70,54,66,70,37,72,71,68,71,65,75,65,67,70,79,71,59,77,70,68,70,56,66,73,74,72,13,15,8,13,14
187,85,France,73,79,Right,1,2,2,2021,24,Centre-Back,CB,8000000,summer,Premier Liga,2018,67,20,73,67,25,53,34,33,66,63,60,69,61,68,57,44,72,73,79,27,76,73,39,51,36,67,72,72,73,11,15,13,10,10
180,72,England,73,78,Right,1,3,2,2020,25,Left-Back,LB,1000000,summer,Premier League,2018,70,59,66,70,43,72,55,33,65,72,75,75,76,74,70,66,79,78,71,60,68,68,65,68,50,70,69,73,72,10,9,15,16,13
187,75,Italy,73,78,Right,1,2,2,2020,26,Centre-Back,CB,3600000,summer,Serie A,2018,15,17,58,58,14,42,13,19,45,56,63,66,59,70,59,15,81,68,88,12,65,72,13,13,13,63,75,75,74,8,13,11,10,9
176,71,Kosovo,73,78,Right,1,3,3,2019,23,Left Winger,LW,4000000,winter,Ligue 1,2018,71,66,50,66,62,83,78,67,54,78,88,85,86,67,82,72,34,73,54,68,61,38,61,60,50,67,35,33,24,10,8,10,7,14
186,77,Cyprus,73,78,Left,1,3,2,2018,25,Centre-Back,CB,1500000,summer,Jupiler Pro League,2018,61,56,75,71,66,68,62,59,74,68,65,68,62,66,57,74,67,75,72,68,72,73,65,67,54,71,72,73,73,15,8,13,13,10
186,77,Cyprus,73,78,Left,1,3,2,2018,25,Centre-Back,CB,1300000,summer,Super League 1,2018,61,56,75,71,66,68,62,59,74,68,65,68,62,66,57,74,67,75,72,68,72,73,65,67,54,71,72,73,73,15,8,13,13,10
186,83,Czech Republic,73,77,Right,1,2,2,2020,26,Centre-Back,CB,2000000,winter,Jupiler Pro League,2018,54,42,74,68,51,59,39,29,65,68,53,59,61,69,52,67,77,71,76,56,72,66,52,58,49,70,72,74,72,10,12,6,16,7
186,83,Czech Republic,73,77,Right,1,2,2,2020,25,Centre-Back,CB,2000000,summer,Super Lig,2018,54,42,74,68,51,59,39,29,65,68,53,59,61,69,52,67,77,71,76,56,72,66,52,58,49,70,72,74,72,10,12,6,16,7
177,72,France,73,77,Right,1,3,3,2018,24,Attacking Midfield,AM,6000000,summer,Ligue 1,2018,64,67,59,75,50,74,67,54,72,75,75,73,78,72,77,75,70,70,61,71,69,68,68,76,57,71,52,62,55,14,9,15,9,13
181,74,Netherlands,73,77,Right,1,3,2,2020,24,Right-Back,RB,3500000,summer,Ger Bundesliga,2018,69,36,66,66,35,72,30,31,59,66,86,91,70,67,69,30,59,78,65,31,71,66,56,53,56,60,64,73,72,16,11,13,10,9
178,70,Australia,73,77,Right,1,4,2,2020,25,Centre-Forward,CF,2000000,summer,Scottish Premiership,2018,57,74,62,61,65,67,70,59,50,67,87,85,85,84,84,66,84,83,72,60,71,52,77,63,74,74,35,32,31,9,15,11,6,13
180,79,Germany,73,76,Right,1,3,3,2019,25,Right Winger,RW,3000000,summer,Ger Bundesliga,2018,69,65,45,70,59,75,60,53,58,70,85,78,76,72,78,74,67,77,67,60,60,34,72,64,62,68,30,33,29,7,6,13,6,8
170,66,Australia,73,76,Left,1,3,3,2019,27,Left-Back,LB,1500000,summer,Eredivisie,2018,72,61,54,73,55,74,72,55,71,72,84,83,84,66,84,63,73,82,52,57,73,66,61,48,47,64,68,73,74,14,11,11,14,15
197,84,Netherlands,73,76,Right,1,2,2,2020,25,Centre-Forward,CF,10500000,summer,Ger Bundesliga,2018,42,77,81,63,63,62,36,37,31,73,44,69,64,66,41,77,77,80,84,55,71,34,73,54,72,78,23,23,26,11,9,14,16,12
188,88,England,73,75,Right,1,2,1,2020,28,Goalkeeper,GK,4000000,summer,Premier League,2018,14,11,17,22,13,14,11,11,15,23,59,59,33,65,44,46,82,41,66,13,37,24,17,43,37,42,15,12,17,77,69,68,74,73
183,82,Denmark,73,75,Right,1,4,2,2020,26,Centre-Back,CB,1500000,summer,Scottish Premiership,2018,42,39,72,66,36,43,42,34,64,64,63,73,71,68,67,67,84,71,82,61,76,71,62,63,35,73,71,72,71,14,15,7,11,16
183,82,Denmark,73,75,Right,1,4,2,2020,26,Centre-Back,CB,1140000,summer,Superliga,2018,42,39,72,66,36,43,42,34,64,64,63,73,71,68,67,67,84,71,82,61,76,71,62,63,35,73,71,72,71,14,15,7,11,16
186,76,Netherlands,73,74,Right,1,2,3,2018,28,Defensive Midfield,DM,1250000,summer,Eredivisie,2018,81,52,70,81,71,64,82,81,78,73,42,64,69,66,63,81,75,67,66,76,53,65,68,74,76,74,58,63,52,7,15,9,14,16
183,70,Republic of Ireland,73,74,Left,1,3,2,2018,27,Left-Back,LB,4000000,summer,Premier League,2018,73,50,69,67,25,68,47,52,65,69,78,78,73,72,69,60,75,86,72,54,80,66,60,55,44,72,70,74,70,16,16,9,11,7
193,83,England,73,73,Right,1,4,1,2019,35,Goalkeeper,GK,1700000,summer,Premier League,2018,19,17,14,26,15,11,17,19,24,20,47,40,49,67,45,24,63,34,58,19,42,23,14,56,20,59,12,13,19,74,70,69,72,75
173,72,France,73,73,Right,1,3,2,2018,29,Right-Back,RB,1600000,summer,Serie A,2018,66,22,60,63,38,60,59,40,60,64,82,77,82,73,78,47,79,81,65,39,74,72,42,38,41,70,70,74,74,9,11,12,14,12
185,83,England,72,86,Right,1,3,3,2018,22,Central Midfield,CM,1200000,summer,Premier League,2018,53,60,45,76,52,75,54,49,70,72,78,76,75,64,75,62,60,70,69,60,45,46,69,68,42,59,36,44,32,6,13,12,9,10
179,67,Poland,72,83,Right,1,3,3,2018,21,Defensive Midfield,DM,1500000,summer,Premier League,2018,66,62,56,74,46,72,67,49,70,72,84,78,76,68,75,65,70,76,49,64,41,45,62,71,55,63,55,43,50,6,10,9,12,14
179,67,Poland,72,83,Right,1,3,3,2018,22,Defensive Midfield,DM,1500000,winter,Premier League,2018,66,62,56,74,46,72,67,49,70,72,84,78,76,68,75,65,70,76,49,64,41,45,62,71,55,63,55,43,50,6,10,9,12,14
184,78,France,72,83,Right,1,3,2,2020,21,Defensive Midfield,DM,2500000,summer,Ligue 1,2018,62,52,58,71,48,64,65,46,64,66,59,55,61,73,67,60,66,79,71,55,72,72,62,68,52,68,74,74,73,13,6,8,10,8
186,78,Italy,72,82,Right,1,3,2,2018,23,Defensive Midfield,DM,20000000,summer,Liga Portugal,2018,62,43,60,78,50,73,64,64,73,78,56,53,61,65,49,72,58,67,71,74,65,60,60,72,58,66,55,69,65,3,5,3,3,5
186,78,Italy,72,82,Right,1,3,2,2018,23,Defensive Midfield,DM,5000000,summer,Serie A,2018,62,43,60,78,50,73,64,64,73,78,56,53,61,65,49,72,58,67,71,74,65,60,60,72,58,66,55,69,65,3,5,3,3,5
186,78,Italy,72,82,Right,1,3,2,2018,23,Defensive Midfield,DM,9500000,summer,Serie A,2018,62,43,60,78,50,73,64,64,73,78,56,53,61,65,49,72,58,67,71,74,65,60,60,72,58,66,55,69,65,3,5,3,3,5
193,84,France,72,82,Left,1,2,1,2020,22,Goalkeeper,GK,2200000,summer,Jupiler Pro League,2018,21,13,15,25,14,23,19,15,28,22,27,26,34,65,33,22,57,25,67,16,27,14,9,27,22,32,15,18,20,75,70,62,72,71
180,65,Ghana,72,80,Right,1,3,3,2018,23,Attacking Midfield,AM,2400000,summer,Laliga,2018,64,63,62,72,49,76,72,70,65,74,84,78,79,67,68,80,60,62,67,72,70,50,67,68,59,72,42,55,30,15,13,12,10,11
180,65,Ghana,72,80,Right,1,3,3,2018,23,Attacking Midfield,AM,2400000,summer,Super Lig,2018,64,63,62,72,49,76,72,70,65,74,84,78,79,67,68,80,60,62,67,72,70,50,67,68,59,72,42,55,30,15,13,12,10,11
170,72,England,72,79,Left,1,4,3,2019,24,Left-Back,LB,6700000,summer,Premier League,2018,67,61,68,66,45,68,65,57,62,67,84,85,82,67,85,60,90,81,75,61,61,68,63,65,61,65,65,73,69,13,14,14,9,14
164,60,Belgium,72,79,Right,1,4,4,2018,22,Left Winger,LW,1200000,summer,Jupiler Pro League,2018,65,71,28,73,67,80,79,67,53,77,91,83,88,65,92,72,59,40,36,73,37,16,67,58,57,60,13,17,20,11,6,16,12,16
186,78,Italy,72,79,Left,1,2,2,2021,24,Centre-Back,CB,3000000,summer,Serie A,2018,35,21,66,52,32,42,30,29,54,52,55,55,48,68,53,46,62,55,74,31,76,72,27,29,35,67,76,76,74,7,11,12,13,8
184,78,France,72,78,Right,1,3,2,2018,25,Central Midfield,CM,1000000,summer,Ligue 1,2018,64,58,50,74,55,69,45,42,69,70,69,65,62,72,57,67,66,76,80,64,65,69,59,69,52,69,67,70,67,7,14,13,11,5
180,70,Belgium,72,77,Right,1,5,3,2020,24,Defensive Midfield,DM,1500000,summer,Jupiler Pro League,2018,67,59,47,72,58,68,67,69,71,73,56,61,69,69,74,62,53,71,62,67,68,66,72,73,57,68,56,66,62,7,16,13,15,10
183,78,Italy,72,77,Left,1,4,2,2018,25,Left-Back,LB,3000000,summer,Serie A,2018,70,40,63,63,46,61,66,50,59,66,82,81,73,61,71,79,71,76,70,65,74,77,56,52,64,72,75,70,71,12,6,14,10,7
177,71,Norway,72,77,Right,1,3,3,2018,23,Attacking Midfield,AM,1000000,summer,Ger Bundesliga,2018,66,53,20,72,54,80,62,61,64,80,78,73,84,65,83,50,48,64,46,52,26,21,65,69,56,66,24,20,24,6,12,10,7,9
188,75,Iceland,72,77,Right,1,3,2,2020,25,Centre-Back,CB,4000000,winter,Super League 1,2018,45,43,66,56,30,47,48,46,57,60,63,59,58,68,58,61,80,68,77,60,73,74,54,49,50,66,71,72,73,13,9,10,9,9
189,95,Netherlands,72,77,Left,1,3,2,2018,23,Centre-Back,CB,1500000,summer,Eredivisie,2018,37,33,71,55,25,40,66,74,48,58,41,45,34,64,55,76,68,67,87,65,78,66,26,29,49,68,72,74,69,11,9,15,13,7
185,82,Sweden,72,76,Right,1,3,2,2019,26,Centre-Forward,CF,1500000,winter,Allsvenskan,2018,51,71,65,66,70,68,54,47,45,69,84,81,69,80,58,67,80,84,75,56,74,30,72,70,65,66,15,21,14,9,8,8,10,12
189,83,Turkey,72,76,Right,1,3,3,2018,24,Right Winger,RW,1400000,summer,Ger Bundesliga,2018,69,72,68,71,56,73,45,28,53,75,76,71,76,69,67,74,80,71,69,70,64,22,72,63,56,52,15,24,18,6,12,13,8,15
175,69,Northern Ireland,72,75,Right,1,3,2,2018,27,Central Midfield,CM,2000000,winter,Premier League,2018,70,58,58,76,69,64,72,73,77,72,63,61,71,65,74,77,65,72,62,73,72,72,59,72,56,69,67,71,69,16,16,7,7,12
187,77,Curacao,72,75,Right,1,3,3,2021,27,Central Midfield,CM,3450000,winter,Premier League,2018,75,67,63,72,71,73,77,75,71,72,78,76,73,71,64,83,71,85,77,70,72,63,68,69,76,69,72,69,67,15,8,14,16,15
188,78,Morocco,72,75,Right,1,3,3,2022,26,Centre-Forward,CF,2700000,summer,Ligue 1,2018,68,71,74,72,66,72,69,59,69,75,65,64,70,65,51,75,74,66,72,69,83,45,67,64,67,73,28,53,42,10,15,11,7,10
180,76,Belgium,72,74,Right,1,3,2,2018,27,Right-Back,RB,2400000,summer,Jupiler Pro League,2018,67,51,64,65,42,74,74,51,62,74,87,90,78,63,72,69,70,73,73,66,71,69,65,50,50,58,64,70,70,15,9,5,9,15
173,75,Tunisia,72,74,Right,1,3,4,2018,25,Left Winger,LW,2000000,summer,Ligue 1,2018,60,66,49,72,70,77,64,66,68,76,74,75,79,63,79,67,64,81,68,62,59,32,69,72,70,64,42,34,27,8,15,15,11,12
173,75,Tunisia,72,74,Right,1,3,4,2018,25,Left Winger,LW,4500000,summer,Ligue 1,2018,60,66,49,72,70,77,64,66,68,76,74,75,79,63,79,67,64,81,68,62,59,32,69,72,70,64,42,34,27,8,15,15,11,12
173,70,Mali,72,73,Left,1,3,2,2019,27,Right Winger,RW,4500000,summer,Liga Portugal,2018,67,73,66,69,70,68,53,49,63,63,90,92,87,71,81,73,86,76,58,65,51,33,72,66,63,71,23,34,36,12,14,8,7,9
171,63,Russia,72,73,Right,1,4,3,2019,28,Right-Back,RB,2000000,summer,Premier Liga,2018,76,65,69,72,53,70,60,62,68,71,82,79,91,68,86,69,72,84,35,60,63,61,64,67,62,64,58,69,67,14,8,14,14,15
170,73,Ivory Coast,72,72,Left,1,2,2,2018,23,Attacking Midfield,AM,3000000,winter,Jupiler Pro League,2018,73,30,57,65,50,66,65,34,67,64,85,86,82,71,82,60,82,81,70,49,69,73,65,61,53,73,60,71,69,11,15,6,11,12
170,73,Ivory Coast,72,72,Left,1,2,2,2018,22,Right Winger,RW,20000000,summer,Premier League,2018,73,30,57,65,50,66,65,34,67,64,85,86,82,71,82,60,82,81,70,49,69,73,65,61,53,73,60,71,69,11,15,6,11,12
185,77,France,71,85,Right,1,4,3,2018,20,Left Winger,LW,3500000,summer,Ligue 1,2018,65,70,65,67,66,75,64,44,63,73,84,80,68,65,65,66,68,75,61,67,50,20,63,65,65,65,24,25,26,14,10,10,8,12
185,77,France,71,85,Right,1,4,3,2018,19,Left Winger,LW,3500000,summer,Ligue 1,2018,65,70,65,67,66,75,64,44,63,73,84,80,68,65,65,66,68,75,61,67,50,20,63,65,65,65,24,25,26,14,10,10,8,12
185,77,France,71,85,Right,1,4,3,2018,19,Left Winger,LW,6500000,summer,Serie A,2018,65,70,65,67,66,75,64,44,63,73,84,80,68,65,65,66,68,75,61,67,50,20,63,65,65,65,24,25,26,14,10,10,8,12
191,82,Serbia,71,85,Right,1,3,2,2020,22,Defensive Midfield,DM,1000000,summer,Ger Bundesliga,2018,60,70,69,74,61,67,60,43,72,72,63,71,56,64,53,75,74,78,78,62,75,70,72,66,57,60,66,72,71,9,14,8,12,13
186,76,Germany,71,84,Right,1,5,2,2019,21,Centre-Back,CB,37000000,summer,Ligue 1,2018,56,37,68,70,32,65,45,38,60,62,72,76,68,72,65,65,76,73,67,40,67,71,48,56,46,66,68,72,75,9,9,14,10,12
175,72,France,71,82,Right,1,3,3,2022,22,Left Winger,LW,20000000,summer,Ligue 1,2018,64,70,55,65,68,75,65,52,61,72,85,83,80,63,79,73,66,69,51,68,62,32,68,63,63,64,40,37,38,15,14,15,8,9
187,85,Italy,71,82,Right,1,2,2,2022,22,Centre-Back,CB,2800000,summer,Serie A,2018,34,30,61,56,36,44,29,34,36,59,62,66,49,62,65,43,72,61,68,30,70,69,33,37,44,62,74,78,74,8,8,7,14,6
192,85,Germany,71,81,Right,1,4,2,2019,23,Centre-Back,CB,3500000,winter,Ger Bundesliga,2018,59,45,68,59,35,59,31,27,58,63,68,78,54,70,51,70,55,67,78,38,69,67,45,38,48,60,69,73,72,14,13,10,12,7
172,68,Ivory Coast,71,81,Right,1,3,3,2018,21,Left Winger,LW,10000000,summer,Serie A,2018,69,64,59,70,59,75,73,64,61,73,79,72,81,66,75,80,63,59,71,80,56,41,72,67,55,60,43,42,34,15,8,9,14,16
178,75,Austria,71,80,Right,1,3,4,2018,22,Right Midfield,RM,5000000,summer,Austria Bundesliga,2018,69,67,48,67,66,77,75,64,64,75,88,90,81,57,74,72,56,62,71,73,70,56,55,66,67,72,55,57,50,8,13,11,8,8
178,75,Austria,71,80,Right,1,3,4,2018,22,Right Midfield,RM,10500000,summer,Ger Bundesliga,2018,69,67,48,67,66,77,75,64,64,75,88,90,81,57,74,72,56,62,71,73,70,56,55,66,67,72,55,57,50,8,13,11,8,8
