height_cm,weight_kg,nationality_x,overall,potential,preferred_foot,international_reputation,weak_foot,skill_moves,contract_valid_until,age_y,position,short_pos,fee,window,league,season,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes
184,80,Netherlands,75,80,Right,1,3,3,2020,25,Right-Back,RB,7000000,summer,Serie A,2020,78,53,69,72,66,74,60,60,73,76,85,85,64,73,65,80,73,64,69,69,78,67,65,67,52,68,37,75,75,13,7,14,16,15
188,81,Germany,75,80,Right,2,4,3,2023,25,Right-Back,RB,8000000,summer,Ger Bundesliga,2020,76,72,69,75,62,77,69,71,62,77,78,84,68,77,66,75,61,87,75,67,73,69,74,74,52,72,37,67,67,12,15,7,16,8
183,78,Morocco,75,80,Right,1,2,4,2022,24,Left Winger,LW,5500000,winter,Eredivisie,2020,67,70,48,71,73,82,82,68,68,80,84,83,80,68,72,78,34,73,66,70,68,23,67,68,45,71,69,22,23,15,16,8,10,16
183,78,Morocco,75,80,Right,1,2,4,2022,24,Left Winger,LW,12000000,summer,Laliga,2020,67,70,48,71,73,82,82,68,68,80,84,83,80,68,72,78,34,73,66,70,68,23,67,68,45,71,69,22,23,15,16,8,10,16
179,76,Slovenia,75,80,Right,1,3,4,2023,26,Central Midfield,CM,5000000,summer,Serie A,2020,69,69,60,76,69,74,72,72,74,76,68,71,74,70,75,74,65,68,57,70,52,40,75,74,67,74,76,55,53,14,6,13,11,5
188,70,Netherlands,75,79,Left,2,4,2,2022,26,Centre-Back,CB,4400000,summer,Premier League,2020,67,27,71,70,40,67,63,44,65,70,69,73,71,67,62,67,90,67,78,52,74,72,49,49,42,73,71,79,77,8,14,12,11,12
180,76,Austria,75,79,Right,1,3,4,2023,24,Right Midfield,RM,1200000,summer,Ger Bundesliga,2020,80,69,49,77,72,81,77,69,72,81,86,82,82,76,77,69,56,73,66,70,65,71,76,75,67,77,56,70,69,8,13,11,8,8
180,76,Austria,75,79,Right,1,3,4,2023,24,Right Midfield,RM,5000000,summer,Serie A,2020,80,69,49,77,72,81,77,69,72,81,86,82,82,76,77,69,56,73,66,70,65,71,76,75,67,77,56,70,69,8,13,11,8,8
188,77,Netherlands,75,79,Left,2,3,2,2022,26,Centre-Back,CB,2000000,summer,Premier League,2020,40,30,78,68,55,58,31,36,74,62,48,58,34,74,35,72,75,64,77,59,79,75,29,62,37,63,28,78,74,15,10,13,8,11
188,77,Netherlands,75,79,Left,2,3,2,2022,26,Centre-Back,CB,1000000,summer,Serie A,2020,40,30,78,68,55,58,31,36,74,62,48,58,34,74,35,72,75,64,77,59,79,75,29,62,37,63,28,78,74,15,10,13,8,11
194,86,Kosovo,75,79,Left,1,3,3,2020,26,Centre-Forward,CF,21000000,summer,Serie A,2020,35,77,76,64,61,68,58,30,42,75,49,69,48,74,37,78,54,72,92,66,51,18,76,63,67,56,23,25,22,8,9,14,9,10
186,83,Croatia,75,79,Right,2,4,3,2021,25,Left Winger,LW,1700000,summer,Serie A,2020,76,61,68,77,72,86,82,72,67,87,76,78,78,68,75,76,67,67,74,72,50,30,62,68,72,70,45,42,34,11,5,10,9,12
180,73,Croatia,75,79,Right,2,3,3,2020,25,Central Midfield,CM,15000000,summer,Serie A,2020,75,62,47,82,65,77,64,57,78,78,76,73,63,72,67,70,43,63,68,74,74,58,62,76,60,76,55,68,66,6,15,12,13,12
180,73,Croatia,75,79,Right,2,3,3,2020,25,Central Midfield,CM,1700000,summer,Serie A,2020,75,62,47,82,65,77,64,57,78,78,76,73,63,72,67,70,43,63,68,74,74,58,62,76,60,76,55,68,66,6,15,12,13,12
181,80,Italy,75,78,Right,2,3,3,2021,27,Central Midfield,CM,1400000,winter,Serie A,2020,68,55,68,77,74,76,64,64,75,77,71,70,73,68,67,78,66,77,77,77,86,75,73,69,68,74,24,78,77,15,10,5,14,11
177,73,Greece,75,78,Right,1,3,4,2021,26,Attacking Midfield,AM,2200000,summer,Super Lig,2020,70,65,46,76,70,76,74,73,73,75,82,78,81,66,84,73,48,68,44,75,39,31,70,76,67,70,64,30,26,11,15,11,10,16
195,91,Greece,75,78,Left,1,2,1,2022,26,Goalkeeper,GK,5000000,summer,Scottish Premiership,2020,14,10,14,31,8,12,14,15,29,20,35,34,45,71,29,56,62,39,70,9,36,13,12,58,20,60,61,12,13,71,75,74,77,75
185,78,Italy,75,77,Left,1,3,3,2021,27,Left-Back,LB,5000000,summer,Serie A,2020,78,40,65,72,46,71,68,50,69,71,75,76,72,74,72,79,69,74,67,65,74,75,58,56,64,70,17,77,73,12,6,14,10,7
181,74,Netherlands,75,77,Right,1,3,3,2022,26,Right-Back,RB,4000000,summer,Ger Bundesliga,2020,72,36,66,68,35,75,30,31,61,69,89,85,69,74,69,30,59,76,66,31,71,70,58,56,56,62,45,71,76,16,11,13,10,9
185,83,Argentina,75,77,Right,1,3,2,2023,26,Centre-Back,CB,1800000,summer,Eredivisie,2020,45,35,74,65,27,57,32,34,56,62,48,62,53,67,55,50,84,72,83,33,76,76,34,44,44,65,28,73,70,7,9,7,14,16
185,83,Argentina,75,77,Right,1,3,2,2023,26,Centre-Back,CB,1800000,summer,Serie A,2020,45,35,74,65,27,57,32,34,56,62,48,62,53,67,55,50,84,72,83,33,76,76,34,44,44,65,28,73,70,7,9,7,14,16
176,70,Kosovo,75,76,Right,2,4,4,2023,27,Central Midfield,CM,4500000,summer,Ligue 1,2020,63,66,42,73,68,77,72,66,71,78,82,76,83,73,69,76,79,86,71,73,81,56,72,76,69,78,40,56,54,6,14,15,15,13
176,70,Kosovo,75,76,Right,2,4,4,2023,27,Central Midfield,CM,1500000,summer,Serie A,2020,63,66,42,73,68,77,72,66,71,78,82,76,83,73,69,76,79,86,71,73,81,56,72,76,69,78,40,56,54,6,14,15,15,13
177,65,France,75,76,Right,1,3,3,2022,28,Right-Back,RB,8000000,summer,Ger Bundesliga,2020,72,63,65,73,46,75,68,44,67,72,82,82,76,78,76,78,63,77,67,68,74,73,65,66,65,68,22,67,74,9,15,14,8,12
175,73,Belgium,75,75,Right,2,4,3,2022,32,Central Midfield,CM,1500000,summer,Jupiler Pro League,2020,74,57,52,78,67,72,76,80,78,77,62,55,73,72,77,74,61,74,65,76,70,75,66,74,73,80,42,70,68,10,14,15,14,7
182,70,Italy,75,75,Right,2,5,3,2020,30,Right-Back,RB,4000000,summer,Serie A,2020,67,55,68,74,59,72,69,35,66,74,69,69,77,74,75,69,68,67,64,56,74,77,63,59,45,78,58,80,77,6,7,7,12,7
185,75,Italy,75,75,Left,1,2,1,2020,29,Goalkeeper,GK,4580000,summer,Serie A,2020,12,14,13,32,18,14,13,12,31,22,49,46,46,71,34,46,57,27,68,19,12,20,10,43,17,63,68,19,19,74,76,61,73,79
185,75,Italy,75,75,Left,1,2,1,2020,29,Goalkeeper,GK,1000000,summer,Serie A,2020,12,14,13,32,18,14,13,12,31,22,49,46,46,71,34,46,57,27,68,19,12,20,10,43,17,63,68,19,19,74,76,61,73,79
187,76,France,75,75,Right,3,4,3,2021,31,Defensive Midfield,DM,4000000,summer,Laliga,2020,61,55,74,74,60,67,57,57,74,74,61,45,63,75,64,77,78,61,78,59,83,77,60,65,68,73,70,79,74,11,11,11,8,5
182,80,Italy,75,75,Right,2,3,4,2020,29,Centre-Forward,CF,1300000,summer,Serie A,2020,56,76,76,68,72,74,68,51,42,74,71,69,71,72,75,74,78,51,66,60,60,20,80,58,69,74,56,22,20,6,14,15,9,11
188,82,England,75,75,Right,2,2,2,2023,30,Centre-Back,CB,1100000,summer,Premier League,2020,65,49,80,65,20,55,45,24,60,67,61,63,62,70,50,57,82,78,77,14,76,75,56,51,66,68,66,73,75,7,8,7,7,5
183,84,Republic of Ireland,75,75,Right,1,3,3,2020,28,Central Midfield,CM,1200000,summer,Premier League,2020,72,66,68,77,68,78,72,64,75,75,69,68,66,75,74,74,74,79,73,68,75,70,74,74,63,74,73,69,67,12,6,9,9,14
187,85,Belgium,75,75,Right,2,4,4,2020,30,Left Winger,LW,1000000,summer,Ligue 1,2020,72,69,67,76,73,78,77,78,67,80,68,73,67,75,54,81,69,74,83,74,59,44,75,75,76,79,77,49,45,12,11,12,10,13
187,85,Belgium,75,75,Right,2,4,4,2020,31,Left Winger,LW,1000000,summer,Super Lig,2020,72,69,67,76,73,78,77,78,67,80,68,73,67,75,54,81,69,74,83,74,59,44,75,75,76,79,77,49,45,12,11,12,10,13
181,73,France,75,75,Right,2,4,3,2021,28,Attacking Midfield,AM,1300000,summer,Serie A,2020,80,70,52,78,70,77,76,76,76,78,68,69,75,70,69,74,57,59,64,76,65,35,75,77,70,70,31,34,26,9,13,10,11,8
172,71,Mali,75,75,Left,1,2,3,2023,29,Right Winger,RW,1200000,winter,Jupiler Pro League,2020,69,72,66,69,72,73,67,49,63,71,93,93,89,78,85,74,91,73,56,65,61,33,81,68,63,76,74,34,36,12,14,8,7,9
172,71,Mali,75,75,Left,1,2,3,2023,29,Right Winger,RW,1200000,summer,Laliga,2020,69,72,66,69,72,73,67,49,63,71,93,93,89,78,85,74,91,73,56,65,61,33,81,68,63,76,74,34,36,12,14,8,7,9
172,71,Mali,75,75,Left,1,2,3,2023,29,Right Winger,RW,1200000,summer,Liga Portugal,2020,69,72,66,69,72,73,67,49,63,71,93,93,89,78,85,74,91,73,56,65,61,33,81,68,63,76,74,34,36,12,14,8,7,9
172,71,Mali,75,75,Left,1,2,3,2023,29,Right Winger,RW,1200000,winter,Liga Portugal,2020,69,72,66,69,72,73,67,49,63,71,93,93,89,78,85,74,91,73,56,65,61,33,81,68,63,76,74,34,36,12,14,8,7,9
182,70,Serbia,75,75,Right,1,4,4,2019,29,Left Winger,LW,4500000,summer,Super Liga Srbije,2020,71,75,61,74,69,81,81,71,66,77,64,67,66,72,71,77,67,71,68,76,60,35,75,76,70,78,12,42,36,8,10,16,12,7
175,70,Turkey,75,75,Right,1,3,3,2022,29,Right-Back,RB,1000000,winter,Super Lig,2020,77,60,52,74,66,78,78,76,66,76,80,82,78,74,79,74,81,75,58,67,74,69,73,68,63,70,41,70,69,13,12,10,13,9
186,74,Hungary,74,89,Right,1,4,4,2022,20,Central Midfield,CM,36000000,winter,Ger Bundesliga,2020,65,67,58,72,69,79,78,77,72,80,76,83,77,68,71,72,72,69,69,74,49,32,62,72,69,75,77,38,26,10,10,13,10,6
180,70,Romania,74,85,Right,1,5,3,2024,21,Attacking Midfield,AM,4000000,summer,Jupiler Pro League,2020,62,65,53,74,54,76,80,65,72,74,83,80,84,69,69,67,35,85,67,70,57,32,64,74,64,70,14,31,33,6,9,16,15,13
180,70,Romania,74,85,Right,1,5,3,2024,21,Attacking Midfield,AM,3500000,summer,Scottish Premiership,2020,62,65,53,74,54,76,80,65,72,74,83,80,84,69,69,67,35,85,67,70,57,32,64,74,64,70,14,31,33,6,9,16,15,13
179,69,Austria,74,85,Left,1,3,4,2022,21,Left Winger,LW,1500000,summer,Ger Bundesliga,2020,62,68,56,72,60,80,73,64,63,77,84,79,78,72,74,68,73,68,57,65,54,38,72,69,66,74,15,36,35,13,10,13,6,8
184,75,France,74,84,Right,1,3,4,2024,22,Attacking Midfield,AM,3500000,summer,Ligue 1,2020,65,67,58,72,63,81,61,53,64,77,81,78,82,69,64,79,72,78,65,62,53,62,73,72,55,71,74,64,49,10,15,11,16,8
170,66,England,74,82,Left,1,3,4,2020,24,Right Winger,RW,3200000,summer,Premier League,2020,66,68,44,73,52,83,66,49,65,80,79,75,92,63,90,65,43,60,33,67,38,21,71,76,62,76,31,18,19,12,7,8,7,12
170,66,England,74,82,Left,1,3,4,2020,23,Right Winger,RW,3200000,summer,Premier League,2020,66,68,44,73,52,83,66,49,65,80,79,75,92,63,90,65,43,60,33,67,38,21,71,76,62,76,31,18,19,12,7,8,7,12
170,66,England,74,82,Left,1,3,4,2020,23,Right Winger,RW,3200000,winter,Premier League,2020,66,68,44,73,52,83,66,49,65,80,79,75,92,63,90,65,43,60,33,67,38,21,71,76,62,76,31,18,19,12,7,8,7,12
183,78,Switzerland,74,82,Right,1,4,3,2023,23,Centre-Forward,CF,5500000,summer,Scottish Premiership,2020,59,76,71,62,70,69,59,33,57,70,76,80,70,68,67,77,89,74,79,60,62,16,74,65,56,80,29,19,17,13,9,6,12,16
182,75,Ukraine,74,82,Right,1,4,3,2020,24,Attacking Midfield,AM,1500000,winter,Serie A,2020,71,71,59,74,76,73,75,67,68,75,76,75,74,68,76,70,64,87,72,73,57,62,73,71,68,64,60,59,55,15,12,6,9,11
189,77,Netherlands,74,82,Left,1,5,4,2021,23,Centre-Forward,CF,8000000,summer,Serie A,2020,58,77,72,67,64,78,65,45,43,75,75,74,76,68,66,70,71,76,75,72,49,36,74,71,74,72,72,21,19,13,12,5,8,15
177,75,Argentina,74,82,Left,1,4,3,2023,23,Defensive Midfield,DM,2000000,winter,Laliga,2020,59,54,65,74,53,66,54,42,69,75,66,67,69,72,73,62,71,70,73,58,73,73,58,68,50,66,70,75,74,11,7,10,8,14
197,90,Senegal,74,81,Right,1,2,2,2022,25,Centre-Back,CB,3700000,winter,Ligue 1,2020,27,23,74,54,33,38,29,33,50,44,70,80,51,63,35,55,80,70,90,27,88,68,39,30,38,57,52,74,72,14,16,9,15,13
188,91,Germany,74,81,Right,1,4,3,2024,23,Central Midfield,CM,4500000,summer,Ger Bundesliga,2020,61,52,70,77,47,70,58,60,68,74,63,69,55,74,61,88,62,88,90,69,82,66,66,73,36,63,75,73,65,5,10,5,12,13
180,70,England,74,80,Right,1,3,3,2021,24,Centre-Forward,CF,34000000,summer,Premier League,2020,68,73,58,70,53,75,60,56,59,72,79,85,82,70,73,70,66,68,68,68,34,44,73,74,60,54,76,46,36,14,14,14,6,10
174,64,England,74,80,Right,1,4,3,2023,23,Right-Back,RB,13300000,summer,Premier League,2020,75,35,62,71,25,74,54,31,62,70,78,75,69,70,80,38,75,74,59,41,70,72,57,64,32,68,75,76,73,9,8,7,11,12
174,64,England,74,80,Right,1,4,3,2023,23,Right-Back,RB,22000000,summer,Premier League,2020,75,35,62,71,25,74,54,31,62,70,78,75,69,70,80,38,75,74,59,41,70,72,57,64,32,68,75,76,73,9,8,7,11,12
181,70,Italy,74,79,Right,1,4,3,2020,26,Attacking Midfield,AM,1400000,summer,Serie A,2020,70,71,64,75,70,72,72,72,72,76,71,68,73,76,75,75,70,74,64,72,66,64,70,73,75,72,71,65,65,5,13,9,8,11
185,78,England,74,78,Left,1,3,2,2022,28,Centre-Back,CB,2000000,summer,Premier League,2020,29,28,74,65,20,40,38,22,57,62,58,59,57,70,63,35,76,61,76,28,68,73,32,37,31,55,69,75,74,12,8,16,16,11
179,70,Ghana,74,78,Left,2,2,3,2020,25,Left-Back,LB,1200000,summer,Premier League,2020,76,48,67,72,41,74,67,23,67,75,79,78,77,74,75,59,75,68,64,47,73,71,63,55,42,69,75,74,74,12,11,6,11,10
179,70,Ghana,74,78,Left,2,2,3,2020,26,Left-Back,LB,1200000,winter,Super League 1,2020,76,48,67,72,41,74,67,23,67,75,79,78,77,74,75,59,75,68,64,47,73,71,63,55,42,69,75,74,74,12,11,6,11,10
176,72,Italy,74,77,Right,2,3,3,2022,27,Second Striker,SS,1300000,summer,Serie A,2020,66,68,47,74,66,81,74,75,62,79,89,82,91,69,89,68,34,71,52,70,30,16,69,72,56,69,75,13,12,9,8,14,6,11
176,72,Italy,74,77,Right,2,3,3,2022,27,Second Striker,SS,8000000,summer,Serie A,2020,66,68,47,74,66,81,74,75,62,79,89,82,91,69,89,68,34,71,52,70,30,16,69,72,56,69,75,13,12,9,8,14,6,11
183,82,France,74,77,Right,2,3,3,2021,27,Centre-Forward,CF,1500000,summer,Ligue 1,2020,67,74,69,68,66,72,57,48,44,70,77,77,65,69,73,80,71,73,78,68,68,21,74,68,68,71,60,23,15,7,6,8,14,16
190,76,Netherlands,74,77,Right,1,2,2,2021,26,Centre-Back,CB,1000000,winter,Eredivisie,2020,42,23,76,71,29,45,30,26,74,59,58,66,50,70,54,64,75,71,77,30,67,70,18,43,54,65,71,76,73,8,9,8,9,9
190,80,DR Congo,74,77,Right,1,3,3,2022,27,Centre-Back,CB,4000000,summer,Super Lig,2020,70,56,76,70,54,66,70,37,72,71,68,67,65,75,64,67,72,74,77,59,77,73,63,70,56,66,67,74,72,13,15,8,13,14
184,82,Austria,74,76,Right,1,3,2,2021,29,Centre-Back,CB,1000000,summer,Super Lig,2020,52,39,73,67,44,57,60,35,65,64,70,72,66,71,59,63,72,76,75,43,81,73,49,54,49,61,12,78,68,9,15,16,12,10
178,65,England,74,76,Right,1,4,3,2022,27,Centre-Forward,CF,5000000,summer,Scottish Premiership,2020,67,75,74,67,64,71,69,63,59,72,79,80,83,68,77,74,80,80,67,72,60,50,75,67,68,70,65,49,53,14,14,12,11,13
183,78,France,74,75,Right,1,3,3,2021,27,Right-Back,RB,2000000,summer,Laliga,2020,74,59,64,73,45,78,58,40,65,76,70,76,66,75,65,69,69,77,74,56,67,71,71,66,49,68,72,75,77,11,7,6,10,14
170,65,Argentina,74,75,Right,1,3,3,2020,28,Central Midfield,CM,1800000,summer,Super Lig,2020,64,65,56,78,49,75,67,64,75,73,68,71,82,72,81,66,65,83,68,66,62,67,67,72,53,70,73,62,59,7,9,15,15,7
175,67,France,74,74,Right,2,3,3,2021,29,Right-Back,RB,1000000,summer,Laliga,2020,76,58,72,73,58,74,78,80,74,75,72,68,72,72,75,75,70,59,65,69,71,74,72,67,67,68,66,75,76,6,8,7,10,15
175,67,France,74,74,Right,2,3,3,2021,29,Right-Back,RB,1000000,summer,Ligue 1,2020,76,58,72,73,58,74,78,80,74,75,72,68,72,72,75,75,70,59,65,69,71,74,72,67,67,68,66,75,76,6,8,7,10,15
182,70,Algeria,74,74,Left,2,3,4,2022,28,Right Winger,RW,4000000,summer,Premier League,2020,76,66,56,75,59,80,79,74,69,77,73,71,77,63,73,71,59,64,59,70,50,27,73,72,68,73,13,24,23,12,6,15,7,15
182,70,Algeria,74,74,Left,2,3,4,2022,28,Right Winger,RW,4000000,summer,Super Lig,2020,76,66,56,75,59,80,79,74,69,77,73,71,77,63,73,71,59,64,59,70,50,27,73,72,68,73,13,24,23,12,6,15,7,15
188,83,Algeria,74,74,Right,3,3,2,2021,32,Centre-Forward,CF,1500000,winter,Ligue 1,2020,58,73,83,68,70,69,71,47,61,67,48,54,55,71,55,77,82,67,82,69,86,50,78,70,73,72,53,48,24,10,9,6,15,11
188,83,Algeria,74,74,Right,3,3,2,2021,32,Centre-Forward,CF,1500000,summer,Premier League,2020,58,73,83,68,70,69,71,47,61,67,48,54,55,71,55,77,82,67,82,69,86,50,78,70,73,72,53,48,24,10,9,6,15,11
183,79,France,73,83,Right,1,3,2,2022,23,Defensive Midfield,DM,1800000,summer,Jupiler Pro League,2020,44,30,68,70,30,58,52,33,67,68,58,65,61,73,61,52,71,69,73,35,73,71,26,58,48,71,64,75,71,8,11,7,12,14
170,65,France,73,82,Right,1,4,3,2020,23,Right Winger,RW,2000000,summer,Ligue 1,2020,75,59,58,72,56,76,74,59,70,71,89,86,90,65,89,71,69,69,57,57,67,45,64,65,50,67,67,39,47,12,13,7,11,5
178,76,Greece,73,81,Right,1,4,3,2021,23,Right Winger,RW,4000000,summer,Ligue 1,2020,54,74,61,68,63,80,47,41,50,80,89,86,77,72,78,70,69,73,63,66,61,20,69,50,69,61,21,18,24,8,14,12,15,11
181,66,Kosovo,73,80,Right,1,3,3,2022,24,Attacking Midfield,AM,3000000,summer,Ligue 1,2020,66,70,46,70,55,76,69,74,64,74,78,74,78,67,81,71,47,64,62,73,47,18,64,75,69,68,72,27,15,9,15,16,10,8
180,65,Ghana,73,80,Right,1,3,4,2022,25,Attacking Midfield,AM,2400000,summer,Super Lig,2020,64,67,62,74,49,76,72,70,69,74,82,76,79,67,66,80,61,58,67,71,70,68,69,69,59,72,74,62,42,15,13,12,10,11
175,71,France,73,80,Right,1,2,3,2024,24,Right-Back,RB,6000000,summer,Super Lig,2020,69,40,63,68,40,73,58,39,62,73,78,74,67,71,77,61,67,75,66,52,73,73,58,58,39,67,42,74,73,8,13,10,10,9
193,81,Serbia,73,80,Right,1,4,3,2020,22,Central Midfield,CM,5000000,summer,Laliga,2020,60,59,72,74,58,66,56,55,72,77,55,63,54,65,52,74,65,71,73,74,69,72,63,68,72,70,74,74,72,11,12,9,14,7
194,90,Norway,73,79,Left,1,4,3,2021,24,Centre-Forward,CF,20000000,summer,Ger Bundesliga,2020,69,73,73,67,69,68,68,51,60,70,67,77,52,66,56,77,62,77,87,67,72,36,74,64,70,73,70,21,21,15,12,8,15,8
194,90,Norway,73,79,Left,1,4,3,2021,24,Centre-Forward,CF,14000000,summer,Premier League,2020,69,73,73,67,69,68,68,51,60,70,67,77,52,66,56,77,62,77,87,67,72,36,74,64,70,73,70,21,21,15,12,8,15,8
189,80,Switzerland,73,79,Right,1,3,1,2022,26,Goalkeeper,GK,6000000,summer,Ligue 1,2020,24,17,24,45,15,27,21,16,35,31,49,51,32,68,51,52,70,35,72,21,19,25,17,36,27,57,16,21,24,75,71,69,70,76
176,67,England,73,79,Right,1,3,3,2020,23,Right-Back,RB,2000000,summer,Premier League,2020,72,28,64,67,33,68,61,49,60,67,73,71,68,70,71,60,73,72,63,44,76,76,64,55,53,65,65,74,75,6,13,16,13,15
176,67,England,73,79,Right,1,3,3,2020,23,Right-Back,RB,2000000,winter,Scottish Premiership,2020,72,28,64,67,33,68,61,49,60,67,73,71,68,70,71,60,73,72,63,44,76,76,64,55,53,65,65,74,75,6,13,16,13,15
190,80,Benin,73,79,Right,1,3,3,2021,25,Centre-Forward,CF,5000000,summer,Ligue 1,2020,60,72,82,67,69,64,52,41,59,70,64,66,57,71,54,79,83,66,83,64,78,42,73,61,65,67,65,35,40,14,15,6,12,15
180,74,Italy,73,78,Left,1,3,3,2022,25,Left-Back,LB,1000000,summer,Serie A,2020,72,30,63,68,39,68,54,39,61,70,73,73,72,71,70,57,74,76,62,40,72,70,53,44,47,69,38,76,74,5,5,5,5,5
178,75,Republic of Ireland,73,78,Right,1,3,3,2023,25,Centre-Forward,CF,3000000,summer,Premier League,2020,69,76,63,65,59,74,57,55,52,73,86,84,82,71,68,70,47,65,65,68,46,25,74,73,61,68,67,21,21,14,7,10,14,15
193,84,United States,73,78,Right,1,3,2,2020,25,Centre-Back,CB,1800000,summer,Jupiler Pro League,2020,25,16,73,67,28,53,27,21,54,66,58,55,57,66,42,35,79,68,83,32,78,70,27,32,31,69,70,73,73,10,7,14,7,15
193,84,United States,73,78,Right,1,3,2,2020,25,Centre-Back,CB,1800000,summer,Premier League,2020,25,16,73,67,28,53,27,21,54,66,58,55,57,66,42,35,79,68,83,32,78,70,27,32,31,69,70,73,73,10,7,14,7,15
183,72,Netherlands,73,78,Left,1,3,3,2022,23,Left-Back,LB,2000000,summer,Serie A,2020,67,46,63,74,48,72,59,65,69,70,72,74,71,69,72,60,66,83,70,59,70,71,60,67,40,70,67,74,72,7,12,13,7,12
192,83,Germany,73,78,Right,1,3,2,2021,24,Centre-Back,CB,13000000,summer,Premier League,2020,40,27,76,75,29,56,31,28,69,70,53,65,55,70,49,56,53,74,77,42,68,73,53,65,38,71,71,74,69,9,6,15,8,6
185,76,Serbia,73,78,Right,1,4,3,2023,24,Left Winger,LW,4000000,winter,Ger Bundesliga,2020,74,62,49,73,74,74,58,54,66,72,86,75,81,73,64,76,45,66,57,72,43,22,67,73,57,76,12,26,23,7,9,14,13,6
187,86,Belgium,73,77,Right,1,3,1,2020,26,Goalkeeper,GK,1500000,summer,Jupiler Pro League,2020,11,14,11,48,14,18,11,19,46,25,53,48,45,69,49,49,65,37,73,12,28,12,11,41,30,46,44,11,18,76,71,65,70,76
173,70,Austria,73,77,Left,1,4,3,2022,25,Right Winger,RW,2000000,summer,Super League 1,2020,67,70,34,68,65,72,78,72,63,75,86,81,86,75,87,67,90,73,65,66,42,38,67,68,60,64,23,44,38,14,12,12,14,6
186,78,Netherlands,73,77,Right,1,3,2,2022,25,Centre-Back,CB,1200000,winter,Eredivisie,2020,55,48,76,70,32,65,67,70,69,69,74,78,69,65,70,81,82,78,79,67,75,65,57,62,46,63,65,71,70,9,10,9,7,6
186,78,Netherlands,73,77,Right,1,3,2,2022,25,Centre-Back,CB,1200000,winter,Super Lig,2020,55,48,76,70,32,65,67,70,69,69,74,78,69,65,70,81,82,78,79,67,75,65,57,62,46,63,65,71,70,9,10,9,7,6
190,83,Netherlands,73,76,Right,1,3,2,2020,27,Centre-Back,CB,1000000,summer,Ger Bundesliga,2020,41,42,80,63,26,45,33,31,62,54,34,42,32,62,38,73,83,72,85,31,64,70,40,37,40,62,25,76,70,7,11,15,10,15
181,78,Greece,73,76,Left,1,4,3,2022,27,Attacking Midfield,AM,3000000,winter,Super Lig,2020,70,70,68,76,68,68,70,74,72,72,65,72,68,65,65,79,68,73,73,78,61,44,72,75,63,65,71,33,41,12,12,13,8,14
184,76,Netherlands,73,76,Right,1,2,3,2021,26,Right-Back,RB,4250000,summer,Eredivisie,2020,65,47,65,70,56,64,67,66,60,67,78,83,68,68,60,77,73,88,80,67,76,68,69,69,52,70,68,71,70,16,13,12,15,14
189,84,Nigeria,73,76,Right,1,3,2,2023,26,Defensive Midfield,DM,1500000,winter,Super Lig,2020,37,33,70,69,35,53,41,34,64,61,63,53,38,68,41,71,46,81,88,51,83,77,48,56,55,68,72,76,71,10,10,9,14,13
190,83,Tunisia,73,76,Right,1,2,2,2022,27,Centre-Back,CB,2000000,summer,Super League 1,2020,31,34,68,67,46,57,25,32,68,62,72,75,65,68,58,68,76,62,70,63,73,74,38,46,66,67,73,76,70,6,6,12,5,14
190,83,Tunisia,73,76,Right,1,2,2,2022,27,Centre-Back,CB,2000000,summer,Super Lig,2020,31,34,68,67,46,57,25,32,68,62,72,75,65,68,58,68,76,62,70,63,73,74,38,46,66,67,73,76,70,6,6,12,5,14
175,70,Germany,73,75,Right,1,3,3,2021,27,Centre-Forward,CF,1300000,summer,Ger Bundesliga,2020,67,74,58,71,73,75,71,59,52,74,85,72,77,73,76,74,79,77,55,72,58,35,74,64,68,63,61,28,21,11,15,10,9,11
185,81,Sweden,73,75,Right,1,5,3,2020,27,Centre-Forward,CF,1800000,summer,Pko Bp Ekstraklasa,2020,57,73,72,70,65,67,38,31,43,69,69,77,62,64,64,76,81,68,83,67,66,30,74,59,63,56,71,43,46,12,11,15,15,9
182,75,Germany,73,74,Left,1,3,3,2020,28,Left-Back,LB,1000000,summer,Ger Bundesliga,2020,73,45,67,68,59,64,66,70,65,71,74,76,67,69,67,68,83,79,74,57,72,67,58,58,55,69,75,72,73,10,13,10,14,7
173,64,DR Congo,73,73,Left,2,3,4,2022,29,Attacking Midfield,AM,1800000,summer,Ligue 1,2020,73,69,67,69,62,77,77,78,66,79,81,75,91,66,86,77,87,64,66,65,42,46,68,70,62,74,70,41,25,7,12,7,14,13
175,65,Turkey,73,73,Right,1,4,3,2020,28,Left Winger,LW,2000000,summer,Laliga,2020,70,70,56,70,49,75,70,60,59,72,81,80,79,69,79,73,59,63,51,62,33,35,73,70,52,70,21,54,32,9,10,6,13,15
